series,date,type,value
growth_qoq,2020-10-01,e1,-3.4
growth_qoq,2020-10-01,e2,27.8
growth_qoq,2020-10-01,e3,-4.2
growth_qoq,2020-10-01,e5,5.2
growth_qoq,2020-10-01,e6,6.4
growth_qoq,2021-01-01,e0,-2.1
growth_qoq,2021-01-01,e1,3.0
growth_qoq,2021-01-01,e2,-22.4
growth_qoq,2021-01-01,e3,6.2
growth_qoq,2021-01-01,e5,3.3
growth_qoq,2021-01-01,e6,7.0
growth_qoq,2021-04-01,e0,0.9
growth_qoq,2021-04-01,e1,-10.7
growth_qoq,2021-04-01,e2,1.9
growth_qoq,2021-04-01,e3,-2.6
growth_qoq,2021-04-01,e5,7.5
growth_qoq,2021-04-01,e6,6.9
growth_qoq,2021-07-01,e0,1.1
growth_qoq,2021-07-01,e1,10.6
growth_qoq,2021-07-01,e2,1.0
growth_qoq,2021-07-01,e3,-9.5
growth_qoq,2021-07-01,e5,3.8
growth_qoq,2021-07-01,e6,3.5
growth_qoq,2021-10-01,e0,12.2
growth_qoq,2021-10-01,e1,4.6
growth_qoq,2021-10-01,e2,32.6
growth_qoq,2021-10-01,e3,6.7
growth_qoq,2021-10-01,e5,12.1
growth_qoq,2021-10-01,e6,9.2
growth_qoq,2022-01-01,e0,-0.3
growth_qoq,2022-01-01,e1,4.2
growth_qoq,2022-01-01,e2,-20.9
growth_qoq,2022-01-01,e3,9.3
growth_qoq,2022-01-01,e5,-0.9
growth_qoq,2022-01-01,e6,3.5
growth_qoq,2022-04-01,e0,5.5
growth_qoq,2022-04-01,e1,0.6
growth_qoq,2022-04-01,e2,-1.9
growth_qoq,2022-04-01,e3,2.5
growth_qoq,2022-04-01,e5,12.1
growth_qoq,2022-04-01,e6,14.0
growth_qoq,2022-07-01,e0,2.7
growth_qoq,2022-07-01,e1,9.6
growth_qoq,2022-07-01,e2,5.4
growth_qoq,2022-07-01,e3,-2.9
growth_qoq,2022-07-01,e5,8.1
growth_qoq,2022-07-01,e6,4.6
growth_qoq,2022-10-01,e0,2.0
growth_qoq,2022-10-01,e1,-2.5
growth_qoq,2022-10-01,e2,29.4
growth_qoq,2022-10-01,e3,2.3
growth_qoq,2022-10-01,e5,-2.2
growth_qoq,2022-10-01,e6,-5.3
growth_qoq,2023-01-01,e0,-4.8
growth_qoq,2023-01-01,e1,1.3
growth_qoq,2023-01-01,e2,-24.4
growth_qoq,2023-01-01,e3,5.0
growth_qoq,2023-01-01,e5,-15.2
growth_qoq,2023-01-01,e6,-10.8
growth_qoq,2023-04-01,e0,-0.7
growth_qoq,2023-04-01,e1,-1.9
growth_qoq,2023-04-01,e2,1.9
growth_qoq,2023-04-01,e3,3.2
growth_qoq,2023-04-01,e5,-1.4
growth_qoq,2023-04-01,e6,0.7
growth_qoq,2023-07-01,e0,4.8
growth_qoq,2023-07-01,e1,9.5
growth_qoq,2023-07-01,e2,7.2
growth_qoq,2023-07-01,e3,-3.6
growth_qoq,2023-07-01,e5,3.1
growth_qoq,2023-07-01,e6,2.0
growth_qoq,2023-10-01,e0,2.7
growth_qoq,2023-10-01,e1,-2.6
growth_qoq,2023-10-01,e2,31.1
growth_qoq,2023-10-01,e3,3.1
growth_qoq,2023-10-01,e5,6.1
growth_qoq,2023-10-01,e6,6.5
growth_qoq,2024-01-01,e0,-2.2
growth_qoq,2024-01-01,e1,1.0
growth_qoq,2024-01-01,e2,-23.3
growth_qoq,2024-01-01,e3,8.1
growth_qoq,2024-01-01,e5,0.3
growth_qoq,2024-01-01,e6,-1.7
growth_qoq,2024-04-01,e0,2.2
growth_qoq,2024-04-01,e1,-0.5
growth_qoq,2024-04-01,e2,-3.5
growth_qoq,2024-04-01,e3,5.1
growth_qoq,2024-04-01,e5,1.4
growth_qoq,2024-04-01,e6,4.4
growth_qoq,2024-07-01,e0,3.4
growth_qoq,2024-07-01,e1,8.4
growth_qoq,2024-07-01,e2,10.5
growth_qoq,2024-07-01,e3,0.1
growth_qoq,2024-07-01,e5,4.5
growth_qoq,2024-07-01,e6,4.8
growth_qoq,2024-10-01,e0,2.0
growth_qoq,2024-10-01,e1,-2.0
growth_qoq,2024-10-01,e2,26.3
growth_qoq,2024-10-01,e3,-1.7
growth_qoq,2024-10-01,e5,2.4
growth_qoq,2024-10-01,e6,-1.3
growth_qoq,2025-01-01,e0,-3.2
growth_qoq,2025-01-01,e1,0.4
growth_qoq,2025-01-01,e2,-22.9
growth_qoq,2025-01-01,e3,5.8
growth_qoq,2025-01-01,e5,-2.9
growth_qoq,2025-01-01,e6,-2.7
growth_qoq,2025-04-01,e0,1.0
growth_qoq,2025-04-01,e1,-0.4
growth_qoq,2025-04-01,e2,-0.8
growth_qoq,2025-04-01,e3,6.1
growth_qoq,2025-04-01,e5,0.4
growth_qoq,2025-04-01,e6,5.2
growth_qoq,2025-07-01,e0,5.7
growth_qoq,2025-07-01,e1,8.9
growth_qoq,2025-07-01,e2,11.5
growth_qoq,2025-07-01,e3,-3.5
growth_qoq,2025-07-01,e5,6.1
growth_qoq,2025-07-01,e6,0.5
growth_qoq,2025-10-01,e0,3.0
growth_qoq,2025-10-01,e1,-2.1
growth_qoq,2025-10-01,e2,27.8
growth_qoq,2025-10-01,e3,0.2
growth_qoq,2025-10-01,e5,4.5
growth_qoq,2025-10-01,e6,6.6
growth_qoq,2026-01-01,e0,-3.7
growth_qoq,2026-01-01,e1,-0.6
growth_qoq,2026-01-01,e2,-25.5
growth_qoq,2026-01-01,e3,4.5
growth_qoq,2026-01-01,e5,-4.3
growth_qoq,2026-01-01,e6,-7.6
growth_qoq,2026-04-01,e0,6.0
growth_qoq,2026-04-01,e1,0.3
growth_qoq,2026-04-01,e2,2.9
growth_qoq,2026-04-01,e3,4.3
growth_qoq,2026-04-01,e5,18.4
growth_qoq,2026-04-01,e6,20.7
