series,date,sector,value
growth_yoy,2017-10-01,p4,5.9
growth_yoy,2017-10-01,p5,6.3
growth_yoy,2017-10-01,p6,14.7
growth_yoy,2018-01-01,p0,5.3
growth_yoy,2018-01-01,p1,3.1
growth_yoy,2018-01-01,p2,-2.4
growth_yoy,2018-01-01,p3,5.2
growth_yoy,2018-01-01,p4,4.9
growth_yoy,2018-01-01,p5,6.6
growth_yoy,2018-01-01,p6,14.9
growth_yoy,2018-04-01,p0,4.8
growth_yoy,2018-04-01,p1,-1.5
growth_yoy,2018-04-01,p2,-1.3
growth_yoy,2018-04-01,p3,4.8
growth_yoy,2018-04-01,p4,4.8
growth_yoy,2018-04-01,p5,6.6
growth_yoy,2018-04-01,p6,-0.9
growth_yoy,2018-07-01,p0,4.5
growth_yoy,2018-07-01,p1,-0.6
growth_yoy,2018-07-01,p2,-4.9
growth_yoy,2018-07-01,p3,5.0
growth_yoy,2018-07-01,p4,4.7
growth_yoy,2018-07-01,p5,7.3
growth_yoy,2018-07-01,p6,-31.8
growth_yoy,2018-10-01,p0,4.8
growth_yoy,2018-10-01,p1,-0.1
growth_yoy,2018-10-01,p2,-0.1
growth_yoy,2018-10-01,p3,4.7
growth_yoy,2018-10-01,p4,2.5
growth_yoy,2018-10-01,p5,6.9
growth_yoy,2018-10-01,p6,-14.3
growth_yoy,2019-01-01,p0,4.7
growth_yoy,2019-01-01,p1,6.0
growth_yoy,2019-01-01,p2,0.1
growth_yoy,2019-01-01,p3,4.1
growth_yoy,2019-01-01,p4,0.6
growth_yoy,2019-01-01,p5,6.4
growth_yoy,2019-01-01,p6,-20.4
growth_yoy,2019-04-01,p0,4.9
growth_yoy,2019-04-01,p1,4.2
growth_yoy,2019-04-01,p2,2.4
growth_yoy,2019-04-01,p3,4.3
growth_yoy,2019-04-01,p4,1.1
growth_yoy,2019-04-01,p5,6.1
growth_yoy,2019-04-01,p6,-3.0
growth_yoy,2019-07-01,p0,4.5
growth_yoy,2019-07-01,p1,3.7
growth_yoy,2019-07-01,p2,-2.8
growth_yoy,2019-07-01,p3,3.6
growth_yoy,2019-07-01,p4,-1.4
growth_yoy,2019-07-01,p5,5.9
growth_yoy,2019-07-01,p6,33.6
growth_yoy,2019-10-01,p0,3.6
growth_yoy,2019-10-01,p1,-5.5
growth_yoy,2019-10-01,p2,-2.4
growth_yoy,2019-10-01,p3,3.0
growth_yoy,2019-10-01,p4,1.3
growth_yoy,2019-10-01,p5,6.2
growth_yoy,2019-10-01,p6,-5.9
growth_yoy,2020-01-01,p0,0.7
growth_yoy,2020-01-01,p1,-8.8
growth_yoy,2020-01-01,p2,-2.9
growth_yoy,2020-01-01,p3,1.3
growth_yoy,2020-01-01,p4,-7.9
growth_yoy,2020-01-01,p5,3.2
growth_yoy,2020-01-01,p6,-15.8
growth_yoy,2020-04-01,p0,-16.9
growth_yoy,2020-04-01,p1,0.6
growth_yoy,2020-04-01,p2,-19.2
growth_yoy,2020-04-01,p3,-18.6
growth_yoy,2020-04-01,p4,-44.3
growth_yoy,2020-04-01,p5,-15.9
growth_yoy,2020-04-01,p6,-17.1
growth_yoy,2020-07-01,p0,-2.5
growth_yoy,2020-07-01,p1,-0.5
growth_yoy,2020-07-01,p2,-6.6
growth_yoy,2020-07-01,p3,3.2
growth_yoy,2020-07-01,p4,-12.2
growth_yoy,2020-07-01,p5,-3.6
growth_yoy,2020-07-01,p6,-6.4
growth_yoy,2020-10-01,p0,-3.2
growth_yoy,2020-10-01,p1,-1.2
growth_yoy,2020-10-01,p2,-9.8
growth_yoy,2020-10-01,p3,3.0
growth_yoy,2020-10-01,p4,-13.7
growth_yoy,2020-10-01,p5,-4.5
growth_yoy,2020-10-01,p6,19.3
growth_yoy,2021-01-01,p0,-0.2
growth_yoy,2021-01-01,p1,0.1
growth_yoy,2021-01-01,p2,-3.3
growth_yoy,2021-01-01,p3,6.6
growth_yoy,2021-01-01,p4,-10.5
growth_yoy,2021-01-01,p5,-2.0
growth_yoy,2021-01-01,p6,17.7
growth_yoy,2021-04-01,p0,16.3
growth_yoy,2021-04-01,p1,-1.5
growth_yoy,2021-04-01,p2,12.6
growth_yoy,2021-04-01,p3,26.7
growth_yoy,2021-04-01,p4,40.3
growth_yoy,2021-04-01,p5,14.0
growth_yoy,2021-04-01,p6,22.8
growth_yoy,2021-07-01,p0,-4.2
growth_yoy,2021-07-01,p1,-2.2
growth_yoy,2021-07-01,p2,-3.6
growth_yoy,2021-07-01,p3,-0.9
growth_yoy,2021-07-01,p4,-20.6
growth_yoy,2021-07-01,p5,-4.4
growth_yoy,2021-07-01,p6,-14.7
growth_yoy,2021-10-01,p0,3.5
growth_yoy,2021-10-01,p1,2.9
growth_yoy,2021-10-01,p2,-0.9
growth_yoy,2021-10-01,p3,9.1
growth_yoy,2021-10-01,p4,-12.1
growth_yoy,2021-10-01,p5,3.3
growth_yoy,2021-10-01,p6,-10.9
growth_yoy,2022-01-01,p0,5.1
growth_yoy,2022-01-01,p1,1.7
growth_yoy,2022-01-01,p2,-1.0
growth_yoy,2022-01-01,p3,6.7
growth_yoy,2022-01-01,p4,-6.0
growth_yoy,2022-01-01,p5,6.5
growth_yoy,2022-01-01,p6,-3.2
growth_yoy,2022-04-01,p0,9.2
growth_yoy,2022-04-01,p1,-1.7
growth_yoy,2022-04-01,p2,-1.7
growth_yoy,2022-04-01,p3,9.3
growth_yoy,2022-04-01,p4,2.7
growth_yoy,2022-04-01,p5,12.6
growth_yoy,2022-04-01,p6,0.1
growth_yoy,2022-07-01,p0,14.6
growth_yoy,2022-07-01,p1,2.6
growth_yoy,2022-07-01,p2,10.4
growth_yoy,2022-07-01,p3,13.2
growth_yoy,2022-07-01,p4,15.2
growth_yoy,2022-07-01,p5,17.2
growth_yoy,2022-07-01,p6,27.2
growth_yoy,2022-10-01,p0,7.4
growth_yoy,2022-10-01,p1,2.6
growth_yoy,2022-10-01,p2,7.3
growth_yoy,2022-10-01,p3,4.0
growth_yoy,2022-10-01,p4,10.3
growth_yoy,2022-10-01,p5,9.3
growth_yoy,2022-10-01,p6,8.8
growth_yoy,2023-01-01,p0,5.7
growth_yoy,2023-01-01,p1,1.1
growth_yoy,2023-01-01,p2,3.0
growth_yoy,2023-01-01,p3,3.2
growth_yoy,2023-01-01,p4,7.1
growth_yoy,2023-01-01,p5,7.3
growth_yoy,2023-01-01,p6,11.4
growth_yoy,2023-04-01,p0,2.7
growth_yoy,2023-04-01,p1,-1.0
growth_yoy,2023-04-01,p2,-2.2
growth_yoy,2023-04-01,p3,0.1
growth_yoy,2023-04-01,p4,5.8
