series,date,division,index
growth_yoy,2020-10-01,56,1.7
growth_yoy,2020-10-01,61,-0.2
growth_yoy,2020-10-01,62,0.1
growth_yoy,2020-10-01,63,0.0
growth_yoy,2020-10-01,68,1.5
growth_yoy,2020-10-01,69,0.0
growth_yoy,2020-10-01,71,-0.1
growth_yoy,2020-10-01,85,0.6
growth_yoy,2020-10-01,86,1.3
growth_yoy,2020-10-01,92,-2.7
growth_yoy,2020-10-01,93,0.0
growth_yoy,2021-01-01,49,1.2
growth_yoy,2021-01-01,50,1.0
growth_yoy,2021-01-01,51,-2.0
growth_yoy,2021-01-01,52,0.0
growth_yoy,2021-01-01,53,3.0
growth_yoy,2021-01-01,55,0.2
growth_yoy,2021-01-01,56,1.6
growth_yoy,2021-01-01,61,-0.1
growth_yoy,2021-01-01,62,0.1
growth_yoy,2021-01-01,63,0.0
growth_yoy,2021-01-01,68,1.4
growth_yoy,2021-01-01,69,-0.1
growth_yoy,2021-01-01,71,0.0
growth_yoy,2021-01-01,85,0.8
growth_yoy,2021-01-01,86,1.3
growth_yoy,2021-01-01,92,-1.5
growth_yoy,2021-01-01,93,0.6
growth_yoy,2021-04-01,49,1.2
growth_yoy,2021-04-01,50,1.0
growth_yoy,2021-04-01,51,-2.7
growth_yoy,2021-04-01,52,-0.1
growth_yoy,2021-04-01,53,0.9
growth_yoy,2021-04-01,55,0.4
growth_yoy,2021-04-01,56,1.7
growth_yoy,2021-04-01,61,-0.1
growth_yoy,2021-04-01,62,0.0
growth_yoy,2021-04-01,63,0.0
growth_yoy,2021-04-01,68,1.3
growth_yoy,2021-04-01,69,0.0
growth_yoy,2021-04-01,71,0.1
growth_yoy,2021-04-01,85,0.5
growth_yoy,2021-04-01,86,0.3
growth_yoy,2021-04-01,92,-0.1
growth_yoy,2021-04-01,93,0.7
growth_yoy,2021-07-01,49,1.0
growth_yoy,2021-07-01,50,1.0
growth_yoy,2021-07-01,51,-5.3
growth_yoy,2021-07-01,52,0.0
growth_yoy,2021-07-01,53,0.3
growth_yoy,2021-07-01,55,0.5
growth_yoy,2021-07-01,56,1.2
growth_yoy,2021-07-01,61,0.0
growth_yoy,2021-07-01,62,0.2
growth_yoy,2021-07-01,63,0.0
growth_yoy,2021-07-01,68,0.2
growth_yoy,2021-07-01,69,0.0
growth_yoy,2021-07-01,71,0.1
growth_yoy,2021-07-01,85,0.3
growth_yoy,2021-07-01,86,0.2
growth_yoy,2021-07-01,92,1.0
growth_yoy,2021-07-01,93,1.1
growth_yoy,2021-10-01,49,1.2
growth_yoy,2021-10-01,50,1.1
growth_yoy,2021-10-01,51,0.8
growth_yoy,2021-10-01,52,0.0
growth_yoy,2021-10-01,53,0.3
growth_yoy,2021-10-01,55,0.5
growth_yoy,2021-10-01,56,1.6
growth_yoy,2021-10-01,61,0.0
growth_yoy,2021-10-01,62,0.1
growth_yoy,2021-10-01,63,0.0
growth_yoy,2021-10-01,68,0.6
growth_yoy,2021-10-01,69,0.1
growth_yoy,2021-10-01,71,0.1
growth_yoy,2021-10-01,85,0.5
growth_yoy,2021-10-01,86,0.2
growth_yoy,2021-10-01,92,-0.4
growth_yoy,2021-10-01,93,1.1
growth_yoy,2022-01-01,49,0.4
growth_yoy,2022-01-01,50,0.4
growth_yoy,2022-01-01,51,-0.1
growth_yoy,2022-01-01,52,0.1
growth_yoy,2022-01-01,53,1.5
growth_yoy,2022-01-01,55,0.1
growth_yoy,2022-01-01,56,2.5
growth_yoy,2022-01-01,61,0.0
growth_yoy,2022-01-01,62,0.2
growth_yoy,2022-01-01,63,0.0
growth_yoy,2022-01-01,68,0.2
growth_yoy,2022-01-01,69,0.2
growth_yoy,2022-01-01,71,0.1
growth_yoy,2022-01-01,85,0.6
growth_yoy,2022-01-01,86,0.2
growth_yoy,2022-01-01,92,1.2
growth_yoy,2022-01-01,93,0.8
growth_yoy,2022-04-01,49,0.9
growth_yoy,2022-04-01,50,0.8
growth_yoy,2022-04-01,51,1.9
growth_yoy,2022-04-01,52,0.1
growth_yoy,2022-04-01,53,2.8
growth_yoy,2022-04-01,55,0.6
growth_yoy,2022-04-01,56,5.1
growth_yoy,2022-04-01,61,0.0
growth_yoy,2022-04-01,62,0.2
growth_yoy,2022-04-01,63,0.0
growth_yoy,2022-04-01,68,0.3
growth_yoy,2022-04-01,69,0.4
growth_yoy,2022-04-01,71,0.2
growth_yoy,2022-04-01,85,0.9
growth_yoy,2022-04-01,86,0.3
growth_yoy,2022-04-01,92,3.4
growth_yoy,2022-04-01,93,0.8
growth_yoy,2022-07-01,49,1.1
growth_yoy,2022-07-01,50,0.9
growth_yoy,2022-07-01,51,16.2
growth_yoy,2022-07-01,52,0.0
growth_yoy,2022-07-01,53,3.7
growth_yoy,2022-07-01,55,0.6
growth_yoy,2022-07-01,56,8.0
growth_yoy,2022-07-01,61,0.1
growth_yoy,2022-07-01,62,-0.4
growth_yoy,2022-07-01,63,0.0
growth_yoy,2022-07-01,68,0.3
growth_yoy,2022-07-01,69,0.5
growth_yoy,2022-07-01,71,0.4
growth_yoy,2022-07-01,85,1.1
growth_yoy,2022-07-01,86,0.4
growth_yoy,2022-07-01,92,9.0
growth_yoy,2022-07-01,93,0.6
growth_yoy,2022-10-01,49,1.0
growth_yoy,2022-10-01,50,0.8
growth_yoy,2022-10-01,51,17.0
growth_yoy,2022-10-01,52,0.0
growth_yoy,2022-10-01,53,3.7
growth_yoy,2022-10-01,55,1.1
growth_yoy,2022-10-01,56,9.1
growth_yoy,2022-10-01,61,0.1
growth_yoy,2022-10-01,62,-0.3
growth_yoy,2022-10-01,63,0.2
growth_yoy,2022-10-01,68,0.0
growth_yoy,2022-10-01,69,0.5
growth_yoy,2022-10-01,71,0.5
growth_yoy,2022-10-01,85,1.1
growth_yoy,2022-10-01,86,0.3
growth_yoy,2022-10-01,92,6.3
growth_yoy,2022-10-01,93,1.2
growth_yoy,2023-01-01,49,1.0
growth_yoy,2023-01-01,50,0.5
growth_yoy,2023-01-01,51,23.0
growth_yoy,2023-01-01,52,0.0
growth_yoy,2023-01-01,53,2.5
growth_yoy,2023-01-01,55,1.9
growth_yoy,2023-01-01,56,9.3
growth_yoy,2023-01-01,61,0.0
growth_yoy,2023-01-01,62,-0.5
growth_yoy,2023-01-01,63,0.2
growth_yoy,2023-01-01,68,0.0
growth_yoy,2023-01-01,69,0.6
growth_yoy,2023-01-01,71,0.5
growth_yoy,2023-01-01,85,1.1
growth_yoy,2023-01-01,86,0.4
growth_yoy,2023-01-01,92,1.0
growth_yoy,2023-01-01,93,1.5
growth_yoy,2023-04-01,49,0.6
growth_yoy,2023-04-01,50,0.1
growth_yoy,2023-04-01,51,17.3
growth_yoy,2023-04-01,52,0.0
growth_yoy,2023-04-01,53,1.1
growth_yoy,2023-04-01,55,1.7
growth_yoy,2023-04-01,56,6.9
growth_yoy,2023-04-01,61,0.1
growth_yoy,2023-04-01,62,-0.5
growth_yoy,2023-04-01,63,0.2
growth_yoy,2023-04-01,68,-0.1
growth_yoy,2023-04-01,69,0.4
growth_yoy,2023-04-01,71,0.5
growth_yoy,2023-04-01,85,1.0
growth_yoy,2023-04-01,86,0.3
growth_yoy,2023-04-01,92,2.1
growth_yoy,2023-04-01,93,1.5
growth_yoy,2023-07-01,49,0.7
growth_yoy,2023-07-01,50,0.1
growth_yoy,2023-07-01,51,1.5
growth_yoy,2023-07-01,52,0.0
growth_yoy,2023-07-01,53,2.0
growth_yoy,2023-07-01,55,1.6
growth_yoy,2023-07-01,56,5.0
growth_yoy,2023-07-01,61,0.0
growth_yoy,2023-07-01,62,-0.1
growth_yoy,2023-07-01,63,0.2
growth_yoy,2023-07-01,68,0.2
growth_yoy,2023-07-01,69,0.3
growth_yoy,2023-07-01,71,0.3
growth_yoy,2023-07-01,85,1.0
growth_yoy,2023-07-01,86,0.2
growth_yoy,2023-07-01,92,0.6
growth_yoy,2023-07-01,93,2.2
growth_yoy,2023-10-01,49,0.7
growth_yoy,2023-10-01,50,0.1
growth_yoy,2023-10-01,51,-2.4
growth_yoy,2023-10-01,52,0.0
growth_yoy,2023-10-01,53,1.9
growth_yoy,2023-10-01,55,1.2
growth_yoy,2023-10-01,56,3.7
growth_yoy,2023-10-01,61,0.0
growth_yoy,2023-10-01,62,-0.1
growth_yoy,2023-10-01,63,0.1
growth_yoy,2023-10-01,68,0.6
growth_yoy,2023-10-01,69,0.3
growth_yoy,2023-10-01,71,0.3
growth_yoy,2023-10-01,85,1.0
growth_yoy,2023-10-01,86,0.3
growth_yoy,2023-10-01,92,6.2
growth_yoy,2023-10-01,93,1.7
growth_yoy,2024-01-01,49,0.6
growth_yoy,2024-01-01,50,0.1
growth_yoy,2024-01-01,51,-0.7
growth_yoy,2024-01-01,52,0.0
growth_yoy,2024-01-01,53,1.8
growth_yoy,2024-01-01,55,0.7
growth_yoy,2024-01-01,56,2.8
growth_yoy,2024-01-01,61,0.0
growth_yoy,2024-01-01,62,0.0
growth_yoy,2024-01-01,63,0.2
growth_yoy,2024-01-01,68,0.6
growth_yoy,2024-01-01,69,0.1
growth_yoy,2024-01-01,71,0.3
growth_yoy,2024-01-01,85,0.8
growth_yoy,2024-01-01,86,0.2
growth_yoy,2024-01-01,92,8.8
growth_yoy,2024-01-01,93,1.4
growth_yoy,2024-04-01,49,0.5
growth_yoy,2024-04-01,50,0.1
growth_yoy,2024-04-01,51,-5.4
growth_yoy,2024-04-01,52,0.0
growth_yoy,2024-04-01,53,1.9
growth_yoy,2024-04-01,55,0.7
growth_yoy,2024-04-01,56,2.7
growth_yoy,2024-04-01,61,-0.1
growth_yoy,2024-04-01,62,0.1
growth_yoy,2024-04-01,63,0.2
growth_yoy,2024-04-01,68,0.8
growth_yoy,2024-04-01,69,0.2
growth_yoy,2024-04-01,71,0.3
growth_yoy,2024-04-01,85,0.8
growth_yoy,2024-04-01,86,0.3
growth_yoy,2024-04-01,92,9.0
growth_yoy,2024-04-01,93,1.5
growth_yoy,2024-07-01,49,0.4
growth_yoy,2024-07-01,50,0.0
growth_yoy,2024-07-01,51,-7.2
growth_yoy,2024-07-01,52,0.0
growth_yoy,2024-07-01,53,0.2
growth_yoy,2024-07-01,55,0.8
growth_yoy,2024-07-01,56,2.6
growth_yoy,2024-07-01,61,-0.1
growth_yoy,2024-07-01,62,0.1
growth_yoy,2024-07-01,63,0.3
growth_yoy,2024-07-01,68,0.1
growth_yoy,2024-07-01,69,0.2
growth_yoy,2024-07-01,71,0.4
growth_yoy,2024-07-01,85,0.8
growth_yoy,2024-07-01,86,0.3
growth_yoy,2024-07-01,92,6.3
growth_yoy,2024-07-01,93,0.9
growth_yoy,2024-10-01,49,0.5
growth_yoy,2024-10-01,50,0.1
growth_yoy,2024-10-01,51,-8.7
growth_yoy,2024-10-01,52,0.0
growth_yoy,2024-10-01,53,0.2
growth_yoy,2024-10-01,55,0.9
growth_yoy,2024-10-01,56,3.4
growth_yoy,2024-10-01,61,-0.1
growth_yoy,2024-10-01,62,0.1
growth_yoy,2024-10-01,63,0.2
growth_yoy,2024-10-01,68,-0.2
growth_yoy,2024-10-01,69,0.4
growth_yoy,2024-10-01,71,0.3
growth_yoy,2024-10-01,85,0.8
growth_yoy,2024-10-01,86,0.4
growth_yoy,2024-10-01,92,7.0
growth_yoy,2024-10-01,93,1.4
growth_yoy,2025-01-01,49,1.0
growth_yoy,2025-01-01,50,0.3
growth_yoy,2025-01-01,51,-11.4
growth_yoy,2025-01-01,52,0.0
growth_yoy,2025-01-01,53,0.6
growth_yoy,2025-01-01,55,1.2
growth_yoy,2025-01-01,56,3.9
growth_yoy,2025-01-01,61,-0.1
growth_yoy,2025-01-01,62,0.0
growth_yoy,2025-01-01,63,0.1
growth_yoy,2025-01-01,68,0.1
growth_yoy,2025-01-01,69,0.6
growth_yoy,2025-01-01,71,0.3
growth_yoy,2025-01-01,85,1.2
growth_yoy,2025-01-01,86,0.6
growth_yoy,2025-01-01,92,7.6
growth_yoy,2025-01-01,93,1.6
growth_yoy,2025-04-01,49,1.1
growth_yoy,2025-04-01,50,0.3
growth_yoy,2025-04-01,51,-4.2
growth_yoy,2025-04-01,52,0.0
growth_yoy,2025-04-01,53,0.7
growth_yoy,2025-04-01,55,1.1
growth_yoy,2025-04-01,56,4.0
growth_yoy,2025-04-01,61,0.0
growth_yoy,2025-04-01,62,0.0
growth_yoy,2025-04-01,63,0.2
growth_yoy,2025-04-01,68,-0.1
growth_yoy,2025-04-01,69,0.6
growth_yoy,2025-04-01,71,0.4
growth_yoy,2025-04-01,85,1.3
growth_yoy,2025-04-01,86,0.6
growth_yoy,2025-04-01,92,5.0
growth_yoy,2025-04-01,93,1.5
growth_yoy,2025-07-01,49,1.1
growth_yoy,2025-07-01,50,0.3
growth_yoy,2025-07-01,51,0.5
growth_yoy,2025-07-01,52,0.0
growth_yoy,2025-07-01,53,0.7
growth_yoy,2025-07-01,55,1.1
growth_yoy,2025-07-01,56,3.8
growth_yoy,2025-07-01,61,-0.1
growth_yoy,2025-07-01,62,-0.1
growth_yoy,2025-07-01,63,0.1
growth_yoy,2025-07-01,68,0.5
growth_yoy,2025-07-01,69,0.6
growth_yoy,2025-07-01,71,0.4
growth_yoy,2025-07-01,85,1.4
growth_yoy,2025-07-01,86,0.7
growth_yoy,2025-07-01,92,0.1
growth_yoy,2025-07-01,93,1.4
growth_yoy,2025-10-01,49,1.1
growth_yoy,2025-10-01,50,0.2
growth_yoy,2025-10-01,51,6.8
growth_yoy,2025-10-01,52,0.0
growth_yoy,2025-10-01,53,0.8
growth_yoy,2025-10-01,55,1.0
growth_yoy,2025-10-01,56,3.4
growth_yoy,2025-10-01,61,-0.2
growth_yoy,2025-10-01,62,-0.1
growth_yoy,2025-10-01,63,0.1
growth_yoy,2025-10-01,68,0.6
growth_yoy,2025-10-01,69,0.4
growth_yoy,2025-10-01,71,0.7
growth_yoy,2025-10-01,85,1.5
growth_yoy,2025-10-01,86,0.7
growth_yoy,2025-10-01,92,-4.8
growth_yoy,2025-10-01,93,1.2
growth_yoy,2026-01-01,49,1.6
growth_yoy,2026-01-01,50,0.4
growth_yoy,2026-01-01,51,5.5
growth_yoy,2026-01-01,52,2.5
growth_yoy,2026-01-01,53,1.3
growth_yoy,2026-01-01,55,1.6
growth_yoy,2026-01-01,56,4.8
growth_yoy,2026-01-01,61,0.6
growth_yoy,2026-01-01,62,0.8
growth_yoy,2026-01-01,63,0.1
growth_yoy,2026-01-01,68,0.6
growth_yoy,2026-01-01,69,1.3
growth_yoy,2026-01-01,71,0.7
growth_yoy,2026-01-01,85,1.9
growth_yoy,2026-01-01,86,1.5
growth_yoy,2026-01-01,92,0.4
growth_yoy,2026-01-01,93,1.8
growth_qoq,2018-04-01,49,0.0
growth_qoq,2018-04-01,50,0.0
growth_qoq,2018-04-01,51,0.4
growth_qoq,2018-04-01,52,0.1
growth_qoq,2018-04-01,53,0.0
growth_qoq,2018-04-01,55,-0.1
growth_qoq,2018-04-01,56,0.5
growth_qoq,2018-04-01,61,0.0
growth_qoq,2018-04-01,62,0.0
growth_qoq,2018-04-01,63,0.0
growth_qoq,2018-04-01,68,0.2
growth_qoq,2018-04-01,69,0.0
growth_qoq,2018-04-01,71,0.1
growth_qoq,2018-04-01,85,-0.1
growth_qoq,2018-04-01,86,0.1
growth_qoq,2018-04-01,92,0.0
growth_qoq,2018-04-01,93,0.2
growth_qoq,2018-07-01,49,0.1
growth_qoq,2018-07-01,50,-0.3
growth_qoq,2018-07-01,51,-0.2
growth_qoq,2018-07-01,52,0.0
growth_qoq,2018-07-01,53,0.5
growth_qoq,2018-07-01,55,0.1
growth_qoq,2018-07-01,56,0.1
growth_qoq,2018-07-01,61,-0.1
growth_qoq,2018-07-01,62,0.1
growth_qoq,2018-07-01,63,0.0
growth_qoq,2018-07-01,68,0.3
growth_qoq,2018-07-01,69,0.0
growth_qoq,2018-07-01,71,0.0
growth_qoq,2018-07-01,85,0.4
growth_qoq,2018-07-01,86,0.2
growth_qoq,2018-07-01,92,0.5
growth_qoq,2018-07-01,93,0.0
growth_qoq,2018-10-01,49,0.0
growth_qoq,2018-10-01,50,-0.1
growth_qoq,2018-10-01,51,0.1
growth_qoq,2018-10-01,52,0.0
growth_qoq,2018-10-01,53,-0.2
growth_qoq,2018-10-01,55,0.3
growth_qoq,2018-10-01,56,1.1
growth_qoq,2018-10-01,61,0.1
growth_qoq,2018-10-01,62,-0.1
growth_qoq,2018-10-01,63,0.0
growth_qoq,2018-10-01,68,0.2
growth_qoq,2018-10-01,69,-0.1
growth_qoq,2018-10-01,71,0.0
growth_qoq,2018-10-01,85,0.4
growth_qoq,2018-10-01,86,0.0
growth_qoq,2018-10-01,92,0.5
growth_qoq,2018-10-01,93,-0.1
growth_qoq,2019-01-01,49,0.1
growth_qoq,2019-01-01,50,0.7
growth_qoq,2019-01-01,51,0.7
growth_qoq,2019-01-01,52,0.0
growth_qoq,2019-01-01,53,0.4
growth_qoq,2019-01-01,55,0.1
growth_qoq,2019-01-01,56,1.0
growth_qoq,2019-01-01,61,0.0
growth_qoq,2019-01-01,62,0.1
growth_qoq,2019-01-01,63,0.0
growth_qoq,2019-01-01,68,0.2
growth_qoq,2019-01-01,69,0.0
growth_qoq,2019-01-01,71,0.0
growth_qoq,2019-01-01,85,0.0
growth_qoq,2019-01-01,86,0.1
growth_qoq,2019-01-01,92,-0.4
growth_qoq,2019-01-01,93,0.0
growth_qoq,2019-04-01,49,0.0
growth_qoq,2019-04-01,50,-0.3
growth_qoq,2019-04-01,51,0.4
growth_qoq,2019-04-01,52,0.0
growth_qoq,2019-04-01,53,-0.2
growth_qoq,2019-04-01,55,0.0
growth_qoq,2019-04-01,56,0.4
growth_qoq,2019-04-01,61,0.1
growth_qoq,2019-04-01,62,0.0
growth_qoq,2019-04-01,63,0.0
growth_qoq,2019-04-01,68,0.2
growth_qoq,2019-04-01,69,0.0
growth_qoq,2019-04-01,71,0.0
growth_qoq,2019-04-01,85,0.1
growth_qoq,2019-04-01,86,0.0
growth_qoq,2019-04-01,92,0.6
growth_qoq,2019-04-01,93,0.1
growth_qoq,2019-07-01,49,0.0
growth_qoq,2019-07-01,50,0.0
growth_qoq,2019-07-01,51,-1.2
growth_qoq,2019-07-01,52,0.0
growth_qoq,2019-07-01,53,3.4
growth_qoq,2019-07-01,55,-0.1
growth_qoq,2019-07-01,56,0.4
growth_qoq,2019-07-01,61,0.0
growth_qoq,2019-07-01,62,0.1
growth_qoq,2019-07-01,63,0.0
growth_qoq,2019-07-01,68,0.0
growth_qoq,2019-07-01,69,0.0
growth_qoq,2019-07-01,71,0.1
growth_qoq,2019-07-01,85,0.2
growth_qoq,2019-07-01,86,0.0
growth_qoq,2019-07-01,92,-1.3
growth_qoq,2019-07-01,93,0.1
growth_qoq,2019-10-01,49,0.0
growth_qoq,2019-10-01,50,0.2
growth_qoq,2019-10-01,51,-0.3
growth_qoq,2019-10-01,52,0.0
growth_qoq,2019-10-01,53,0.0
growth_qoq,2019-10-01,55,0.0
growth_qoq,2019-10-01,56,0.4
growth_qoq,2019-10-01,61,0.0
growth_qoq,2019-10-01,62,0.0
growth_qoq,2019-10-01,63,0.0
growth_qoq,2019-10-01,68,0.0
growth_qoq,2019-10-01,69,0.0
growth_qoq,2019-10-01,71,0.0
growth_qoq,2019-10-01,85,0.1
growth_qoq,2019-10-01,86,0.1
growth_qoq,2019-10-01,92,-0.1
growth_qoq,2019-10-01,93,0.0
growth_qoq,2020-01-01,49,0.0
growth_qoq,2020-01-01,50,0.4
growth_qoq,2020-01-01,51,0.5
growth_qoq,2020-01-01,52,0.0
growth_qoq,2020-01-01,53,0.2
growth_qoq,2020-01-01,55,-0.1
growth_qoq,2020-01-01,56,0.4
growth_qoq,2020-01-01,61,0.0
growth_qoq,2020-01-01,62,0.0
growth_qoq,2020-01-01,63,0.0
growth_qoq,2020-01-01,68,0.5
growth_qoq,2020-01-01,69,0.1
growth_qoq,2020-01-01,71,0.0
growth_qoq,2020-01-01,85,0.3
growth_qoq,2020-01-01,86,0.1
growth_qoq,2020-01-01,92,0.0
growth_qoq,2020-01-01,93,0.0
growth_qoq,2020-04-01,49,0.0
growth_qoq,2020-04-01,50,0.0
growth_qoq,2020-04-01,51,1.3
growth_qoq,2020-04-01,52,0.1
growth_qoq,2020-04-01,53,2.2
growth_qoq,2020-04-01,55,-0.2
growth_qoq,2020-04-01,56,0.3
growth_qoq,2020-04-01,61,-0.1
growth_qoq,2020-04-01,62,0.1
growth_qoq,2020-04-01,63,0.0
growth_qoq,2020-04-01,68,0.2
growth_qoq,2020-04-01,69,-0.1
growth_qoq,2020-04-01,71,-0.1
growth_qoq,2020-04-01,85,0.3
growth_qoq,2020-04-01,86,1.0
growth_qoq,2020-04-01,92,-0.1
growth_qoq,2020-04-01,93,0.1
growth_qoq,2020-07-01,49,0.2
growth_qoq,2020-07-01,50,0.0
growth_qoq,2020-07-01,51,3.7
growth_qoq,2020-07-01,52,0.0
growth_qoq,2020-07-01,53,0.6
growth_qoq,2020-07-01,55,0.0
growth_qoq,2020-07-01,56,0.6
growth_qoq,2020-07-01,61,-0.1
growth_qoq,2020-07-01,62,0.0
growth_qoq,2020-07-01,63,0.0
growth_qoq,2020-07-01,68,1.0
growth_qoq,2020-07-01,69,0.0
growth_qoq,2020-07-01,71,0.0
growth_qoq,2020-07-01,85,0.2
growth_qoq,2020-07-01,86,0.1
growth_qoq,2020-07-01,92,-1.4
growth_qoq,2020-07-01,93,-0.1
growth_qoq,2020-10-01,49,0.0
growth_qoq,2020-10-01,50,0.0
growth_qoq,2020-10-01,51,-3.5
growth_qoq,2020-10-01,52,0.0
growth_qoq,2020-10-01,53,0.2
growth_qoq,2020-10-01,55,0.0
growth_qoq,2020-10-01,56,0.4
growth_qoq,2020-10-01,61,0.0
growth_qoq,2020-10-01,62,0.0
growth_qoq,2020-10-01,63,0.0
growth_qoq,2020-10-01,68,-0.2
growth_qoq,2020-10-01,69,0.0
growth_qoq,2020-10-01,71,0.0
growth_qoq,2020-10-01,85,-0.1
growth_qoq,2020-10-01,86,0.1
growth_qoq,2020-10-01,92,-1.2
growth_qoq,2020-10-01,93,0.0
growth_qoq,2021-01-01,49,1.0
growth_qoq,2021-01-01,50,1.0
growth_qoq,2021-01-01,51,-3.3
growth_qoq,2021-01-01,52,-0.1
growth_qoq,2021-01-01,53,0.1
growth_qoq,2021-01-01,55,0.4
growth_qoq,2021-01-01,56,0.3
growth_qoq,2021-01-01,61,0.1
growth_qoq,2021-01-01,62,0.0
growth_qoq,2021-01-01,63,0.0
growth_qoq,2021-01-01,68,0.4
growth_qoq,2021-01-01,69,0.0
growth_qoq,2021-01-01,71,0.1
growth_qoq,2021-01-01,85,0.4
growth_qoq,2021-01-01,86,0.1
growth_qoq,2021-01-01,92,1.2
growth_qoq,2021-01-01,93,0.6
growth_qoq,2021-04-01,49,0.0
growth_qoq,2021-04-01,50,0.0
growth_qoq,2021-04-01,51,0.5
growth_qoq,2021-04-01,52,0.0
growth_qoq,2021-04-01,53,0.1
growth_qoq,2021-04-01,55,0.0
growth_qoq,2021-04-01,56,0.4
growth_qoq,2021-04-01,61,-0.1
growth_qoq,2021-04-01,62,0.0
growth_qoq,2021-04-01,63,0.0
growth_qoq,2021-04-01,68,0.0
growth_qoq,2021-04-01,69,0.0
growth_qoq,2021-04-01,71,0.0
growth_qoq,2021-04-01,85,0.0
growth_qoq,2021-04-01,86,0.0
growth_qoq,2021-04-01,92,1.3
growth_qoq,2021-04-01,93,0.2
growth_qoq,2021-07-01,49,0.0
growth_qoq,2021-07-01,50,0.0
growth_qoq,2021-07-01,51,0.9
growth_qoq,2021-07-01,52,0.1
growth_qoq,2021-07-01,53,0.0
growth_qoq,2021-07-01,55,0.1
growth_qoq,2021-07-01,56,0.1
growth_qoq,2021-07-01,61,0.0
growth_qoq,2021-07-01,62,0.2
growth_qoq,2021-07-01,63,0.0
growth_qoq,2021-07-01,68,0.0
growth_qoq,2021-07-01,69,0.0
growth_qoq,2021-07-01,71,0.0
growth_qoq,2021-07-01,85,0.0
growth_qoq,2021-07-01,86,0.0
growth_qoq,2021-07-01,92,-0.3
growth_qoq,2021-07-01,93,0.4
growth_qoq,2021-10-01,49,0.2
growth_qoq,2021-10-01,50,0.1
growth_qoq,2021-10-01,51,2.8
growth_qoq,2021-10-01,52,0.0
growth_qoq,2021-10-01,53,0.1
growth_qoq,2021-10-01,55,0.0
growth_qoq,2021-10-01,56,0.8
growth_qoq,2021-10-01,61,0.0
growth_qoq,2021-10-01,62,-0.1
growth_qoq,2021-10-01,63,0.0
growth_qoq,2021-10-01,68,0.2
growth_qoq,2021-10-01,69,0.1
growth_qoq,2021-10-01,71,0.0
growth_qoq,2021-10-01,85,0.1
growth_qoq,2021-10-01,86,0.1
growth_qoq,2021-10-01,92,-2.6
growth_qoq,2021-10-01,93,0.0
growth_qoq,2022-01-01,49,0.2
growth_qoq,2022-01-01,50,0.3
growth_qoq,2022-01-01,51,-4.1
growth_qoq,2022-01-01,52,0.0
growth_qoq,2022-01-01,53,1.3
growth_qoq,2022-01-01,55,0.0
growth_qoq,2022-01-01,56,1.1
growth_qoq,2022-01-01,61,0.1
growth_qoq,2022-01-01,62,0.1
growth_qoq,2022-01-01,63,0.0
growth_qoq,2022-01-01,68,0.0
growth_qoq,2022-01-01,69,0.1
growth_qoq,2022-01-01,71,0.1
growth_qoq,2022-01-01,85,0.5
growth_qoq,2022-01-01,86,0.1
growth_qoq,2022-01-01,92,2.9
growth_qoq,2022-01-01,93,0.3
growth_qoq,2022-04-01,49,0.5
growth_qoq,2022-04-01,50,0.4
growth_qoq,2022-04-01,51,2.5
growth_qoq,2022-04-01,52,0.0
growth_qoq,2022-04-01,53,1.3
growth_qoq,2022-04-01,55,0.5
growth_qoq,2022-04-01,56,3.0
growth_qoq,2022-04-01,61,-0.1
growth_qoq,2022-04-01,62,0.0
growth_qoq,2022-04-01,63,0.0
growth_qoq,2022-04-01,68,0.1
growth_qoq,2022-04-01,69,0.2
growth_qoq,2022-04-01,71,0.1
growth_qoq,2022-04-01,85,0.3
growth_qoq,2022-04-01,86,0.1
growth_qoq,2022-04-01,92,3.5
growth_qoq,2022-04-01,93,0.2
growth_qoq,2022-07-01,49,0.2
growth_qoq,2022-07-01,50,0.1
growth_qoq,2022-07-01,51,15.0
growth_qoq,2022-07-01,52,0.0
growth_qoq,2022-07-01,53,0.9
growth_qoq,2022-07-01,55,0.1
growth_qoq,2022-07-01,56,2.9
growth_qoq,2022-07-01,61,0.1
growth_qoq,2022-07-01,62,-0.4
growth_qoq,2022-07-01,63,0.0
growth_qoq,2022-07-01,68,0.0
growth_qoq,2022-07-01,69,0.1
growth_qoq,2022-07-01,71,0.2
growth_qoq,2022-07-01,85,0.3
growth_qoq,2022-07-01,86,0.1
growth_qoq,2022-07-01,92,5.1
growth_qoq,2022-07-01,93,0.2
growth_qoq,2022-10-01,49,0.1
growth_qoq,2022-10-01,50,0.0
growth_qoq,2022-10-01,51,3.5
growth_qoq,2022-10-01,52,0.0
growth_qoq,2022-10-01,53,0.1
growth_qoq,2022-10-01,55,0.5
growth_qoq,2022-10-01,56,1.7
growth_qoq,2022-10-01,61,0.0
growth_qoq,2022-10-01,62,0.0
growth_qoq,2022-10-01,63,0.2
growth_qoq,2022-10-01,68,-0.1
growth_qoq,2022-10-01,69,0.1
growth_qoq,2022-10-01,71,0.1
growth_qoq,2022-10-01,85,0.1
growth_qoq,2022-10-01,86,0.0
growth_qoq,2022-10-01,92,-5.1
growth_qoq,2022-10-01,93,0.6
growth_qoq,2023-01-01,49,0.2
growth_qoq,2023-01-01,50,0.0
growth_qoq,2023-01-01,51,0.8
growth_qoq,2023-01-01,52,0.0
