date,volume,value
2024-10-10,240411,168325480.85
2024-10-11,216562,173378562.98
2024-10-12,121853,55485688.28
2024-10-13,114556,45179312.96
2024-10-14,219528,155831374.05
2024-10-15,229819,189307323.4
2024-10-16,195536,144413322.74
2024-10-17,185055,133497971.09
2024-10-18,178969,163836282.58
2024-10-19,108014,54956220.1
2024-10-20,107815,43111755.29
2024-10-21,207628,153026376.23
2024-10-22,226781,156234028.29
2024-10-23,224813,172775879.95
2024-10-24,357650,228214197.61
2024-10-25,383078,295662192.84
2024-10-26,224145,70831138.45
2024-10-27,199805,60149301.9
2024-10-28,365401,278569775.02
2024-10-29,341788,288228679.92
2024-10-30,388978,324422748.04
2024-10-31,280955,91846428.39
2024-11-01,339433,157484223.54
2024-11-02,189887,67425207.28
2024-11-03,179047,58251131.64
2024-11-04,311742,165702837.5
2024-11-05,314744,163964491.81
2024-11-06,293198,168170374.31
2024-11-07,307495,195278130.08
2024-11-08,260243,179770074.99
2024-11-09,147367,64262071.99
2024-11-10,141439,54503603.83
2024-11-11,243303,161278313.61
2024-11-12,219892,151369751.58
2024-11-13,209850,155650129.22
2024-11-14,202146,164036237.02
2024-11-15,215480,196677171.72
2024-11-16,117247,55947991.47
2024-11-17,104808,43164963.5
2024-11-18,197633,160548475.59
2024-11-19,195390,154759759.84
2024-11-20,203580,176295318.91
2024-11-21,208407,169408010.17
2024-11-22,227039,192224718.89
2024-11-23,126818,55785113.87
2024-11-24,127107,48161136.12
2024-11-25,457446,261812524.24
2024-11-26,365985,214051468.99
2024-11-27,321780,248059759.71
2024-11-28,360393,318065902.11
2024-11-29,399669,342090574.86
2024-11-30,362271,129566541.01
2024-12-01,294198,92028460.08
2024-12-02,371786,179415658.2
2024-12-03,308146,158477938.9
2024-12-04,288771,160509160.86
2024-12-05,298046,183968081.08
2024-12-06,274960,192899166.63
2024-12-07,195195,75807691.01
2024-12-08,158984,57588588.09
2024-12-09,258569,170341544.0
2024-12-10,248711,175134076.5
2024-12-11,206276,129931490.96
2024-12-12,218499,168416858.09
2024-12-13,209565,195841190.18
2024-12-14,125507,62291650.65
2024-12-15,125072,56234933.85
2024-12-16,212536,168928123.97
2024-12-17,201881,157890591.47
2024-12-18,228937,178841276.0
2024-12-19,342984,195130893.01
2024-12-20,298060,243736650.15
2024-12-21,169184,69218876.93
2024-12-22,154013,57167241.74
2024-12-23,276990,204210026.26
2024-12-24,277203,224251027.34
2024-12-25,180237,69742456.76
2024-12-26,292820,230711876.05
2024-12-27,312426,309884029.76
2024-12-28,206797,83349839.47
2024-12-29,185650,72766426.85
2024-12-30,363988,304007741.35
2024-12-31,474675,311985770.4
2025-01-01,291796,93147202.39
2025-01-02,346045,170764232.2
2025-01-03,303857,179071638.84
2025-01-04,202265,79004868.85
2025-01-05,185714,68871220.26
2025-01-06,329841,183207530.4
2025-01-07,345656,226677488.02
2025-01-08,287434,166829339.49
2025-01-09,245838,167169193.95
2025-01-10,237733,194407721.18
2025-01-11,136338,59699068.41
2025-01-12,118282,46633228.42
2025-01-13,230336,166466823.41
2025-01-14,215412,165713351.35
2025-01-15,240721,207221954.39
2025-01-16,220134,168721667.45
2025-01-17,212688,190635247.9
2025-01-18,127185,60081642.66
2025-01-19,116863,51818744.82
2025-01-20,238064,190816862.19
2025-01-21,240161,194928621.23
2025-01-22,369384,238255765.27
2025-01-23,350615,257498339.63
2025-01-24,374139,334210935.69
2025-01-25,249000,94391025.35
2025-01-26,206076,67027186.81
2025-01-27,379018,365270231.47
2025-01-28,344984,283068711.67
2025-01-29,167126,53633483.2
2025-01-30,179094,62751236.59
2025-01-31,341829,181804457.68
2025-02-01,241574,73518047.56
2025-02-02,196457,64146885.97
2025-02-03,319755,161750747.55
2025-02-04,298536,163634227.05
2025-02-05,312556,178397842.76
2025-02-06,297365,188829705.78
2025-02-07,324393,223491228.82
2025-02-08,183846,73551568.21
2025-02-09,151068,53864134.83
2025-02-10,284142,190553557.63
2025-02-11,195319,90678409.74
2025-02-12,239322,178405467.15
2025-02-13,245133,188907307.15
2025-02-14,244172,220891336.97
2025-02-15,149600,67748724.09
2025-02-16,131729,50003814.89
2025-02-17,233976,171207380.5
2025-02-18,221415,175660292.68
2025-02-19,243451,183332944.79
2025-02-20,241024,209796959.52
2025-02-21,247443,224506485.58
2025-02-22,154868,65573279.03
2025-02-23,136210,49331217.17
2025-02-24,283634,234690403.38
2025-02-25,532572,316409466.96
2025-02-26,438331,315261526.46
2025-02-27,458998,334965801.42
2025-02-28,698765,451520141.9
2025-03-01,383368,118540445.57
2025-03-02,275838,87408822.49
2025-03-03,383743,228618899.53
2025-03-04,341786,176655520.48
2025-03-05,327064,185424326.07
2025-03-06,301882,169475760.76
2025-03-07,320439,212073123.54
2025-03-08,193579,75174280.39
2025-03-09,158474,56387360.93
2025-03-10,275661,166705853.64
2025-03-11,250622,160217068.74
2025-03-12,229445,160586063.05
2025-03-13,223130,170439463.77
2025-03-14,230616,201085437.25
2025-03-15,148207,67257797.74
2025-03-16,117459,45700104.26
2025-03-17,208463,157327809.38
2025-03-18,153945,84674641.48
2025-03-19,205547,164795699.06
2025-03-20,231996,187384482.23
2025-03-21,267695,213258274.74
2025-03-22,174232,63934663.88
2025-03-23,154443,50638660.17
2025-03-24,409755,196671045.33
2025-03-25,410876,259648746.43
2025-03-26,384314,282380564.13
2025-03-27,402075,295397244.23
2025-03-28,497048,436596794.44
2025-03-29,273360,97614856.39
2025-03-30,192400,61562841.24
2025-03-31,143723,57617627.18
2025-04-01,212810,66748238.46
2025-04-02,266791,135411570.3
2025-04-03,267869,133114304.89
2025-04-04,264618,138739264.91
2025-04-05,199874,71109541.77
2025-04-06,185377,61586897.08
2025-04-07,343716,179227276.93
2025-04-08,299666,160761220.67
2025-04-09,264923,167710545.22
2025-04-10,263360,186516091.96
2025-04-11,231136,181670245.14
2025-04-12,135619,61823193.33
2025-04-13,125511,49156864.73
2025-04-14,240809,165699186.77
2025-04-15,249863,178507426.71
2025-04-16,217800,149954304.54
2025-04-17,204598,153576156.32
2025-04-18,201882,175148763.87
2025-04-19,130236,59225744.26
2025-04-20,122342,47355806.96
2025-04-21,228862,167646547.23
2025-04-22,237497,163201811.37
2025-04-23,227604,178720052.1
2025-04-24,360950,215343678.79
2025-04-25,386087,302342740.47
2025-04-26,231654,76872218.52
2025-04-27,208258,63473863.14
2025-04-28,398863,283532307.33
2025-04-29,396705,315813576.86
2025-04-30,546907,398982160.56
2025-05-01,337508,100481149.27
2025-05-02,360026,182356607.67
2025-05-03,214095,79858560.1
2025-05-04,188997,60375266.04
2025-05-05,342505,169063034.77
2025-05-06,318111,175292329.82
2025-05-07,342386,199649856.57
2025-05-08,291289,169893415.83
2025-05-09,255435,183660265.69
2025-05-10,154080,67526776.85
2025-05-11,123076,44762017.03
2025-05-12,156573,65917043.79
2025-05-13,241245,177915545.17
2025-05-14,241133,183505504.25
2025-05-15,250479,191690951.79
2025-05-16,201009,171861475.1
2025-05-17,128836,58751697.14
2025-05-18,113461,43610241.4
2025-05-19,214348,165487376.83
2025-05-20,234246,184301776.04
2025-05-21,249996,183042709.35
2025-05-22,376623,194780077.08
2025-05-23,325879,244098332.94
2025-05-24,190434,67028505.46
2025-05-25,193693,58764639.37
2025-05-26,340631,245688986.03
2025-05-27,320260,227291322.48
2025-05-28,347002,267042292.35
2025-05-29,338817,261139591.53
2025-05-30,399242,344395892.77
2025-05-31,308499,100192974.14
2025-06-01,259368,76141382.24
2025-06-02,222582,69450869.68
2025-06-03,326052,166616903.36
2025-06-04,301795,171194730.44
2025-06-05,324185,192424671.18
2025-06-06,300162,188280258.79
2025-06-07,156559,62030872.23
2025-06-08,145646,49980669.6
2025-06-09,252686,148161324.2
2025-06-10,268252,167478629.48
2025-06-11,242591,179810356.76
2025-06-12,227846,174695425.84
2025-06-13,230303,202602126.12
2025-06-14,136975,61311831.21
2025-06-15,135526,53403903.97
2025-06-16,227777,166207346.37
2025-06-17,209909,165904319.68
2025-06-18,191739,146046270.62
2025-06-19,215492,167664903.56
2025-06-20,236227,224695593.1
2025-06-21,143875,63683853.04
2025-06-22,136887,52334779.95
2025-06-23,234923,184453030.67
2025-06-24,250243,201502017.0
2025-06-25,487080,322811276.89
2025-06-26,427673,379862083.47
2025-06-27,280527,127462564.64
2025-06-28,240159,79007476.8
2025-06-29,237911,75763868.56
2025-06-30,616640,460702057.27
2025-07-01,463435,218588405.27
2025-07-02,350590,174894644.72
2025-07-03,304115,166169730.5
2025-07-04,287083,182289404.68
2025-07-05,198508,76825658.75
2025-07-06,166136,60515060.09
2025-07-07,320935,178041904.19
2025-07-08,280775,177455858.89
2025-07-09,245937,165052045.23
2025-07-10,239580,197081641.91
2025-07-11,221107,190404288.17
2025-07-12,124572,66200699.17
2025-07-13,114861,47818855.31
2025-07-14,238129,185500458.82
2025-07-15,251371,209337487.63
2025-07-16,217248,170968689.48
2025-07-17,206092,164764992.4
2025-07-18,219696,184266516.9
2025-07-19,130370,58860581.62
2025-07-20,128257,50343714.53
2025-07-21,237520,185773976.28
2025-07-22,234002,166768634.68
2025-07-23,237080,192470695.81
2025-07-24,393136,216305443.51
2025-07-25,389994,306565445.56
2025-07-26,237375,84192271.24
2025-07-27,213002,72646024.44
2025-07-28,387529,277656499.16
2025-07-29,351852,266254142.93
2025-07-30,367977,289913740.47
2025-07-31,495139,336221462.02
2025-08-01,411783,195638993.86
2025-08-02,228296,80666843.61
2025-08-03,200121,65140400.09
2025-08-04,319548,177408254.32
2025-08-05,329045,168298717.07
2025-08-06,308486,175106733.58
2025-08-07,324610,203801081.43
2025-08-08,276387,183153591.71
2025-08-09,153502,65241108.62
2025-08-10,149076,55135770.77
2025-08-11,254315,181077607.21
2025-08-12,235088,174117069.37
2025-08-13,234861,187750468.52
2025-08-14,228743,178677022.86
2025-08-15,242058,235068962.19
2025-08-16,128600,58472070.12
2025-08-17,113643,45221016.58
2025-08-18,212140,167501715.56
2025-08-19,225505,181824011.05
2025-08-20,239974,196939140.44
2025-08-21,222691,191183672.86
2025-08-22,248083,225042865.2
2025-08-23,139940,62601594.86
2025-08-24,137087,50343799.08
2025-08-25,498454,280007694.54
2025-08-26,376368,233049775.87
2025-08-27,336686,261156927.08
2025-08-28,381462,362780788.8
2025-08-29,420129,402449645.56
2025-08-30,292778,103833143.39
2025-08-31,266602,75318606.94
2025-09-01,306063,92234698.33
2025-09-02,352294,177065494.84
2025-09-03,307528,168291677.02
2025-09-04,321806,196505787.61
2025-09-05,224541,97232053.86
2025-09-06,171640,66306507.07
2025-09-07,175148,62820630.95
2025-09-08,294714,171350741.68
2025-09-09,264058,181706273.71
2025-09-10,257113,183564791.02
2025-09-11,233978,192372614.14
2025-09-12,232040,227433465.59
2025-09-13,125889,63617383.18
2025-09-14,96931,43723770.55
2025-09-15,118176,53222162.04
2025-09-16,109257,46795956.14
2025-09-17,201128,169470341.33
2025-09-18,206167,166988965.88
2025-09-19,230137,197668601.43
2025-09-20,132838,62940046.65
2025-09-21,124781,51537757.76
2025-09-22,241309,184121607.96
2025-09-23,224869,181479301.83
2025-09-24,238353,201446405.68
2025-09-25,471069,285554654.94
2025-09-26,386088,296808528.66
2025-09-27,229936,79234612.05
2025-09-28,229539,70582250.0
2025-09-29,416864,316221833.02
2025-09-30,589012,351874141.4
2025-10-01,456441,214117160.36
2025-10-02,335700,183504991.53
2025-10-03,297540,185138960.75
2025-10-04,196626,74558321.0
2025-10-05,179219,62738690.3
2025-10-06,301962,174210228.72
2025-10-07,334886,189104498.11
2025-10-08,285028,167647185.55
2025-10-09,241883,159032831.56
2025-10-10,234461,191525807.46
2025-10-11,136513,60791682.61
2025-10-12,117583,44552169.17
2025-10-13,223101,170186818.51
2025-10-14,227616,163805691.17
2025-10-15,258056,192935277.65
2025-10-16,310098,177750038.45
2025-10-17,254378,189737847.64
2025-10-18,149344,59131936.22
2025-10-19,117532,43149268.62
2025-10-20,139966,55303366.22
2025-10-21,233904,167229357.3
2025-10-22,248465,161890669.16
2025-10-23,243678,180163129.25
2025-10-24,286167,218613036.63
2025-10-25,192195,66936147.74
2025-10-26,174664,54807057.57
2025-10-27,318307,242125571.88
2025-10-28,327527,211852740.05
2025-10-29,305320,248479503.86
2025-10-30,344624,259970170.0
2025-10-31,456616,317128255.66
2025-11-01,293296,95078934.79
2025-11-02,207415,64436139.5
2025-11-03,327795,162585428.55
2025-11-04,292874,155632968.91
2025-11-05,302987,161098199.1
2025-11-06,285774,169477709.81
2025-11-07,293122,190383243.82
2025-11-08,167617,67714073.79
2025-11-09,137676,52871350.16
2025-11-10,266316,167567454.67
2025-11-11,229231,164435138.13
2025-11-12,211731,161034777.34
2025-11-13,209364,164379885.41
2025-11-14,211653,188191963.46
2025-11-15,132193,61106666.11
2025-11-16,108133,42382235.78
2025-11-17,206185,165866462.48
2025-11-18,203373,156790674.05
2025-11-19,227837,162294826.51
2025-11-20,347089,192157590.72
2025-11-21,262628,187923885.15
2025-11-22,163425,61978522.15
2025-11-23,144098,47973482.14
2025-11-24,251657,188934736.72
2025-11-25,327195,220881655.01
2025-11-26,316321,236865628.01
2025-11-27,327433,281617942.86
2025-11-28,430231,347280425.27
2025-11-29,287617,98349910.15
2025-11-30,362224,100272262.25
2025-12-01,449356,230753154.01
2025-12-02,344411,158798489.61
2025-12-03,300534,150988906.75
2025-12-04,281830,165466905.6
2025-12-05,304663,189487050.82
2025-12-06,189651,77470579.5
2025-12-07,184507,63696359.82
2025-12-08,289625,162750435.71
2025-12-09,248911,165520179.23
2025-12-10,247360,181432658.45
2025-12-11,200800,138005508.51
2025-12-12,209673,175649750.54
2025-12-13,120274,58543998.4
2025-12-14,109898,44657452.72
2025-12-15,240761,175131085.57
2025-12-16,209103,162184498.68
2025-12-17,220800,149315103.84
2025-12-18,318060,187896155.21
2025-12-19,270368,193462977.07
2025-12-20,173264,67756422.46
2025-12-21,151626,51159530.16
2025-12-22,284631,201873620.76
2025-12-23,271382,196557293.69
2025-12-24,285438,230989375.06
2025-12-25,179203,68853879.52
2025-12-26,288710,218321645.62
2025-12-27,178851,67958926.02
2025-12-28,176446,68376805.87
2025-12-29,329131,250537529.98
2025-12-30,359576,276844312.7
2025-12-31,486339,285396763.59
2026-01-01,281038,92575975.01
2026-01-02,311219,154412665.54
2026-01-03,192850,71124665.01
2026-01-04,172972,59693516.79
2026-01-05,321875,175961600.07
2026-01-06,314880,168072868.33
2026-01-07,333258,185130471.08
2026-01-08,282268,174844410.8
2026-01-09,244315,189279364.06
2026-01-10,161938,69984880.2
2026-01-11,137880,50992029.74
2026-01-12,239355,164719867.48
2026-01-13,235598,172053840.58
2026-01-14,227183,170589068.85
2026-01-15,254197,202237439.4
2026-01-16,214547,168613471.61
2026-01-17,120714,54730341.86
2026-01-18,105487,42032400.16
2026-01-19,133426,114787623.55
2026-01-20,151851,115439660.17
2026-01-22,396249,195497561.6
2026-01-23,321501,234203577.63
2026-01-24,185587,63387332.3
2026-01-25,196069,61931496.63
2026-01-26,334838,230869540.82
2026-01-27,317016,226017729.23
2026-01-28,341751,252871946.45
2026-01-29,345591,255182372.84
2026-01-30,434824,350078582.29
2026-01-31,357037,104762822.17
2026-02-01,267278,77397249.08
2026-02-02,273347,100624386.78
2026-02-03,323176,164252229.7
2026-02-04,299274,162485215.71
2026-02-05,330403,196531036.78
2026-02-06,319749,214980603.33
2026-02-07,213952,87123724.23
2026-02-08,170028,58444629.48
2026-02-09,291449,184227066.32
2026-02-10,293021,199445495.78
2026-02-11,291907,202939451.76
2026-02-12,360358,255295618.23
2026-02-13,323545,301181738.27
2026-02-14,185907,81905086.93
2026-02-15,161534,62727693.7
2026-02-16,220159,143938024.52
2026-02-17,109328,39774437.17
2026-02-18,111036,41002569.15
2026-02-19,173083,101397295.19
2026-02-20,200920,140883215.63
2026-02-21,156768,57092432.5
2026-02-22,158584,50663673.09
2026-02-23,277262,206993160.04
2026-02-24,283124,232076938.98
2026-02-25,371442,281433090.71
2026-02-26,409778,392816781.74
2026-02-27,549123,442794851.84
2026-03-01,340888,102906987.49
2026-03-02,411361,244081561.03
2026-03-03,344457,225475893.09
2026-03-04,320047,179355166.59
2026-03-05,330015,195951006.8
2026-03-06,317760,210109569.93
2026-03-07,214255,84864552.68
2026-03-08,169161,61515727.02
2026-03-09,283966,174271363.34
2026-03-10,276767,190131957.23
2026-03-11,254031,165054838.95
2026-03-12,258708,187938893.17
2026-03-13,368959,232366029.89
2026-03-14,194306,75085858.44
2026-03-15,172816,62391464.2
2026-03-16,287914,183709615.0
2026-03-17,265573,175648548.86
2026-03-18,261878,197170064.54
2026-03-19,255165,209663765.21
2026-03-20,149045,68257758.57
2026-03-21,78757,31696222.82
2026-03-22,91391,33099858.02
2026-03-23,115585,42919497.41
2026-03-24,199210,131028692.29
2026-03-25,273867,205476568.33
2026-03-26,283252,183807086.01
2026-03-27,303430,273629743.96
2026-03-28,204526,70233402.67
2026-03-29,188066,60322810.51
2026-03-30,383604,283308117.04
2026-03-31,521765,309034847.16
2026-04-01,417303,187275154.41
2026-04-02,325327,156749991.81
2026-04-03,288895,156307751.09
2026-04-04,193011,72206957.25
2026-04-05,173819,58266217.08
2026-04-06,319441,177810899.22
2026-04-07,342813,195210340.6
2026-04-08,287481,167536244.54
2026-04-09,250318,181613313.91
2026-04-10,245670,200192663.26
2026-04-11,136962,59073882.25
2026-04-12,119345,45684941.47
2026-04-13,242236,167240811.68
2026-04-14,238613,176817107.71
2026-04-15,267427,197082662.2
2026-04-16,332961,172031672.37
2026-04-17,250288,163033110.99
2026-04-18,151235,60590456.56
2026-04-19,142819,47099086.34
2026-04-20,270134,190575560.26
2026-04-21,243777,158812082.17
2026-04-22,245124,156095872.8
2026-04-23,236917,190707847.09
2026-04-24,280233,245088155.67
2026-04-25,195033,69686158.15
2026-04-26,174004,52904875.82
2026-04-27,320148,233831103.59
2026-04-28,358000,272125652.64
2026-04-29,374278,269073348.8
2026-04-30,556307,370269859.37
2026-05-01,302278,96673781.28
2026-05-02,214557,75078957.83
2026-05-03,191813,65677346.44
2026-05-04,345271,188973613.41
2026-05-05,341869,185136643.57
2026-05-06,314538,179183859.97
2026-05-07,344344,203124320.46
2026-05-08,285949,208249292.65
2026-05-09,159784,68279765.06
2026-05-10,145187,54595583.81
2026-05-11,263534,174020399.15
2026-05-12,233625,178982072.98
2026-05-13,225798,187285378.32
2026-05-14,218633,174770268.05
2026-05-15,242621,224917653.25
2026-05-16,120758,56125693.02
2026-05-17,109129,42986232.11
2026-05-18,213698,160840281.06
2026-05-19,224516,175511113.46
2026-05-20,250117,191630433.0
2026-05-21,365242,223780636.54
2026-05-22,300857,252931256.41
2026-05-23,183561,71118485.16
2026-05-24,153646,51470392.71
2026-05-25,359645,276949850.1
2026-05-26,344685,295856406.82
2026-05-27,165640,70980322.23
2026-05-28,326779,299676916.03
2026-05-29,382698,353848019.21
2026-05-30,270422,97562830.98
2026-05-31,287689,77703150.54
2026-06-01,272803,86000827.47
2026-06-02,256511,94811174.88
2026-06-03,322501,171012751.36
2026-06-04,302608,169386825.66
2026-06-05,343696,217809734.59
2026-06-06,218865,89635906.26
2026-06-07,196977,70033960.65
2026-06-08,303289,188954752.93
2026-06-09,273486,181045351.59
2026-06-10,267703,187040386.76
2026-06-11,237789,183848840.85
2026-06-12,229831,211579336.61
2026-06-13,136950,63098904.55
2026-06-14,120614,49076302.97
2026-06-15,263103,213099398.64
2026-06-16,213498,171612839.57
2026-06-17,140448,72707524.47
2026-06-18,207981,182052885.05
2026-06-19,230241,196006237.63
2026-06-20,136233,64390217.08
2026-06-21,122953,47710141.8
2026-06-22,242879,204767304.96
2026-06-23,233430,198026808.44
2026-06-24,243971,182680888.04
2026-06-25,464425,290997023.73
2026-06-26,384989,323809240.06
2026-06-27,229238,84386640.44
2026-06-28,229970,72565398.93
2026-06-29,421244,317641273.14
2026-06-30,613318,407233661.71
2026-07-01,468454,225824774.19
2026-07-02,351903,187831387.25
2026-07-03,308081,178942446.98
2026-07-04,202709,78728668.1
2026-07-05,181529,68180740.54
2026-07-06,316670,198505966.42
2026-07-07,349883,212711382.49
2026-07-08,288548,190780222.41
2026-07-09,250508,179960937.98
2026-07-10,254542,232817382.55
2026-07-11,133326,62109325.01
2026-07-12,118078,51579855.7
2026-07-13,238436,180615312.36
2026-07-14,230391,195571111.36
2026-07-15,256465,226581474.18
2026-07-16,216553,176582203.87
2026-07-17,203579,195118175.96
2026-07-18,119545,55496817.55
2026-07-19,110590,47651831.97
2026-07-20,237094,191219017.54
2026-07-21,239644,203913946.78
2026-07-22,252603,167896798.83
2026-07-23,371948,210676849.64
2026-07-24,339956,284985755.55
2026-07-25,228389,85583013.5
2026-07-26,200212,65805985.33
2026-07-27,341503,259104970.42
2026-07-28,358561,261381690.73
2026-07-29,319468,248298583.54
2026-07-30,367468,325117974.8
2026-07-31,502282,334954771.53
2026-08-01,318572,102856066.08
2026-08-02,226666,67851836.17
2026-08-03,356674,184451305.79
2026-08-04,326930,192052924.7
2026-08-05,330608,187680416.06
2026-08-06,315300,199374408.04
2026-08-07,321217,232676433.86
2026-08-08,180127,79260925.23
2026-08-09,150709,55689035.7
2026-08-10,276202,195113089.91
2026-08-11,251153,188686548.46
2026-08-12,236937,209603771.49
2026-08-13,228957,191390386.84
2026-08-14,229005,257887067.73
2026-08-15,150943,76034372.43
2026-08-16,119597,48834882.2
2026-08-17,224709,189040768.51
2026-08-18,215857,195753889.72
2026-08-19,221225,195473057.97
2026-08-20,252477,221939461.17
2026-08-21,256850,268575848.47
2026-08-23,137760,47521034.13
2026-08-24,424483,293370530.34
2026-08-25,286404,126096550.87
2026-08-26,358976,304661841.17
2026-08-27,362036,348852228.5
2026-08-29,278137,103655723.66
2026-08-30,240472,69386035.97
2026-08-31,322522,94762057.54
2026-09-01,408899,219437341.23
