date,rate_type,USD,EUR,JPY,GBP,SGD,AUD,CAD
2022-12-30,buying,4.395,4.6761,0.033023,5.2863,3.2597,2.9575,3.2279
2022-12-30,selling,4.42,4.7211,0.033473,5.3363,3.3017,3.0025,3.2729
2023-01-03,buying,4.38,4.6627,0.033389,5.2655,3.2532,2.9605,3.2119
2023-01-03,selling,4.405,4.7077,0.033839,5.3155,3.2952,3.0055,3.2569
2023-01-04,buying,4.387,4.6222,0.033345,5.2471,3.2528,2.9428,3.1983
2023-01-04,selling,4.412,4.6672,0.033795,5.2971,3.2948,2.9878,3.2433
2023-01-05,buying,4.387,4.653,0.033141,5.2854,3.2628,2.9833,3.2389
2023-01-05,selling,4.412,4.698,0.033591,5.3354,3.3048,3.0283,3.2839
2023-01-06,buying,4.382,4.6028,0.032617,5.2086,3.2462,2.9461,3.2181
2023-01-06,selling,4.407,4.6478,0.033067,5.2586,3.2882,2.9911,3.2631
2023-01-09,buying,4.358,4.6362,0.032899,5.2626,3.2554,2.9884,3.2297
2023-01-09,selling,4.383,4.6812,0.033349,5.3126,3.2974,3.0334,3.2747
2023-01-10,buying,4.36,4.6711,0.033005,5.2979,3.2675,3.0021,3.2436
2023-01-10,selling,4.385,4.7161,0.033455,5.3479,3.3095,3.0471,3.2886
2023-01-11,buying,4.355,4.6636,0.032756,5.2782,3.258,2.9859,3.227
2023-01-11,selling,4.38,4.7086,0.033206,5.3282,3.3,3.0309,3.272
2023-01-12,buying,4.35,4.673,0.032868,5.2774,3.2587,2.9943,3.2254
2023-01-12,selling,4.375,4.718,0.033318,5.3274,3.3007,3.0393,3.2704
2023-01-13,buying,4.315,4.6726,0.033321,5.2578,3.2528,2.9913,3.2102
2023-01-13,selling,4.34,4.7176,0.033771,5.3078,3.2948,3.0363,3.2552
2023-01-16,buying,4.316,4.6759,0.033668,5.2785,3.2658,3.0063,3.2134
2023-01-16,selling,4.341,4.7209,0.034118,5.3285,3.3078,3.0513,3.2584
2023-01-17,buying,4.305,4.6488,0.033314,5.2361,3.2463,2.9834,3.1965
2023-01-17,selling,4.33,4.6938,0.033764,5.2861,3.2883,3.0284,3.2415
2023-01-18,buying,4.305,4.6456,0.033321,5.2854,3.2541,3.0006,3.2083
2023-01-18,selling,4.33,4.6906,0.033771,5.3354,3.2961,3.0456,3.2533
2023-01-19,buying,4.306,4.6356,0.033363,5.2956,3.2418,2.9574,3.1736
2023-01-19,selling,4.331,4.6806,0.033813,5.3456,3.2838,3.0024,3.2186
2023-01-20,buying,4.283,4.6289,0.033153,5.2918,3.2272,2.9441,3.167
2023-01-20,selling,4.308,4.6739,0.033603,5.3418,3.2692,2.9891,3.212
2023-01-25,buying,4.255,4.6267,0.032483,5.2323,3.2175,3.0071,3.1721
2023-01-25,selling,4.28,4.6717,0.032933,5.2823,3.2595,3.0521,3.2171
2023-01-26,buying,4.236,4.6128,0.03265,5.2387,3.2139,2.9911,3.1457
2023-01-26,selling,4.261,4.6578,0.0331,5.2887,3.2559,3.0361,3.1907
2023-01-27,buying,4.21,4.5781,0.03232,5.2149,3.2,2.9849,3.1481
2023-01-27,selling,4.235,4.6231,0.03277,5.2649,3.242,3.0299,3.1931
2023-01-30,buying,4.219,4.5757,0.032304,5.2159,3.1997,2.9782,3.1525
2023-01-30,selling,4.244,4.6207,0.032754,5.2659,3.2417,3.0232,3.1975
2023-01-31,buying,4.229,4.5806,0.032333,5.216,3.2064,2.9653,3.1455
2023-01-31,selling,4.254,4.6256,0.032783,5.266,3.2484,3.0103,3.1905
2023-02-02,buying,4.213,4.6309,0.032622,5.2038,3.2178,2.9951,3.158
2023-02-02,selling,4.238,4.6759,0.033072,5.2538,3.2598,3.0401,3.203
2023-02-03,buying,4.24,4.6095,0.032824,5.1632,3.2221,2.9812,3.1685
2023-02-03,selling,4.265,4.6545,0.033274,5.2132,3.2641,3.0262,3.2135
2023-02-07,buying,4.293,4.5996,0.0323,5.1573,3.2259,2.9471,3.1832
2023-02-07,selling,4.318,4.6446,0.03275,5.2073,3.2679,2.9921,3.2282
2023-02-08,buying,4.277,4.5807,0.032556,5.1449,3.2197,2.9644,3.1801
2023-02-08,selling,4.302,4.6257,0.033006,5.1949,3.2617,3.0094,3.2251
2023-02-09,buying,4.29,4.5904,0.03245,5.1657,3.2224,2.9588,3.1743
2023-02-09,selling,4.315,4.6354,0.0329,5.2157,3.2644,3.0038,3.2193
2023-02-10,buying,4.307,4.6142,0.032574,5.2048,3.2374,2.9762,3.1877
2023-02-10,selling,4.332,4.6592,0.033024,5.2548,3.2794,3.0212,3.2327
2023-02-13,buying,4.34,4.6183,0.032803,5.2134,3.2473,2.9804,3.2323
2023-02-13,selling,4.365,4.6633,0.033253,5.2634,3.2893,3.0254,3.2773
2023-02-14,buying,4.335,4.6426,0.03267,5.2553,3.2534,3.0056,3.2366
2023-02-14,selling,4.36,4.6876,0.03312,5.3053,3.2954,3.0506,3.2816
2023-02-15,buying,4.345,4.6568,0.032576,5.2796,3.2589,3.0174,3.2419
2023-02-15,selling,4.37,4.7018,0.033026,5.3296,3.3009,3.0624,3.2869
2023-02-16,buying,4.4,4.696,0.032678,5.2817,3.2829,3.0134,3.2703
2023-02-16,selling,4.425,4.741,0.033128,5.3317,3.3249,3.0584,3.3153
2023-02-17,buying,4.412,4.6902,0.032642,5.2612,3.2844,3.0084,3.2582
2023-02-17,selling,4.437,4.7352,0.033092,5.3112,3.3264,3.0534,3.3032
2023-02-20,buying,4.405,4.6938,0.03263,5.2824,3.2827,3.012,3.2513
2023-02-20,selling,4.43,4.7388,0.03308,5.3324,3.3247,3.057,3.2963
2023-02-21,buying,4.415,4.7076,0.032731,5.3019,3.2944,3.0375,3.2667
2023-02-21,selling,4.44,4.7526,0.033181,5.3519,3.3364,3.0825,3.3117
2023-02-22,buying,4.42,4.6983,0.032616,5.3408,3.2862,3.0183,3.2519
2023-02-22,selling,4.445,4.7433,0.033066,5.3908,3.3282,3.0633,3.2969
2023-02-23,buying,4.425,4.685,0.032654,5.3184,3.2897,3.0004,3.2534
2023-02-23,selling,4.45,4.73,0.033104,5.3684,3.3317,3.0454,3.2984
2023-02-24,buying,4.416,4.6696,0.032638,5.2925,3.2771,2.9916,3.2473
2023-02-24,selling,4.441,4.7146,0.033088,5.3425,3.3191,3.0366,3.2923
2023-02-27,buying,4.437,4.6732,0.032413,5.2946,3.2775,2.9725,3.2493
2023-02-27,selling,4.462,4.7182,0.032863,5.3446,3.3195,3.0175,3.2943
2023-02-28,buying,4.45,4.7119,0.03253,5.3557,3.2918,2.9866,3.2639
2023-02-28,selling,4.475,4.7569,0.03298,5.4057,3.3338,3.0316,3.3089
2023-03-01,buying,4.465,4.7099,0.032604,5.3559,3.298,2.9856,3.2568
2023-03-01,selling,4.49,4.7549,0.033054,5.4059,3.34,3.0306,3.3018
2023-03-02,buying,4.459,4.7376,0.032555,5.3397,3.3049,2.9932,3.2623
2023-03-02,selling,4.484,4.7826,0.033005,5.3897,3.3469,3.0382,3.3073
2023-03-03,buying,4.455,4.7177,0.032454,5.3192,3.2985,2.9896,3.2649
2023-03-03,selling,4.48,4.7627,0.032904,5.3692,3.3405,3.0346,3.3099
2023-03-06,buying,4.455,4.7257,0.032661,5.347,3.3004,2.9914,3.2591
2023-03-06,selling,4.48,4.7707,0.033111,5.397,3.3424,3.0364,3.3041
2023-03-07,buying,4.46,4.7561,0.03263,5.3557,3.3032,2.9871,3.263
2023-03-07,selling,4.485,4.8011,0.03308,5.4057,3.3452,3.0321,3.308
2023-03-08,buying,4.49,4.7264,0.032552,5.3003,3.3044,2.9438,3.2516
2023-03-08,selling,4.515,4.7714,0.033002,5.3503,3.3464,2.9888,3.2966
2023-03-09,buying,4.505,4.7404,0.032731,5.3221,3.3165,2.9523,3.2482
2023-03-09,selling,4.53,4.7854,0.033181,5.3721,3.3585,2.9973,3.2932
2023-03-10,buying,4.505,4.7635,0.033007,5.3619,3.3185,2.9528,3.2437
2023-03-10,selling,4.53,4.8085,0.033457,5.4119,3.3605,2.9978,3.2887
2023-03-13,buying,4.496,4.7941,0.033341,5.4166,3.3197,2.9608,3.2538
2023-03-13,selling,4.521,4.8391,0.033791,5.4666,3.3617,3.0058,3.2988
2023-03-14,buying,4.461,4.7688,0.033238,5.4106,3.2982,2.9511,3.2338
2023-03-14,selling,4.486,4.8138,0.033688,5.4606,3.3402,2.9961,3.2788
2023-03-15,buying,4.454,4.7796,0.033049,5.4097,3.3079,2.9697,3.2437
2023-03-15,selling,4.479,4.8246,0.033499,5.4597,3.3499,3.0147,3.2887
2023-03-16,buying,4.485,4.7419,0.033521,5.4038,3.3089,2.9599,3.247
2023-03-16,selling,4.51,4.7869,0.033971,5.4538,3.3509,3.0049,3.292
2023-03-17,buying,4.473,4.7431,0.033416,5.4126,3.3141,2.9748,3.2492
2023-03-17,selling,4.498,4.7881,0.033866,5.4626,3.3561,3.0198,3.2942
2023-03-20,buying,4.451,4.7478,0.033463,5.4154,3.3108,2.9766,3.2356
2023-03-20,selling,4.476,4.7928,0.033913,5.4654,3.3528,3.0216,3.2806
2023-03-21,buying,4.455,4.7646,0.033818,5.4556,3.3188,2.9708,3.2428
2023-03-21,selling,4.48,4.8096,0.034268,5.5056,3.3608,3.0158,3.2878
2023-03-22,buying,4.453,4.7857,0.033468,5.429,3.3198,2.9578,3.233
2023-03-22,selling,4.478,4.8307,0.033918,5.479,3.3618,3.0028,3.278
2023-03-23,buying,4.412,4.7995,0.033647,5.4227,3.3184,2.9544,3.2118
2023-03-23,selling,4.437,4.8445,0.034097,5.4727,3.3604,2.9994,3.2568
2023-03-24,buying,4.405,4.7592,0.033677,5.3938,3.3056,2.9192,3.1938
2023-03-24,selling,4.43,4.8042,0.034127,5.4438,3.3476,2.9642,3.2388
2023-03-27,buying,4.412,4.7393,0.033616,5.3864,3.2996,2.9159,3.1982
2023-03-27,selling,4.437,4.7843,0.034066,5.4364,3.3416,2.9609,3.2432
2023-03-28,buying,4.37,4.7156,0.033264,5.3671,3.277,2.902,3.1882
2023-03-28,selling,4.395,4.7606,0.033714,5.4171,3.319,2.947,3.2332
2023-03-29,buying,4.38,4.7414,0.033182,5.3908,3.2875,2.9175,3.2076
2023-03-29,selling,4.405,4.7864,0.033632,5.4408,3.3295,2.9625,3.2526
2023-03-30,buying,4.4,4.7587,0.033061,5.4013,3.2983,2.9207,3.2278
2023-03-30,selling,4.425,4.8037,0.033511,5.4513,3.3403,2.9657,3.2728
2023-03-31,buying,4.398,4.7913,0.032898,5.4417,3.3018,2.9405,3.2391
2023-03-31,selling,4.423,4.8363,0.033348,5.4917,3.3438,2.9855,3.2841
2023-04-03,buying,4.402,4.7498,0.032986,5.4029,3.2903,2.9198,3.2442
2023-04-03,selling,4.427,4.7948,0.033436,5.4529,3.3323,2.9648,3.2892
2023-04-04,buying,4.386,4.7721,0.032955,5.4325,3.2938,2.962,3.2513
2023-04-04,selling,4.411,4.8171,0.033405,5.4825,3.3358,3.007,3.2963
2023-04-05,buying,4.38,4.7915,0.03319,5.4585,3.2942,2.9451,3.2458
2023-04-05,selling,4.405,4.8365,0.03364,5.5085,3.3362,2.9901,3.2908
2023-04-06,buying,4.385,4.7684,0.033307,5.4476,3.2888,2.9261,3.2422
2023-04-06,selling,4.41,4.8134,0.033757,5.4976,3.3308,2.9711,3.2872
2023-04-07,buying,4.383,4.7745,0.033126,5.4394,3.2823,2.9098,3.2342
2023-04-07,selling,4.408,4.8195,0.033576,5.4894,3.3243,2.9548,3.2792
2023-04-10,buying,4.389,4.7762,0.032948,5.438,3.2838,2.9081,3.2341
2023-04-10,selling,4.414,4.8212,0.033398,5.488,3.3258,2.9531,3.2791
2023-04-11,buying,4.398,4.7733,0.032811,5.439,3.2898,2.9101,3.2422
2023-04-11,selling,4.423,4.8183,0.033261,5.489,3.3318,2.9551,3.2872
2023-04-12,buying,4.399,4.7955,0.032777,5.4566,3.2898,2.9134,3.2531
2023-04-12,selling,4.424,4.8405,0.033227,5.5066,3.3318,2.9584,3.2981
2023-04-13,buying,4.385,4.8088,0.032761,5.463,3.2937,2.9265,3.2495
2023-04-13,selling,4.41,4.8538,0.033211,5.513,3.3357,2.9715,3.2945
2023-04-14,buying,4.374,4.827,0.032855,5.4659,3.2895,2.9525,3.2666
2023-04-14,selling,4.399,4.872,0.033305,5.5159,3.3315,2.9975,3.3116
2023-04-17,buying,4.393,4.815,0.032697,5.4381,3.2866,2.9301,3.2734
2023-04-17,selling,4.418,4.86,0.033147,5.4881,3.3286,2.9751,3.3184
2023-04-18,buying,4.415,4.8152,0.032716,5.4521,3.2978,2.9435,3.2834
2023-04-18,selling,4.44,4.8602,0.033166,5.5021,3.3398,2.9885,3.3284
2023-04-19,buying,4.416,4.838,0.032795,5.4777,3.3028,2.9602,3.2839
2023-04-19,selling,4.441,4.883,0.033245,5.5277,3.3448,3.0052,3.3289
2023-04-20,buying,4.41,4.8226,0.032615,5.4707,3.2931,2.9424,3.2613
2023-04-20,selling,4.435,4.8676,0.033065,5.5207,3.3351,2.9874,3.3063
2023-04-25,buying,4.41,4.8691,0.03274,5.5017,3.2996,2.9406,3.2453
2023-04-25,selling,4.435,4.9141,0.03319,5.5517,3.3416,2.9856,3.2903
2023-04-26,buying,4.445,4.8694,0.033113,5.5062,3.3108,2.9329,3.2486
2023-04-26,selling,4.47,4.9144,0.033563,5.5562,3.3528,2.9779,3.2936
2023-04-27,buying,4.441,4.8949,0.033108,5.5253,3.3141,2.9186,3.2421
2023-04-27,selling,4.466,4.9399,0.033558,5.5753,3.3561,2.9636,3.2871
2023-04-28,buying,4.44,4.888,0.033034,5.5352,3.3143,2.9287,3.2507
2023-04-28,selling,4.465,4.933,0.033484,5.5852,3.3563,2.9737,3.2957
2023-05-02,buying,4.443,4.8721,0.032203,5.5443,3.3156,2.9324,3.266
2023-05-02,selling,4.468,4.9171,0.032653,5.5943,3.3576,2.9774,3.311
2023-05-03,buying,4.442,4.8848,0.032419,5.5332,3.3183,2.946,3.2464
2023-05-03,selling,4.467,4.9298,0.032869,5.5832,3.3603,2.991,3.2914
2023-05-05,buying,4.421,4.8652,0.032817,5.5527,3.3206,2.9489,3.2551
2023-05-05,selling,4.446,4.9102,0.033267,5.6027,3.3626,2.9939,3.3001
2023-05-08,buying,4.423,4.8661,0.032636,5.5752,3.3254,2.9667,3.2902
2023-05-08,selling,4.448,4.9111,0.033086,5.6252,3.3674,3.0117,3.3352
2023-05-09,buying,4.42,4.8473,0.032534,5.5612,3.3224,2.9806,3.2909
2023-05-09,selling,4.445,4.8923,0.032984,5.6112,3.3644,3.0256,3.3359
2023-05-10,buying,4.43,4.8503,0.032644,5.5836,3.3282,2.982,3.2974
2023-05-10,selling,4.455,4.8953,0.033094,5.6336,3.3702,3.027,3.3424
2023-05-11,buying,4.432,4.8591,0.032914,5.587,3.336,2.9936,3.3016
2023-05-11,selling,4.457,4.9041,0.033364,5.637,3.378,3.0386,3.3466
2023-05-12,buying,4.458,4.8582,0.032999,5.568,3.3374,2.9728,3.2908
2023-05-12,selling,4.483,4.9032,0.033449,5.618,3.3794,3.0178,3.3358
2023-05-15,buying,4.475,4.8484,0.032808,5.5618,3.3333,2.9622,3.2855
2023-05-15,selling,4.5,4.8934,0.033258,5.6118,3.3753,3.0072,3.3305
2023-05-16,buying,4.475,4.8588,0.032782,5.5937,3.3395,2.986,3.3101
2023-05-16,selling,4.5,4.9038,0.033232,5.6437,3.3815,3.031,3.3551
2023-05-17,buying,4.496,4.8776,0.032807,5.6015,3.3447,2.978,3.3222
2023-05-17,selling,4.521,4.9226,0.033257,5.6515,3.3867,3.023,3.3672
2023-05-18,buying,4.508,4.8788,0.032678,5.6161,3.3493,2.9783,3.3328
2023-05-18,selling,4.533,4.9238,0.033128,5.6661,3.3913,3.0233,3.3778
2023-05-19,buying,4.522,4.8645,0.032537,5.6013,3.3447,2.9839,3.338
2023-05-19,selling,4.547,4.9095,0.032987,5.6513,3.3867,3.0289,3.383
2023-05-22,buying,4.521,4.8825,0.03267,5.6209,3.3512,2.9951,3.337
2023-05-22,selling,4.546,4.9275,0.03312,5.6709,3.3932,3.0401,3.382
2023-05-23,buying,4.531,4.8906,0.032573,5.6252,3.3557,3.0017,3.3429
2023-05-23,selling,4.556,4.9356,0.033023,5.6752,3.3977,3.0467,3.3879
2023-05-24,buying,4.56,4.9036,0.032778,5.6544,3.3742,2.9995,3.3641
2023-05-24,selling,4.585,4.9486,0.033228,5.7044,3.4162,3.0445,3.4091
2023-05-25,buying,4.593,4.9291,0.032806,5.6687,3.3906,2.99,3.3647
2023-05-25,selling,4.618,4.9741,0.033256,5.7187,3.4326,3.035,3.4097
2023-05-26,buying,4.615,4.9407,0.032843,5.6755,3.3972,2.984,3.3669
2023-05-26,selling,4.64,4.9857,0.033293,5.7255,3.4392,3.029,3.4119
2023-05-29,buying,4.587,4.912,0.032481,5.6512,3.3801,2.9792,3.3571
2023-05-29,selling,4.612,4.957,0.032931,5.7012,3.4221,3.0242,3.4021
2023-05-30,buying,4.588,4.9067,0.032533,5.657,3.3786,2.9831,3.3613
2023-05-30,selling,4.613,4.9517,0.032983,5.707,3.4206,3.0281,3.4063
2023-05-31,buying,4.585,4.9103,0.032659,5.6781,3.3819,2.9714,3.3564
2023-05-31,selling,4.61,4.9553,0.033109,5.7281,3.4239,3.0164,3.4014
2023-06-01,buying,4.593,4.8986,0.032846,5.7005,3.3845,2.9661,3.3682
2023-06-01,selling,4.618,4.9436,0.033296,5.7505,3.4265,3.0111,3.4132
2023-06-02,buying,4.584,4.9226,0.032824,5.7302,3.3897,2.9993,3.3951
2023-06-02,selling,4.609,4.9676,0.033274,5.7802,3.4317,3.0443,3.4401
2023-06-06,buying,4.583,4.9004,0.032675,5.6867,3.3839,3.0143,3.3954
2023-06-06,selling,4.608,4.9454,0.033125,5.7367,3.4259,3.0593,3.4404
2023-06-07,buying,4.585,4.8956,0.032768,5.6864,3.3905,3.0473,3.4096
2023-06-07,selling,4.61,4.9406,0.033218,5.7364,3.4325,3.0923,3.4546
2023-06-08,buying,4.59,4.9051,0.032643,5.7018,3.3934,3.0438,3.4213
2023-06-08,selling,4.615,4.9501,0.033093,5.7518,3.4354,3.0888,3.4663
2023-06-09,buying,4.588,4.9384,0.032882,5.7509,3.4057,3.0641,3.4191
2023-06-09,selling,4.613,4.9834,0.033332,5.8009,3.4477,3.1091,3.4641
2023-06-12,buying,4.6,4.9329,0.032851,5.7734,3.4118,3.0869,3.433
2023-06-12,selling,4.625,4.9779,0.033301,5.8234,3.4538,3.1319,3.478
2023-06-13,buying,4.608,4.9517,0.032876,5.758,3.4195,3.0955,3.4338
2023-06-13,selling,4.633,4.9967,0.033326,5.808,3.4615,3.1405,3.4788
2023-06-14,buying,4.604,4.958,0.032724,5.7922,3.4181,3.1011,3.444
2023-06-14,selling,4.629,5.003,0.033174,5.8422,3.4601,3.1461,3.489
2023-06-15,buying,4.607,4.9825,0.032666,5.8187,3.4208,3.112,3.4413
2023-06-15,selling,4.632,5.0275,0.033116,5.8687,3.4628,3.157,3.4863
2023-06-16,buying,4.595,5.0197,0.032646,5.863,3.4263,3.1485,3.4603
2023-06-16,selling,4.62,5.0647,0.033096,5.913,3.4683,3.1935,3.5053
2023-06-19,buying,4.601,5.0226,0.032273,5.8863,3.4248,3.1374,3.4685
2023-06-19,selling,4.626,5.0676,0.032723,5.9363,3.4668,3.1824,3.5135
2023-06-20,buying,4.621,5.0352,0.032352,5.9041,3.4336,3.1493,3.4839
2023-06-20,selling,4.646,5.0802,0.032802,5.9541,3.4756,3.1943,3.5289
2023-06-21,buying,4.634,5.0485,0.032568,5.9012,3.4358,3.127,3.4895
2023-06-21,selling,4.659,5.0935,0.033018,5.9512,3.4778,3.172,3.5345
2023-06-22,buying,4.629,5.0792,0.032493,5.9018,3.4424,3.1338,3.5049
2023-06-22,selling,4.654,5.1242,0.032943,5.9518,3.4844,3.1788,3.5499
2023-06-23,buying,4.646,5.0811,0.032347,5.91,3.4432,3.1258,3.5195
2023-06-23,selling,4.671,5.1261,0.032797,5.96,3.4852,3.1708,3.5645
2023-06-26,buying,4.66,5.0726,0.032315,5.9227,3.4389,3.1002,3.5258
2023-06-26,selling,4.685,5.1176,0.032765,5.9727,3.4809,3.1452,3.5708
2023-06-27,buying,4.657,5.0698,0.032321,5.9072,3.4288,3.0982,3.527
2023-06-27,selling,4.682,5.1148,0.032771,5.9572,3.4708,3.1432,3.572
2023-06-28,buying,4.642,5.0763,0.032122,5.9044,3.4287,3.0817,3.5025
2023-06-28,selling,4.667,5.1213,0.032572,5.9544,3.4707,3.1267,3.5475
2023-06-30,buying,4.67,5.0667,0.032116,5.8815,3.4317,3.0694,3.5098
2023-06-30,selling,4.695,5.1117,0.032566,5.9315,3.4737,3.1144,3.5548
2023-07-03,buying,4.65,5.0612,0.032027,5.8899,3.4254,3.0768,3.4947
2023-07-03,selling,4.675,5.1062,0.032477,5.9399,3.4674,3.1218,3.5397
2023-07-04,buying,4.647,5.0612,0.032006,5.887,3.4298,3.0855,3.4922
2023-07-04,selling,4.672,5.1062,0.032456,5.937,3.4718,3.1305,3.5372
2023-07-05,buying,4.63,5.0297,0.031889,5.8733,3.4185,3.0816,3.4862
2023-07-05,selling,4.655,5.0747,0.032339,5.9233,3.4605,3.1266,3.5312
2023-07-06,buying,4.63,5.0319,0.032071,5.8889,3.4219,3.0757,3.4829
2023-07-06,selling,4.655,5.0769,0.032521,5.9389,3.4639,3.1207,3.5279
2023-07-07,buying,4.651,5.0549,0.032137,5.9117,3.4259,3.0695,3.4662
2023-07-07,selling,4.676,5.0999,0.032587,5.9617,3.4679,3.1145,3.5112
2023-07-10,buying,4.64,5.0787,0.032419,5.94,3.4318,3.0855,3.4795
2023-07-10,selling,4.665,5.1237,0.032869,5.99,3.4738,3.1305,3.5245
2023-07-11,buying,4.645,5.1029,0.032704,5.966,3.4445,3.0911,3.4872
2023-07-11,selling,4.67,5.1479,0.033154,6.016,3.4865,3.1361,3.5322
2023-07-12,buying,4.632,5.096,0.032995,5.9865,3.4477,3.0955,3.4907
2023-07-12,selling,4.657,5.141,0.033445,6.0365,3.4897,3.1405,3.5357
2023-07-13,buying,4.6025,5.117,0.033065,5.9686,3.4482,3.1089,3.4763
2023-07-13,selling,4.6275,5.162,0.033515,6.0186,3.4902,3.1539,3.5213
2023-07-14,buying,4.529,5.0711,0.032675,5.9317,3.4157,3.1017,3.44
2023-07-14,selling,4.554,5.1161,0.033125,5.9817,3.4577,3.1467,3.485
2023-07-17,buying,4.515,5.059,0.032448,5.8975,3.4059,3.0699,3.3998
2023-07-17,selling,4.54,5.104,0.032898,5.9475,3.4479,3.1149,3.4448
2023-07-18,buying,4.525,5.0789,0.032475,5.9079,3.4135,3.0695,3.4152
2023-07-18,selling,4.55,5.1239,0.032925,5.9579,3.4555,3.1145,3.4602
2023-07-20,buying,4.534,5.0767,0.032371,5.8587,3.4128,3.0629,3.433
2023-07-20,selling,4.559,5.1217,0.032821,5.9087,3.4548,3.1079,3.478
2023-07-21,buying,4.535,5.0405,0.032259,5.8268,3.4063,3.0572,3.4288
2023-07-21,selling,4.56,5.0855,0.032709,5.8768,3.4483,3.1022,3.4738
2023-07-24,buying,4.552,5.0558,0.031957,5.8422,3.4095,3.0463,3.4294
2023-07-24,selling,4.577,5.1008,0.032407,5.8922,3.4515,3.0913,3.4744
2023-07-25,buying,4.551,5.0314,0.032041,5.8259,3.408,3.052,3.443
2023-07-25,selling,4.576,5.0764,0.032491,5.8759,3.45,3.097,3.488
2023-07-26,buying,4.544,5.0095,0.032067,5.8434,3.4076,3.0637,3.4311
2023-07-26,selling,4.569,5.0545,0.032517,5.8934,3.4496,3.1087,3.4761
2023-07-27,buying,4.509,4.9908,0.031997,5.8259,3.3926,3.0387,3.4057
2023-07-27,selling,4.534,5.0358,0.032447,5.8759,3.4346,3.0837,3.4507
2023-07-28,buying,4.533,4.9687,0.032385,5.7873,3.394,3.0217,3.4124
2023-07-28,selling,4.558,5.0137,0.032835,5.8373,3.436,3.0667,3.4574
2023-07-31,buying,4.53,4.9827,0.032007,5.8103,3.3917,3.0038,3.4049
2023-07-31,selling,4.555,5.0277,0.032457,5.8603,3.4337,3.0488,3.4499
2023-08-01,buying,4.49,4.9242,0.031366,5.749,3.3637,2.9992,3.3889
2023-08-01,selling,4.515,4.9692,0.031816,5.799,3.4057,3.0442,3.4339
2023-08-02,buying,4.509,4.9496,0.03136,5.7526,3.3647,2.9681,3.3819
2023-08-02,selling,4.534,4.9946,0.03181,5.8026,3.4067,3.0131,3.4269
2023-08-03,buying,4.545,4.9623,0.031558,5.7667,3.3746,2.9545,3.3907
2023-08-03,selling,4.57,5.0073,0.032008,5.8167,3.4166,2.9995,3.4357
2023-08-04,buying,4.527,4.9476,0.031534,5.747,3.3648,2.9573,3.378
2023-08-04,selling,4.552,4.9926,0.031984,5.797,3.4068,3.0023,3.423
2023-08-07,buying,4.525,4.9726,0.031792,5.7626,3.3676,2.9619,3.3699
2023-08-07,selling,4.55,5.0176,0.032242,5.8126,3.4096,3.0069,3.4149
2023-08-08,buying,4.54,4.9814,0.03163,5.7881,3.3714,2.9663,3.3809
2023-08-08,selling,4.565,5.0264,0.03208,5.8381,3.4134,3.0113,3.4259
2023-08-09,buying,4.567,4.9964,0.031734,5.8098,3.3761,2.9684,3.3875
2023-08-09,selling,4.592,5.0414,0.032184,5.8598,3.4181,3.0134,3.4325
2023-08-10,buying,4.56,4.9933,0.031567,5.7862,3.3744,2.9638,3.3838
2023-08-10,selling,4.585,5.0383,0.032017,5.8362,3.4164,3.0088,3.4288
2023-08-11,buying,4.56,5.002,0.03135,5.7725,3.3697,2.9606,3.3805
2023-08-11,selling,4.585,5.047,0.0318,5.8225,3.4117,3.0056,3.4255
2023-08-14,buying,4.588,5.0065,0.031499,5.8043,3.3761,2.9518,3.396
2023-08-14,selling,4.613,5.0515,0.031949,5.8543,3.4181,2.9968,3.441
2023-08-15,buying,4.611,5.0178,0.031529,5.8344,3.388,2.975,3.4101
2023-08-15,selling,4.636,5.0628,0.031979,5.8844,3.43,3.02,3.4551
2023-08-16,buying,4.625,5.0321,0.03162,5.8596,3.391,2.9636,3.4115
2023-08-16,selling,4.65,5.0771,0.03207,5.9096,3.433,3.0086,3.4565
2023-08-17,buying,4.627,5.0204,0.031453,5.8756,3.3885,2.9477,3.4018
2023-08-17,selling,4.652,5.0654,0.031903,5.9256,3.4305,2.9927,3.4468
2023-08-18,buying,4.622,5.0219,0.031606,5.884,3.3951,2.9492,3.3997
2023-08-18,selling,4.647,5.0669,0.032056,5.934,3.4371,2.9942,3.4447
2023-08-21,buying,4.633,5.0283,0.031746,5.8916,3.4022,2.952,3.4068
2023-08-21,selling,4.658,5.0733,0.032196,5.9416,3.4442,2.997,3.4518
2023-08-22,buying,4.632,5.0463,0.031574,5.9051,3.4055,2.9593,3.406
2023-08-22,selling,4.657,5.0913,0.032024,5.9551,3.4475,3.0043,3.451
2023-08-23,buying,4.638,5.0226,0.031681,5.8956,3.4059,2.9687,3.41
2023-08-23,selling,4.663,5.0676,0.032131,5.9456,3.4479,3.0137,3.455
2023-08-24,buying,4.625,5.0173,0.031777,5.8688,3.4084,2.9799,3.4057
2023-08-24,selling,4.65,5.0623,0.032227,5.9188,3.4504,3.0249,3.4507
2023-08-25,buying,4.637,4.9959,0.031596,5.8273,3.4064,2.9602,3.3999
2023-08-25,selling,4.662,5.0409,0.032046,5.8773,3.4484,3.0052,3.4449
2023-08-28,buying,4.627,4.9888,0.031427,5.8166,3.4036,2.9566,3.3892
2023-08-28,selling,4.652,5.0338,0.031877,5.8666,3.4456,3.0016,3.4342
