series,date,item,index
growth_yoy,2018-12-01,20112,-9.745
growth_yoy,2019-01-01,20112,-0.434
growth_yoy,2019-02-01,20112,-3.216
growth_yoy,2019-03-01,20112,1.493
growth_yoy,2019-04-01,20112,1.365
growth_yoy,2019-05-01,20112,13.861
growth_yoy,2019-06-01,20112,7.361
growth_yoy,2019-07-01,20112,3.626
growth_yoy,2019-08-01,20112,3.231
growth_yoy,2019-09-01,20112,2.88
growth_yoy,2019-10-01,20112,2.015
growth_yoy,2019-11-01,20112,4.066
growth_yoy,2019-12-01,20112,3.53
growth_yoy,2020-01-01,20112,7.439
growth_yoy,2020-02-01,20112,11.368
growth_yoy,2020-03-01,20112,3.85
growth_yoy,2020-04-01,20112,-11.024
growth_yoy,2020-05-01,20112,-23.353
growth_yoy,2020-06-01,20112,-6.146
growth_yoy,2020-07-01,20112,-6.988
growth_yoy,2020-08-01,20112,-5.805
growth_yoy,2020-09-01,20112,-5.573
growth_yoy,2020-10-01,20112,-8.984
growth_yoy,2020-11-01,20112,0.645
growth_yoy,2020-12-01,20112,1.87
growth_yoy,2021-01-01,20112,-0.927
growth_yoy,2021-02-01,20112,-0.424
growth_yoy,2021-03-01,20112,5.882
growth_yoy,2021-04-01,20112,5.183
growth_yoy,2021-05-01,20112,10.494
growth_yoy,2021-06-01,20112,16.945
growth_yoy,2021-07-01,20112,2.614
growth_yoy,2021-08-01,20112,6.561
growth_yoy,2021-09-01,20112,3.014
growth_yoy,2021-10-01,20112,10.779
growth_yoy,2021-11-01,20112,9.546
growth_yoy,2021-12-01,20112,9.401
growth_yoy,2022-01-01,20112,7.844
growth_yoy,2022-02-01,20112,3.535
growth_yoy,2022-03-01,20112,-4.048
growth_yoy,2022-04-01,20112,6.679
growth_yoy,2022-05-01,20112,4.973
growth_yoy,2022-06-01,20112,2.976
growth_yoy,2022-07-01,20112,-3.854
growth_yoy,2022-08-01,20112,-2.765
growth_yoy,2022-09-01,20112,1.39
growth_yoy,2022-10-01,20112,-2.091
growth_yoy,2022-11-01,20112,-5.83
growth_yoy,2022-12-01,20112,-4.433
growth_yoy,2023-01-01,20112,-1.369
growth_yoy,2023-02-01,20112,-0.245
growth_yoy,2023-03-01,20112,3.077
growth_yoy,2023-04-01,20112,3.555
growth_yoy,2023-05-01,20112,7.631
growth_yoy,2023-06-01,20112,16.056
growth_yoy,2023-07-01,20112,3.118
growth_yoy,2023-08-01,20112,18.48
growth_yoy,2023-09-01,20112,9.961
growth_yoy,2023-10-01,20112,7.457
growth_yoy,2023-11-01,20112,8.059
growth_yoy,2023-12-01,20112,1.081
growth_yoy,2024-01-01,20112,7.47
growth_yoy,2024-02-01,20112,4.044
growth_yoy,2024-03-01,20112,2.054
growth_yoy,2024-04-01,20112,11.467
growth_yoy,2024-05-01,20112,2.707
growth_yoy,2024-06-01,20112,6.687
growth_yoy,2024-07-01,20112,19.757
growth_yoy,2024-08-01,20112,10.529
growth_yoy,2024-09-01,20112,16.702
growth_yoy,2024-10-01,20112,8.923
growth_yoy,2024-11-01,20112,13.454
growth_yoy,2024-12-01,20112,18.29
growth_yoy,2025-01-01,20112,17.987
growth_yoy,2025-02-01,20112,16.462
growth_yoy,2025-03-01,20112,15.431
growth_yoy,2025-04-01,20112,13.751
growth_yoy,2025-05-01,20112,4.559
growth_yoy,2025-06-01,20112,3.045
growth_yoy,2025-07-01,20112,-2.419
growth_yoy,2025-08-01,20112,-4.564
growth_yoy,2025-09-01,20112,-3.279
growth_yoy,2025-10-01,20112,-5.016
growth_yoy,2025-11-01,20112,-5.731
growth_yoy,2025-12-01,20112,-1.132
growth_yoy,2026-01-01,20112,-7.966
growth_yoy,2026-02-01,20112,-7.632
growth_yoy,2026-03-01,20112,-6.752
growth_yoy,2026-04-01,20112,-4.456
growth_yoy,2026-05-01,20112,-4.153
growth_yoy,2026-06-01,20112,-6.103
growth_mom,2015-02-01,20112,-7.695
growth_mom,2015-03-01,20112,12.01
growth_mom,2015-04-01,20112,-10.944
growth_mom,2015-05-01,20112,7.308
growth_mom,2015-06-01,20112,-1.302
growth_mom,2015-07-01,20112,8.789
growth_mom,2015-08-01,20112,-0.071
growth_mom,2015-09-01,20112,-1.814
growth_mom,2015-10-01,20112,4.647
growth_mom,2015-11-01,20112,-21.752
growth_mom,2015-12-01,20112,29.24
growth_mom,2016-01-01,20112,-5.681
growth_mom,2016-02-01,20112,-8.204
growth_mom,2016-03-01,20112,13.987
growth_mom,2016-04-01,20112,-10.945
growth_mom,2016-05-01,20112,9.39
growth_mom,2016-06-01,20112,-2.788
growth_mom,2016-07-01,20112,8.838
growth_mom,2016-08-01,20112,4.873
growth_mom,2016-09-01,20112,-3.663
growth_mom,2016-10-01,20112,4.868
growth_mom,2016-11-01,20112,-20.843
growth_mom,2016-12-01,20112,24.271
growth_mom,2017-01-01,20112,-9.406
growth_mom,2017-02-01,20112,-6.432
growth_mom,2017-03-01,20112,14.546
growth_mom,2017-04-01,20112,-11.052
growth_mom,2017-05-01,20112,9.305
growth_mom,2017-06-01,20112,-1.469
growth_mom,2017-07-01,20112,6.235
growth_mom,2017-08-01,20112,4.757
growth_mom,2017-09-01,20112,-0.8
growth_mom,2017-10-01,20112,1.18
growth_mom,2017-11-01,20112,-16.208
growth_mom,2017-12-01,20112,24.526
growth_mom,2018-01-01,20112,-12.496
growth_mom,2018-02-01,20112,3.872
growth_mom,2018-03-01,20112,3.327
growth_mom,2018-04-01,20112,-4.796
growth_mom,2018-05-01,20112,0.684
growth_mom,2018-06-01,20112,3.396
growth_mom,2018-07-01,20112,4.671
growth_mom,2018-08-01,20112,-2.02
growth_mom,2018-09-01,20112,-1.437
growth_mom,2018-10-01,20112,3.816
growth_mom,2018-11-01,20112,-15.441
growth_mom,2018-12-01,20112,9.275
growth_mom,2019-01-01,20112,-3.469
growth_mom,2019-02-01,20112,0.97
growth_mom,2019-03-01,20112,8.355
growth_mom,2019-04-01,20112,-4.916
growth_mom,2019-05-01,20112,13.096
growth_mom,2019-06-01,20112,-2.507
growth_mom,2019-07-01,20112,1.029
growth_mom,2019-08-01,20112,-2.394
growth_mom,2019-09-01,20112,-1.772
growth_mom,2019-10-01,20112,2.942
growth_mom,2019-11-01,20112,-13.741
growth_mom,2019-12-01,20112,8.713
growth_mom,2020-01-01,20112,0.176
growth_mom,2020-02-01,20112,4.662
growth_mom,2020-03-01,20112,1.04
growth_mom,2020-04-01,20112,-18.535
growth_mom,2020-05-01,20112,-2.575
growth_mom,2020-06-01,20112,19.381
growth_mom,2020-07-01,20112,0.123
growth_mom,2020-08-01,20112,-1.153
growth_mom,2020-09-01,20112,-1.53
growth_mom,2020-10-01,20112,-0.777
growth_mom,2020-11-01,20112,-4.616
growth_mom,2020-12-01,20112,10.036
growth_mom,2021-01-01,20112,-2.575
growth_mom,2021-02-01,20112,5.193
growth_mom,2021-03-01,20112,7.439
growth_mom,2021-04-01,20112,-19.074
growth_mom,2021-05-01,20112,2.344
growth_mom,2021-06-01,20112,26.35
growth_mom,2021-07-01,20112,-12.147
growth_mom,2021-08-01,20112,2.649
growth_mom,2021-09-01,20112,-4.808
growth_mom,2021-10-01,20112,6.703
growth_mom,2021-11-01,20112,-5.678
growth_mom,2021-12-01,20112,9.89
growth_mom,2022-01-01,20112,-3.961
growth_mom,2022-02-01,20112,0.99
growth_mom,2022-03-01,20112,-0.43
growth_mom,2022-04-01,20112,-10.026
growth_mom,2022-05-01,20112,0.708
growth_mom,2022-06-01,20112,23.947
growth_mom,2022-07-01,20112,-17.973
growth_mom,2022-08-01,20112,3.811
growth_mom,2022-09-01,20112,-0.74
growth_mom,2022-10-01,20112,3.04
growth_mom,2022-11-01,20112,-9.279
growth_mom,2022-12-01,20112,11.52
growth_mom,2023-01-01,20112,-0.882
growth_mom,2023-02-01,20112,2.141
growth_mom,2023-03-01,20112,2.886
growth_mom,2023-04-01,20112,-9.609
growth_mom,2023-05-01,20112,4.672
growth_mom,2023-06-01,20112,33.649
growth_mom,2023-07-01,20112,-27.118
growth_mom,2023-08-01,20112,19.276
growth_mom,2023-09-01,20112,-7.876
growth_mom,2023-10-01,20112,0.693
growth_mom,2023-11-01,20112,-8.771
growth_mom,2023-12-01,20112,4.319
growth_mom,2024-01-01,20112,5.383
growth_mom,2024-02-01,20112,-1.115
growth_mom,2024-03-01,20112,0.917
growth_mom,2024-04-01,20112,-1.271
growth_mom,2024-05-01,20112,-3.555
growth_mom,2024-06-01,20112,38.829
growth_mom,2024-07-01,20112,-18.189
growth_mom,2024-08-01,20112,10.085
growth_mom,2024-09-01,20112,-2.731
growth_mom,2024-10-01,20112,-6.02
growth_mom,2024-11-01,20112,-4.975
growth_mom,2024-12-01,20112,8.765
growth_mom,2025-01-01,20112,5.113
growth_mom,2025-02-01,20112,-2.393
growth_mom,2025-03-01,20112,0.024
growth_mom,2025-04-01,20112,-2.707
growth_mom,2025-05-01,20112,-11.349
growth_mom,2025-06-01,20112,36.819
growth_mom,2025-07-01,20112,-22.527
growth_mom,2025-08-01,20112,7.665
growth_mom,2025-09-01,20112,-1.421
growth_mom,2025-10-01,20112,-7.708
growth_mom,2025-11-01,20112,-5.691
growth_mom,2025-12-01,20112,14.072
growth_mom,2026-01-01,20112,-2.153
growth_mom,2026-02-01,20112,-2.038
growth_mom,2026-03-01,20112,0.976
growth_mom,2026-04-01,20112,-0.312
growth_mom,2026-05-01,20112,-11.068
growth_mom,2026-06-01,20112,34.036
abs,2015-01-01,20113,88.079
abs,2015-02-01,20113,88.641
abs,2015-03-01,20113,94.872
abs,2015-04-01,20113,97.876
abs,2015-05-01,20113,98.655
abs,2015-06-01,20113,112.928
abs,2015-07-01,20113,98.501
abs,2015-08-01,20113,104.195
abs,2015-09-01,20113,100.667
abs,2015-10-01,20113,121.836
abs,2015-11-01,20113,96.162
abs,2015-12-01,20113,97.587
abs,2016-01-01,20113,91.512
abs,2016-02-01,20113,91.588
abs,2016-03-01,20113,99.757
abs,2016-04-01,20113,102.916
abs,2016-05-01,20113,105.747
abs,2016-06-01,20113,119.224
abs,2016-07-01,20113,104.038
abs,2016-08-01,20113,115.497
abs,2016-09-01,20113,109.485
abs,2016-10-01,20113,132.789
abs,2016-11-01,20113,106.025
abs,2016-12-01,20113,103.46
abs,2017-01-01,20113,93.187
abs,2017-02-01,20113,95.065
abs,2017-03-01,20113,104.052
abs,2017-04-01,20113,107.216
abs,2017-05-01,20113,110.079
abs,2017-06-01,20113,125.794
abs,2017-07-01,20113,107.146
abs,2017-08-01,20113,118.816
abs,2017-09-01,20113,115.978
abs,2017-10-01,20113,135.716
abs,2017-11-01,20113,114.707
abs,2017-12-01,20113,112.162
abs,2018-01-01,20113,115.13
abs,2018-02-01,20113,110.416
abs,2018-03-01,20113,120.667
abs,2018-04-01,20113,109.71
abs,2018-05-01,20113,117.503
abs,2018-06-01,20113,120.847
abs,2018-07-01,20113,120.671
abs,2018-08-01,20113,125.737
abs,2018-09-01,20113,126.572
abs,2018-10-01,20113,126.295
abs,2018-11-01,20113,111.341
abs,2018-12-01,20113,114.482
abs,2019-01-01,20113,120.521
abs,2019-02-01,20113,121.473
abs,2019-03-01,20113,128.531
abs,2019-04-01,20113,119.701
abs,2019-05-01,20113,120.464
abs,2019-06-01,20113,122.052
abs,2019-07-01,20113,122.001
abs,2019-08-01,20113,124.138
abs,2019-09-01,20113,128.238
abs,2019-10-01,20113,127.866
abs,2019-11-01,20113,113.769
abs,2019-12-01,20113,122.328
abs,2020-01-01,20113,130.832
abs,2020-02-01,20113,130.345
abs,2020-03-01,20113,132.025
abs,2020-04-01,20113,105.047
abs,2020-05-01,20113,118.263
abs,2020-06-01,20113,127.878
abs,2020-07-01,20113,126.928
abs,2020-08-01,20113,129.44
abs,2020-09-01,20113,134.76
abs,2020-10-01,20113,136.181
abs,2020-11-01,20113,129.834
abs,2020-12-01,20113,133.735
abs,2021-01-01,20113,133.373
abs,2021-02-01,20113,132.548
abs,2021-03-01,20113,137.536
abs,2021-04-01,20113,132.997
abs,2021-05-01,20113,135.729
abs,2021-06-01,20113,142.454
abs,2021-07-01,20113,134.599
abs,2021-08-01,20113,138.53
abs,2021-09-01,20113,140.474
abs,2021-10-01,20113,142.349
abs,2021-11-01,20113,137.919
abs,2021-12-01,20113,138.068
abs,2022-01-01,20113,141.905
abs,2022-02-01,20113,131.518
abs,2022-03-01,20113,137.928
abs,2022-04-01,20113,142.682
abs,2022-05-01,20113,138.928
abs,2022-06-01,20113,142.262
abs,2022-07-01,20113,137.665
abs,2022-08-01,20113,144.45
abs,2022-09-01,20113,131.893
abs,2022-10-01,20113,142.594
abs,2022-11-01,20113,128.894
abs,2022-12-01,20113,131.23
abs,2023-01-01,20113,135.577
abs,2023-02-01,20113,138.815
abs,2023-03-01,20113,148.956
abs,2023-04-01,20113,140.975
abs,2023-05-01,20113,152.119
abs,2023-06-01,20113,152.898
abs,2023-07-01,20113,149.668
abs,2023-08-01,20113,151.211
abs,2023-09-01,20113,140.834
abs,2023-10-01,20113,141.662
abs,2023-11-01,20113,129.373
abs,2023-12-01,20113,126.753
abs,2024-01-01,20113,136.374
abs,2024-02-01,20113,142.429
abs,2024-03-01,20113,147.599
abs,2024-04-01,20113,147.737
abs,2024-05-01,20113,152.772
abs,2024-06-01,20113,154.618
abs,2024-07-01,20113,147.47
abs,2024-08-01,20113,153.63
abs,2024-09-01,20113,143.086
abs,2024-10-01,20113,138.092
abs,2024-11-01,20113,130.43
abs,2024-12-01,20113,123.211
abs,2025-01-01,20113,131.921
abs,2025-02-01,20113,139.248
abs,2025-03-01,20113,154.122
abs,2025-04-01,20113,152.158
abs,2025-05-01,20113,153.751
abs,2025-06-01,20113,153.339
abs,2025-07-01,20113,153.464
abs,2025-08-01,20113,157.268
abs,2025-09-01,20113,145.92
abs,2025-10-01,20113,141.312
abs,2025-11-01,20113,134.374
abs,2025-12-01,20113,126.882
abs,2026-01-01,20113,135.978
abs,2026-02-01,20113,140.897
abs,2026-03-01,20113,152.663
abs,2026-04-01,20113,157.486
abs,2026-05-01,20113,157.695
abs,2026-06-01,20113,159.442
growth_yoy,2016-01-01,20113,3.898
growth_yoy,2016-02-01,20113,3.325
growth_yoy,2016-03-01,20113,5.149
growth_yoy,2016-04-01,20113,5.149
growth_yoy,2016-05-01,20113,7.189
growth_yoy,2016-06-01,20113,5.575
growth_yoy,2016-07-01,20113,5.621
growth_yoy,2016-08-01,20113,10.847
growth_yoy,2016-09-01,20113,8.76
growth_yoy,2016-10-01,20113,8.99
growth_yoy,2016-11-01,20113,10.256
growth_yoy,2016-12-01,20113,6.018
growth_yoy,2017-01-01,20113,1.83
growth_yoy,2017-02-01,20113,3.796
growth_yoy,2017-03-01,20113,4.305
growth_yoy,2017-04-01,20113,4.178
growth_yoy,2017-05-01,20113,4.097
growth_yoy,2017-06-01,20113,5.511
growth_yoy,2017-07-01,20113,2.987
growth_yoy,2017-08-01,20113,2.873
growth_yoy,2017-09-01,20113,5.93
growth_yoy,2017-10-01,20113,2.204
growth_yoy,2017-11-01,20113,8.189
growth_yoy,2017-12-01,20113,8.411
growth_yoy,2018-01-01,20113,23.547
growth_yoy,2018-02-01,20113,16.148
growth_yoy,2018-03-01,20113,15.968
growth_yoy,2018-04-01,20113,2.327
growth_yoy,2018-05-01,20113,6.745
growth_yoy,2018-06-01,20113,-3.932
growth_yoy,2018-07-01,20113,12.623
growth_yoy,2018-08-01,20113,5.825
growth_yoy,2018-09-01,20113,9.134
growth_yoy,2018-10-01,20113,-6.942
growth_yoy,2018-11-01,20113,-2.935
growth_yoy,2018-12-01,20113,2.069
growth_yoy,2019-01-01,20113,4.683
growth_yoy,2019-02-01,20113,10.014
growth_yoy,2019-03-01,20113,6.517
growth_yoy,2019-04-01,20113,9.106
growth_yoy,2019-05-01,20113,2.519
growth_yoy,2019-06-01,20113,0.997
growth_yoy,2019-07-01,20113,1.102
growth_yoy,2019-08-01,20113,-1.272
growth_yoy,2019-09-01,20113,1.316
growth_yoy,2019-10-01,20113,1.244
growth_yoy,2019-11-01,20113,2.181
growth_yoy,2019-12-01,20113,6.853
growth_yoy,2020-01-01,20113,8.555
growth_yoy,2020-02-01,20113,7.304
growth_yoy,2020-03-01,20113,2.719
growth_yoy,2020-04-01,20113,-12.242
growth_yoy,2020-05-01,20113,-1.827
growth_yoy,2020-06-01,20113,4.773
growth_yoy,2020-07-01,20113,4.038
growth_yoy,2020-08-01,20113,4.271
growth_yoy,2020-09-01,20113,5.086
growth_yoy,2020-10-01,20113,6.502
growth_yoy,2020-11-01,20113,14.121
growth_yoy,2020-12-01,20113,9.325
growth_yoy,2021-01-01,20113,1.942
growth_yoy,2021-02-01,20113,1.69
growth_yoy,2021-03-01,20113,4.175
growth_yoy,2021-04-01,20113,26.608
growth_yoy,2021-05-01,20113,14.768
growth_yoy,2021-06-01,20113,11.398
growth_yoy,2021-07-01,20113,6.043
growth_yoy,2021-08-01,20113,7.022
growth_yoy,2021-09-01,20113,4.241
growth_yoy,2021-10-01,20113,4.53
growth_yoy,2021-11-01,20113,6.227
growth_yoy,2021-12-01,20113,3.24
growth_yoy,2022-01-01,20113,6.397
growth_yoy,2022-02-01,20113,-0.777
growth_yoy,2022-03-01,20113,0.285
growth_yoy,2022-04-01,20113,7.282
growth_yoy,2022-05-01,20113,2.357
growth_yoy,2022-06-01,20113,-0.135
growth_yoy,2022-07-01,20113,2.278
growth_yoy,2022-08-01,20113,4.274
growth_yoy,2022-09-01,20113,-6.109
growth_yoy,2022-10-01,20113,0.172
growth_yoy,2022-11-01,20113,-6.544
growth_yoy,2022-12-01,20113,-4.953
growth_yoy,2023-01-01,20113,-4.459
growth_yoy,2023-02-01,20113,5.548
growth_yoy,2023-03-01,20113,7.995
growth_yoy,2023-04-01,20113,-1.196
growth_yoy,2023-05-01,20113,9.495
growth_yoy,2023-06-01,20113,7.477
growth_yoy,2023-07-01,20113,8.719
growth_yoy,2023-08-01,20113,4.681
growth_yoy,2023-09-01,20113,6.779
growth_yoy,2023-10-01,20113,-0.654
growth_yoy,2023-11-01,20113,0.372
growth_yoy,2023-12-01,20113,-3.411
growth_yoy,2024-01-01,20113,0.588
growth_yoy,2024-02-01,20113,2.603
growth_yoy,2024-03-01,20113,-0.911
growth_yoy,2024-04-01,20113,4.797
growth_yoy,2024-05-01,20113,0.43
growth_yoy,2024-06-01,20113,1.125
growth_yoy,2024-07-01,20113,-1.468
growth_yoy,2024-08-01,20113,1.599
growth_yoy,2024-09-01,20113,1.599
growth_yoy,2024-10-01,20113,-2.52
growth_yoy,2024-11-01,20113,0.817
growth_yoy,2024-12-01,20113,-2.794
growth_yoy,2025-01-01,20113,-3.265
growth_yoy,2025-02-01,20113,-2.234
growth_yoy,2025-03-01,20113,4.42
growth_yoy,2025-04-01,20113,2.992
growth_yoy,2025-05-01,20113,0.641
growth_yoy,2025-06-01,20113,-0.827
growth_yoy,2025-07-01,20113,4.064
growth_yoy,2025-08-01,20113,2.368
growth_yoy,2025-09-01,20113,1.98
growth_yoy,2025-10-01,20113,2.332
growth_yoy,2025-11-01,20113,3.024
growth_yoy,2025-12-01,20113,2.979
growth_yoy,2026-01-01,20113,3.075
growth_yoy,2026-02-01,20113,1.184
growth_yoy,2026-03-01,20113,-0.947
growth_yoy,2026-04-01,20113,3.502
growth_yoy,2026-05-01,20113,2.565
growth_yoy,2026-06-01,20113,3.98
growth_mom,2015-02-01,20113,0.638
growth_mom,2015-03-01,20113,7.03
growth_mom,2015-04-01,20113,3.167
growth_mom,2015-05-01,20113,0.795
growth_mom,2015-06-01,20113,14.468
growth_mom,2015-07-01,20113,-12.776
growth_mom,2015-08-01,20113,5.781
growth_mom,2015-09-01,20113,-3.386
growth_mom,2015-10-01,20113,21.029
growth_mom,2015-11-01,20113,-21.072
growth_mom,2015-12-01,20113,1.482
growth_mom,2016-01-01,20113,-6.225
growth_mom,2016-02-01,20113,0.083
growth_mom,2016-03-01,20113,8.919
growth_mom,2016-04-01,20113,3.167
growth_mom,2016-05-01,20113,2.751
growth_mom,2016-06-01,20113,12.745
growth_mom,2016-07-01,20113,-12.737
growth_mom,2016-08-01,20113,11.014
growth_mom,2016-09-01,20113,-5.205
growth_mom,2016-10-01,20113,21.285
growth_mom,2016-11-01,20113,-20.155
growth_mom,2016-12-01,20113,-2.419
growth_mom,2017-01-01,20113,-9.929
growth_mom,2017-02-01,20113,2.015
growth_mom,2017-03-01,20113,9.454
growth_mom,2017-04-01,20113,3.041
growth_mom,2017-05-01,20113,2.67
growth_mom,2017-06-01,20113,14.276
growth_mom,2017-07-01,20113,-14.824
growth_mom,2017-08-01,20113,10.891
growth_mom,2017-09-01,20113,-2.388
growth_mom,2017-10-01,20113,17.019
growth_mom,2017-11-01,20113,-15.48
growth_mom,2017-12-01,20113,-2.219
growth_mom,2018-01-01,20113,2.646
growth_mom,2018-02-01,20113,-4.094
growth_mom,2018-03-01,20113,9.284
growth_mom,2018-04-01,20113,-9.08
growth_mom,2018-05-01,20113,7.103
growth_mom,2018-06-01,20113,2.846
growth_mom,2018-07-01,20113,-0.146
growth_mom,2018-08-01,20113,4.198
growth_mom,2018-09-01,20113,0.664
growth_mom,2018-10-01,20113,-0.218
growth_mom,2018-11-01,20113,-11.841
growth_mom,2018-12-01,20113,2.822
growth_mom,2019-01-01,20113,5.275
growth_mom,2019-02-01,20113,0.79
growth_mom,2019-03-01,20113,5.81
growth_mom,2019-04-01,20113,-6.87
growth_mom,2019-05-01,20113,0.638
growth_mom,2019-06-01,20113,1.318
growth_mom,2019-07-01,20113,-0.042
growth_mom,2019-08-01,20113,1.752
growth_mom,2019-09-01,20113,3.302
growth_mom,2019-10-01,20113,-0.289
growth_mom,2019-11-01,20113,-11.025
growth_mom,2019-12-01,20113,7.523
growth_mom,2020-01-01,20113,6.952
growth_mom,2020-02-01,20113,-0.372
growth_mom,2020-03-01,20113,1.289
growth_mom,2020-04-01,20113,-20.434
growth_mom,2020-05-01,20113,12.582
growth_mom,2020-06-01,20113,8.129
growth_mom,2020-07-01,20113,-0.743
growth_mom,2020-08-01,20113,1.979
growth_mom,2020-09-01,20113,4.11
growth_mom,2020-10-01,20113,1.054
growth_mom,2020-11-01,20113,-4.66
growth_mom,2020-12-01,20113,3.005
growth_mom,2021-01-01,20113,-0.271
growth_mom,2021-02-01,20113,-0.618
growth_mom,2021-03-01,20113,3.763
growth_mom,2021-04-01,20113,-3.3
growth_mom,2021-05-01,20113,2.054
growth_mom,2021-06-01,20113,4.954
growth_mom,2021-07-01,20113,-5.514
growth_mom,2021-08-01,20113,2.921
growth_mom,2021-09-01,20113,1.404
growth_mom,2021-10-01,20113,1.335
growth_mom,2021-11-01,20113,-3.112
growth_mom,2021-12-01,20113,0.108
growth_mom,2022-01-01,20113,2.779
growth_mom,2022-02-01,20113,-7.319
growth_mom,2022-03-01,20113,4.874
growth_mom,2022-04-01,20113,3.446
growth_mom,2022-05-01,20113,-2.631
growth_mom,2022-06-01,20113,2.4
growth_mom,2022-07-01,20113,-3.231
growth_mom,2022-08-01,20113,4.929
growth_mom,2022-09-01,20113,-8.693
growth_mom,2022-10-01,20113,8.114
growth_mom,2022-11-01,20113,-9.608
growth_mom,2022-12-01,20113,1.813
growth_mom,2023-01-01,20113,3.312
growth_mom,2023-02-01,20113,2.389
growth_mom,2023-03-01,20113,7.305
growth_mom,2023-04-01,20113,-5.358
growth_mom,2023-05-01,20113,7.904
growth_mom,2023-06-01,20113,0.513
growth_mom,2023-07-01,20113,-2.113
growth_mom,2023-08-01,20113,1.031
growth_mom,2023-09-01,20113,-6.863
growth_mom,2023-10-01,20113,0.588
growth_mom,2023-11-01,20113,-8.674
growth_mom,2023-12-01,20113,-2.025
growth_mom,2024-01-01,20113,7.59
growth_mom,2024-02-01,20113,4.44
growth_mom,2024-03-01,20113,3.629
growth_mom,2024-04-01,20113,0.094
growth_mom,2024-05-01,20113,3.408
growth_mom,2024-06-01,20113,1.208
growth_mom,2024-07-01,20113,-4.623
growth_mom,2024-08-01,20113,4.177
growth_mom,2024-09-01,20113,-6.863
growth_mom,2024-10-01,20113,-3.49
growth_mom,2024-11-01,20113,-5.548
growth_mom,2024-12-01,20113,-5.535
growth_mom,2025-01-01,20113,7.069
growth_mom,2025-02-01,20113,5.554
growth_mom,2025-03-01,20113,10.682
growth_mom,2025-04-01,20113,-1.275
growth_mom,2025-05-01,20113,1.047
growth_mom,2025-06-01,20113,-0.268
growth_mom,2025-07-01,20113,0.081
growth_mom,2025-08-01,20113,2.479
growth_mom,2025-09-01,20113,-7.216
growth_mom,2025-10-01,20113,-3.157
growth_mom,2025-11-01,20113,-4.91
growth_mom,2025-12-01,20113,-5.576
growth_mom,2026-01-01,20113,7.169
growth_mom,2026-02-01,20113,3.618
growth_mom,2026-03-01,20113,8.351
growth_mom,2026-04-01,20113,3.159
growth_mom,2026-05-01,20113,0.133
growth_mom,2026-06-01,20113,1.108
abs,2015-01-01,20121,88.05
abs,2015-02-01,20121,85.329
abs,2015-03-01,20121,94.086
abs,2015-04-01,20121,111.971
abs,2015-05-01,20121,96.803
abs,2015-06-01,20121,106.527
abs,2015-07-01,20121,109.564
abs,2015-08-01,20121,111.762
abs,2015-09-01,20121,112.323
abs,2015-10-01,20121,116.142
abs,2015-11-01,20121,81.438
abs,2015-12-01,20121,86.005
abs,2016-01-01,20121,91.482
abs,2016-02-01,20121,88.166
abs,2016-03-01,20121,98.93
abs,2016-04-01,20121,117.736
abs,2016-05-01,20121,103.762
abs,2016-06-01,20121,112.466
abs,2016-07-01,20121,115.723
abs,2016-08-01,20121,123.885
abs,2016-09-01,20121,122.163
abs,2016-10-01,20121,126.582
abs,2016-11-01,20121,89.79
abs,2016-12-01,20121,91.181
abs,2017-01-01,20121,93.157
abs,2017-02-01,20121,91.513
abs,2017-03-01,20121,103.189
abs,2017-04-01,20121,122.656
abs,2017-05-01,20121,108.013
abs,2017-06-01,20121,118.663
abs,2017-07-01,20121,119.18
abs,2017-08-01,20121,127.445
abs,2017-09-01,20121,129.407
abs,2017-10-01,20121,129.373
abs,2017-11-01,20121,97.143
abs,2017-12-01,20121,98.85
abs,2018-01-01,20121,103.672
abs,2018-02-01,20121,107.26
abs,2018-03-01,20121,114.503
abs,2018-04-01,20121,114.617
abs,2018-05-01,20121,120.062
abs,2018-06-01,20121,122.99
abs,2018-07-01,20121,115.738
abs,2018-08-01,20121,115.254
abs,2018-09-01,20121,117.436
abs,2018-10-01,20121,117.922
abs,2018-11-01,20121,100.626
abs,2018-12-01,20121,105.048
abs,2019-01-01,20121,109.516
abs,2019-02-01,20121,112.829
abs,2019-03-01,20121,116.341
abs,2019-04-01,20121,115.927
abs,2019-05-01,20121,114.14
abs,2019-06-01,20121,124.64
abs,2019-07-01,20121,118.058
abs,2019-08-01,20121,116.712
abs,2019-09-01,20121,120.641
abs,2019-10-01,20121,121.573
abs,2019-11-01,20121,108.871
abs,2019-12-01,20121,113.124
abs,2020-01-01,20121,112.871
abs,2020-02-01,20121,116.523
abs,2020-03-01,20121,114.524
abs,2020-04-01,20121,104.638
abs,2020-05-01,20121,91.821
abs,2020-06-01,20121,117.812
abs,2020-07-01,20121,112.195
abs,2020-08-01,20121,113.72
abs,2020-09-01,20121,121.298
abs,2020-10-01,20121,121.355
abs,2020-11-01,20121,122.003
abs,2020-12-01,20121,126.237
abs,2021-01-01,20121,127.237
abs,2021-02-01,20121,123.664
abs,2021-03-01,20121,135.73
abs,2021-04-01,20121,126.339
abs,2021-05-01,20121,112.396
abs,2021-06-01,20121,153.082
abs,2021-07-01,20121,135.296
abs,2021-08-01,20121,137.27
abs,2021-09-01,20121,144.071
abs,2021-10-01,20121,142.218
abs,2021-11-01,20121,122.681
abs,2021-12-01,20121,123.126
