state,type,commodity,date,production
W.P. Kuala Lumpur,non_metallic,aggregates,2021-01-01,0
W.P. Kuala Lumpur,non_metallic,clay,2016-01-01,0
W.P. Kuala Lumpur,non_metallic,clay,2017-01-01,0
W.P. Kuala Lumpur,non_metallic,clay,2018-01-01,0
W.P. Kuala Lumpur,non_metallic,clay,2019-01-01,0
W.P. Kuala Lumpur,non_metallic,clay,2020-01-01,0
W.P. Kuala Lumpur,non_metallic,clay,2021-01-01,0
W.P. Kuala Lumpur,non_metallic,earth_materials,2016-01-01,1299276
W.P. Kuala Lumpur,non_metallic,earth_materials,2017-01-01,6958486
W.P. Kuala Lumpur,non_metallic,earth_materials,2018-01-01,703555
W.P. Kuala Lumpur,non_metallic,earth_materials,2019-01-01,471651
W.P. Kuala Lumpur,non_metallic,earth_materials,2020-01-01,297000
W.P. Kuala Lumpur,non_metallic,earth_materials,2021-01-01,105840
W.P. Kuala Lumpur,non_metallic,feldspar,2016-01-01,0
W.P. Kuala Lumpur,non_metallic,feldspar,2017-01-01,0
W.P. Kuala Lumpur,non_metallic,feldspar,2018-01-01,0
W.P. Kuala Lumpur,non_metallic,feldspar,2019-01-01,0
W.P. Kuala Lumpur,non_metallic,feldspar,2020-01-01,0
W.P. Kuala Lumpur,non_metallic,feldspar,2021-01-01,0
W.P. Kuala Lumpur,non_metallic,kaolin,2016-01-01,0
W.P. Kuala Lumpur,non_metallic,kaolin,2017-01-01,0
W.P. Kuala Lumpur,non_metallic,kaolin,2018-01-01,0
W.P. Kuala Lumpur,non_metallic,kaolin,2019-01-01,0
W.P. Kuala Lumpur,non_metallic,kaolin,2020-01-01,0
W.P. Kuala Lumpur,non_metallic,kaolin,2021-01-01,0
W.P. Kuala Lumpur,non_metallic,limestone,2016-01-01,0
W.P. Kuala Lumpur,non_metallic,limestone,2017-01-01,0
W.P. Kuala Lumpur,non_metallic,limestone,2018-01-01,0
W.P. Kuala Lumpur,non_metallic,limestone,2019-01-01,0
W.P. Kuala Lumpur,non_metallic,limestone,2020-01-01,0
W.P. Kuala Lumpur,non_metallic,limestone,2021-01-01,0
W.P. Kuala Lumpur,non_metallic,mica,2016-01-01,0
W.P. Kuala Lumpur,non_metallic,mica,2017-01-01,0
W.P. Kuala Lumpur,non_metallic,mica,2018-01-01,0
W.P. Kuala Lumpur,non_metallic,mica,2019-01-01,0
W.P. Kuala Lumpur,non_metallic,mica,2020-01-01,0
W.P. Kuala Lumpur,non_metallic,mica,2021-01-01,0
W.P. Kuala Lumpur,non_metallic,sand_and_gravel,2016-01-01,0
W.P. Kuala Lumpur,non_metallic,sand_and_gravel,2017-01-01,0
W.P. Kuala Lumpur,non_metallic,sand_and_gravel,2018-01-01,0
W.P. Kuala Lumpur,non_metallic,sand_and_gravel,2019-01-01,0
W.P. Kuala Lumpur,non_metallic,sand_and_gravel,2020-01-01,0
W.P. Kuala Lumpur,non_metallic,sand_and_gravel,2021-01-01,0
W.P. Kuala Lumpur,non_metallic,silica,2016-01-01,0
W.P. Kuala Lumpur,non_metallic,silica,2017-01-01,0
W.P. Kuala Lumpur,non_metallic,silica,2018-01-01,0
W.P. Kuala Lumpur,non_metallic,silica,2019-01-01,0
W.P. Kuala Lumpur,non_metallic,silica,2020-01-01,0
W.P. Kuala Lumpur,non_metallic,silica,2021-01-01,0
W.P. Putrajaya,energy,coal,2016-01-01,0
W.P. Putrajaya,energy,coal,2017-01-01,0
W.P. Putrajaya,energy,coal,2018-01-01,0
W.P. Putrajaya,energy,coal,2019-01-01,0
W.P. Putrajaya,energy,coal,2020-01-01,0
W.P. Putrajaya,energy,coal,2021-01-01,0
W.P. Putrajaya,metallic,bauxite,2016-01-01,0
W.P. Putrajaya,metallic,bauxite,2017-01-01,0
W.P. Putrajaya,metallic,bauxite,2018-01-01,0
W.P. Putrajaya,metallic,bauxite,2019-01-01,0
W.P. Putrajaya,metallic,bauxite,2020-01-01,0
W.P. Putrajaya,metallic,bauxite,2021-01-01,0
W.P. Putrajaya,metallic,gold,2016-01-01,0
W.P. Putrajaya,metallic,gold,2017-01-01,0
W.P. Putrajaya,metallic,gold,2018-01-01,0
W.P. Putrajaya,metallic,gold,2019-01-01,0
W.P. Putrajaya,metallic,gold,2020-01-01,0
W.P. Putrajaya,metallic,gold,2021-01-01,0
W.P. Putrajaya,metallic,ilmenite,2016-01-01,0
W.P. Putrajaya,metallic,ilmenite,2017-01-01,0
W.P. Putrajaya,metallic,ilmenite,2018-01-01,0
W.P. Putrajaya,metallic,ilmenite,2019-01-01,0
W.P. Putrajaya,metallic,ilmenite,2020-01-01,0
W.P. Putrajaya,metallic,ilmenite,2021-01-01,0
W.P. Putrajaya,metallic,iron_ore,2016-01-01,0
W.P. Putrajaya,metallic,iron_ore,2017-01-01,0
W.P. Putrajaya,metallic,iron_ore,2018-01-01,0
W.P. Putrajaya,metallic,iron_ore,2019-01-01,0
W.P. Putrajaya,metallic,iron_ore,2020-01-01,0
W.P. Putrajaya,metallic,iron_ore,2021-01-01,0
W.P. Putrajaya,metallic,manganese,2016-01-01,0
W.P. Putrajaya,metallic,manganese,2017-01-01,0
W.P. Putrajaya,metallic,manganese,2018-01-01,0
W.P. Putrajaya,metallic,manganese,2019-01-01,0
W.P. Putrajaya,metallic,manganese,2020-01-01,0
W.P. Putrajaya,metallic,manganese,2021-01-01,0
W.P. Putrajaya,metallic,monazite,2016-01-01,0
W.P. Putrajaya,metallic,monazite,2017-01-01,0
W.P. Putrajaya,metallic,monazite,2018-01-01,0
W.P. Putrajaya,metallic,monazite,2019-01-01,0
W.P. Putrajaya,metallic,monazite,2020-01-01,0
W.P. Putrajaya,metallic,monazite,2021-01-01,0
W.P. Putrajaya,metallic,rutile,2016-01-01,0
W.P. Putrajaya,metallic,rutile,2017-01-01,0
W.P. Putrajaya,metallic,rutile,2018-01-01,0
W.P. Putrajaya,metallic,rutile,2019-01-01,0
W.P. Putrajaya,metallic,rutile,2020-01-01,0
W.P. Putrajaya,metallic,rutile,2021-01-01,0
W.P. Putrajaya,metallic,silver,2016-01-01,0
W.P. Putrajaya,metallic,silver,2017-01-01,0
W.P. Putrajaya,metallic,silver,2018-01-01,0
W.P. Putrajaya,metallic,silver,2019-01-01,0
W.P. Putrajaya,metallic,silver,2020-01-01,0
W.P. Putrajaya,metallic,silver,2021-01-01,0
W.P. Putrajaya,metallic,struverite,2016-01-01,0
W.P. Putrajaya,metallic,struverite,2017-01-01,0
W.P. Putrajaya,metallic,struverite,2018-01-01,0
W.P. Putrajaya,metallic,struverite,2019-01-01,0
W.P. Putrajaya,metallic,struverite,2020-01-01,0
W.P. Putrajaya,metallic,struverite,2021-01-01,0
W.P. Putrajaya,metallic,tin_ore,2016-01-01,0
W.P. Putrajaya,metallic,tin_ore,2017-01-01,0
W.P. Putrajaya,metallic,tin_ore,2018-01-01,0
W.P. Putrajaya,metallic,tin_ore,2019-01-01,0
W.P. Putrajaya,metallic,tin_ore,2020-01-01,0
W.P. Putrajaya,metallic,tin_ore,2021-01-01,0
W.P. Putrajaya,metallic,xenotime,2016-01-01,0
W.P. Putrajaya,metallic,xenotime,2017-01-01,0
W.P. Putrajaya,metallic,xenotime,2018-01-01,0
W.P. Putrajaya,metallic,xenotime,2019-01-01,0
W.P. Putrajaya,metallic,xenotime,2020-01-01,0
W.P. Putrajaya,metallic,xenotime,2021-01-01,0
W.P. Putrajaya,metallic,zircon,2016-01-01,0
W.P. Putrajaya,metallic,zircon,2017-01-01,0
W.P. Putrajaya,metallic,zircon,2018-01-01,0
W.P. Putrajaya,metallic,zircon,2019-01-01,0
W.P. Putrajaya,metallic,zircon,2020-01-01,0
W.P. Putrajaya,metallic,zircon,2021-01-01,0
W.P. Putrajaya,non_metallic,aggregates,2016-01-01,0
W.P. Putrajaya,non_metallic,aggregates,2017-01-01,0
W.P. Putrajaya,non_metallic,aggregates,2018-01-01,0
W.P. Putrajaya,non_metallic,aggregates,2019-01-01,0
W.P. Putrajaya,non_metallic,aggregates,2020-01-01,0
W.P. Putrajaya,non_metallic,aggregates,2021-01-01,0
W.P. Putrajaya,non_metallic,clay,2016-01-01,0
W.P. Putrajaya,non_metallic,clay,2017-01-01,0
W.P. Putrajaya,non_metallic,clay,2018-01-01,0
W.P. Putrajaya,non_metallic,clay,2019-01-01,0
W.P. Putrajaya,non_metallic,clay,2020-01-01,0
W.P. Putrajaya,non_metallic,clay,2021-01-01,0
W.P. Putrajaya,non_metallic,earth_materials,2016-01-01,0
W.P. Putrajaya,non_metallic,earth_materials,2017-01-01,0
W.P. Putrajaya,non_metallic,earth_materials,2018-01-01,311555
W.P. Putrajaya,non_metallic,earth_materials,2019-01-01,0
W.P. Putrajaya,non_metallic,earth_materials,2020-01-01,67773
W.P. Putrajaya,non_metallic,earth_materials,2021-01-01,0
W.P. Putrajaya,non_metallic,feldspar,2016-01-01,0
W.P. Putrajaya,non_metallic,feldspar,2017-01-01,0
W.P. Putrajaya,non_metallic,feldspar,2018-01-01,0
W.P. Putrajaya,non_metallic,feldspar,2019-01-01,0
W.P. Putrajaya,non_metallic,feldspar,2020-01-01,0
W.P. Putrajaya,non_metallic,feldspar,2021-01-01,0
W.P. Putrajaya,non_metallic,kaolin,2016-01-01,0
W.P. Putrajaya,non_metallic,kaolin,2017-01-01,0
W.P. Putrajaya,non_metallic,kaolin,2018-01-01,0
W.P. Putrajaya,non_metallic,kaolin,2019-01-01,0
W.P. Putrajaya,non_metallic,kaolin,2020-01-01,0
W.P. Putrajaya,non_metallic,kaolin,2021-01-01,0
W.P. Putrajaya,non_metallic,limestone,2016-01-01,0
W.P. Putrajaya,non_metallic,limestone,2017-01-01,0
W.P. Putrajaya,non_metallic,limestone,2018-01-01,0
W.P. Putrajaya,non_metallic,limestone,2019-01-01,0
W.P. Putrajaya,non_metallic,limestone,2020-01-01,0
W.P. Putrajaya,non_metallic,limestone,2021-01-01,0
W.P. Putrajaya,non_metallic,mica,2016-01-01,0
W.P. Putrajaya,non_metallic,mica,2017-01-01,0
W.P. Putrajaya,non_metallic,mica,2018-01-01,0
W.P. Putrajaya,non_metallic,mica,2019-01-01,0
W.P. Putrajaya,non_metallic,mica,2020-01-01,0
W.P. Putrajaya,non_metallic,mica,2021-01-01,0
W.P. Putrajaya,non_metallic,sand_and_gravel,2016-01-01,0
W.P. Putrajaya,non_metallic,sand_and_gravel,2017-01-01,0
W.P. Putrajaya,non_metallic,sand_and_gravel,2018-01-01,0
W.P. Putrajaya,non_metallic,sand_and_gravel,2019-01-01,0
W.P. Putrajaya,non_metallic,sand_and_gravel,2020-01-01,0
W.P. Putrajaya,non_metallic,sand_and_gravel,2021-01-01,0
W.P. Putrajaya,non_metallic,silica,2016-01-01,0
W.P. Putrajaya,non_metallic,silica,2017-01-01,0
W.P. Putrajaya,non_metallic,silica,2018-01-01,0
W.P. Putrajaya,non_metallic,silica,2019-01-01,0
W.P. Putrajaya,non_metallic,silica,2020-01-01,0
W.P. Putrajaya,non_metallic,silica,2021-01-01,0
