date,state,branch,category,subcategory,case_type,cases
2019-01-01,Selangor,Selangor,Jenayah,Jenayah Bidang Kuasa,Mitigasi Pengakuan Salah,1
2019-01-01,Selangor,Selangor,Jenayah,Jenayah Luar Bidang Kuasa,Kanun Keseksaan 1997,1
2019-01-01,Selangor,Selangor,Sivil,Keluarga Sivil,Cerai,78
2019-01-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,Akta Kebankrapan 1967,1
2019-01-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,Akta Kontrak 1950,1
2019-01-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),6
2019-01-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Buruh,5
2019-01-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,3
2019-01-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Akta Sewa Beli,1
2019-01-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Harta Pusaka Kecil,1
2019-01-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Kemalangan,2
2019-01-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Pemberi Pinjaman Wang,1
2019-01-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Sewaan,1
2019-01-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Surat Mentadbir Harta Pusaka,9
2019-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Nafkah,16
2019-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Permohonan Penguatkuasaan Perintah Nafkah,2
2019-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Hadhanah,14
2019-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,14
2019-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,1
2019-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Muta'ah,12
2019-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Perceraian,41
2019-01-01,Terengganu,Terengganu,Jenayah,Jenayah Luar Bidang Kuasa,Akta Komunikasi dan Multimedia 1998,1
2019-01-01,Terengganu,Terengganu,Jenayah,Jenayah Luar Bidang Kuasa,Kanun Keseksaan 1997,4
2019-01-01,Terengganu,Terengganu,Sivil,Keluarga Sivil,Cerai,2
2019-01-01,Terengganu,Terengganu,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),1
2019-01-01,Terengganu,Terengganu,Sivil,Sivil Pelbagai,Surat Mentadbir Harta Pusaka,2
2019-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Nafkah,2
2019-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Penguatkuasaan Jagaan/Hak Lawatan,5
2019-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Permohonan Pengesahan Hibah,1
2019-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Permohonan Penguatkuasaan Perintah Nafkah,1
2019-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Hadhanah,5
2019-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,12
2019-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Hak Jagaan Anak/Hak Lawatan,1
2019-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Muta'ah,1
2019-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Perceraian,26
2019-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Keluarga Sivil,Cerai,15
2019-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Keluarga Sivil,Kuatkuasa Perintah - Jagaan,1
2019-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Luar Bidang Kuasa,Akta Kontrak 1950,2
2019-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Pelbagai,Akta Sewa Beli,3
2019-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Pelbagai,Harta Pusaka Kecil,1
2019-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Pelbagai,Kemalangan,1
2019-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Pelbagai,Pemberi Pinjaman Wang,1
2019-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Pelbagai,Surat Mentadbir Harta Pusaka,4
2019-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Nafkah,4
2019-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Penguatkuasaan Jagaan/Hak Lawatan,1
2019-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Permohonan Penguatkuasaan Perintah Nafkah,2
2019-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Hadhanah,8
2019-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,1
2019-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Muta'ah,1
2019-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Perceraian,14
2019-01-01,W.P. Labuan,Labuan,Jenayah,Jenayah Bidang Kuasa,Mitigasi Pengakuan Salah,1
2019-01-01,W.P. Labuan,Labuan,Jenayah,Jenayah Luar Bidang Kuasa,Akta Dadah Berbahaya 1952,1
2019-01-01,W.P. Labuan,Labuan,Sivil,Keluarga Sivil,Cerai,6
2019-01-01,W.P. Labuan,Labuan,Sivil,Sivil Luar Bidang Kuasa,Akta Kebankrapan 1967,1
2019-01-01,W.P. Labuan,Labuan,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),3
2019-01-01,W.P. Labuan,Labuan,Sivil,Sivil Pelbagai,Pengangkatan,2
2019-01-01,W.P. Labuan,Labuan,Sivil,Sivil Pelbagai,Surat Mentadbir Harta Pusaka,1
2019-01-01,W.P. Labuan,Labuan,Syariah,Keluarga Syariah,Nafkah,3
2019-01-01,W.P. Labuan,Labuan,Syariah,Keluarga Syariah,Tuntutan Hadhanah,1
2019-01-01,W.P. Labuan,Labuan,Syariah,Keluarga Syariah,Tuntutan Perceraian,14
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,Jenayah Bidang Kuasa,Jenayah Kanak-Kanak,2
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,Jenayah Bidang Kuasa,Kesalahan-Kesalahan Kecil,3
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,Jenayah Luar Bidang Kuasa,Akta Pencegahan Pengubahan Wang Haram dan Pencegahan Pembiayaan Keganasan 2001,1
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,Jenayah Luar Bidang Kuasa,Akta Suruhanjaya Komunikasi dan Multimedia Malaysia 1998,1
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Keluarga Sivil,Cerai,1
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Luar Bidang Kuasa,Akta Kontrak 1950,5
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),5
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Buruh,2
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,1
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tort,1
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Pelbagai,Akta Sewa Beli,2
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Pelbagai,Harta Pusaka Kecil,2
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Pelbagai,Kemalangan,2
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Pelbagai,Tuntutan Pengguna,2
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,Nafkah,4
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,Tuntutan Hadhanah,3
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,2
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,Tuntutan Perceraian,12
2019-01-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Syariah Luar Bidang Kuasa,Permohonan Sijil Faraid/Akuan Pusaka,3
2019-02-01,Johor,Johor,Jenayah,Jenayah Luar Bidang Kuasa,Akta Antipemerdagangan Orang 2007,1
2019-02-01,Johor,Johor,Jenayah,Jenayah Luar Bidang Kuasa,Akta Dadah Berbahaya 1952,2
2019-02-01,Johor,Johor,Jenayah,Jenayah Luar Bidang Kuasa,Akta Suruhanjaya Komunikasi dan Multimedia Malaysia 1998,1
2019-02-01,Johor,Johor,Jenayah,Jenayah Luar Bidang Kuasa,Kanun Keseksaan 1997,6
2019-02-01,Johor,Johor,Jenayah,Jenayah Luar Bidang Kuasa,Kanun Tatacara Jenayah,1
2019-02-01,Johor,Johor,Jenayah,Jenayah Luar Bidang Kuasa,Lain-Lain (Jenayah),1
2019-02-01,Johor,Johor,Sivil,Keluarga Sivil,Cerai,87
2019-02-01,Johor,Johor,Sivil,Keluarga Sivil,Jagaan,1
2019-02-01,Johor,Johor,Sivil,Keluarga Sivil,Kuatkuasa Perintah - Jagaan,1
2019-02-01,Johor,Johor,Sivil,Keluarga Sivil,Mengubah Perintah Nafkah,1
2019-02-01,Johor,Johor,Sivil,Keluarga Sivil,Nafkah,1
2019-02-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,Akta Fitnah 1957,2
2019-02-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,Akta Kebankrapan 1967,5
2019-02-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,Akta Kontrak 1950,4
2019-02-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),9
2019-02-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,Pampasan Pekerja,1
2019-02-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Buruh,2
2019-02-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,6
2019-02-01,Johor,Johor,Sivil,Sivil Pelbagai,Akta Sewa Beli,2
2019-02-01,Johor,Johor,Sivil,Sivil Pelbagai,Harta Pusaka Kecil,2
2019-02-01,Johor,Johor,Sivil,Sivil Pelbagai,Kemalangan,2
2019-02-01,Johor,Johor,Sivil,Sivil Pelbagai,Pemberi Pinjaman Wang,1
2019-02-01,Johor,Johor,Sivil,Sivil Pelbagai,Pengangkatan,4
2019-02-01,Johor,Johor,Sivil,Sivil Pelbagai,Sewaan,1
2019-02-01,Johor,Johor,Sivil,Sivil Pelbagai,Surat Mentadbir Harta Pusaka,4
2019-02-01,Johor,Johor,Sivil,Sivil Pelbagai,Tuntutan Pengguna,7
2019-02-01,Johor,Johor,Syariah,Keluarga Syariah,Nafkah,37
2019-02-01,Johor,Johor,Syariah,Keluarga Syariah,Penguatkuasaan Harta Sepencarian,1
2019-02-01,Johor,Johor,Syariah,Keluarga Syariah,Permohonan Pengesahan Hibah,1
2019-02-01,Johor,Johor,Syariah,Keluarga Syariah,Permohonan Penguatkuasaan Perintah Nafkah,3
2019-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Hadhanah,26
2019-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,21
2019-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,3
2019-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Muta'ah,1
2019-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Perceraian,110
2019-02-01,Johor,Johor,Syariah,Syariah Luar Bidang Kuasa,Permohonan Sijil Faraid/Akuan Pusaka,1
2019-02-01,Johor,Muar,Jenayah,Jenayah Bidang Kuasa,Mitigasi Pengakuan Salah,1
2019-02-01,Johor,Muar,Jenayah,Jenayah Luar Bidang Kuasa,Kanun Keseksaan 1997,1
2019-02-01,Johor,Muar,Sivil,Keluarga Sivil,Cerai,16
2019-02-01,Johor,Muar,Sivil,Keluarga Sivil,Kuatkuasa Perintah - Jagaan,2
2019-02-01,Johor,Muar,Sivil,Keluarga Sivil,Mengubah Perintah Nafkah,1
2019-02-01,Johor,Muar,Sivil,Sivil Luar Bidang Kuasa,Akta Kontrak 1950,1
2019-02-01,Johor,Muar,Sivil,Sivil Luar Bidang Kuasa,Pampasan Pekerja,1
2019-02-01,Johor,Muar,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,1
2019-02-01,Johor,Muar,Sivil,Sivil Pelbagai,Kemalangan,2
2019-02-01,Johor,Muar,Sivil,Sivil Pelbagai,Pemberi Pinjaman Wang,1
2019-02-01,Johor,Muar,Sivil,Sivil Pelbagai,Surat Mentadbir Harta Pusaka,2
2019-02-01,Johor,Muar,Syariah,Keluarga Syariah,Permohonan Pengesahan Hibah,1
2019-02-01,Johor,Muar,Syariah,Keluarga Syariah,Permohonan Penguatkuasaan Perintah Nafkah,4
2019-02-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Hadhanah,18
2019-02-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,2
2019-02-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,2
2019-02-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Perceraian,10
2019-02-01,Kedah,Kedah,Jenayah,Jenayah Luar Bidang Kuasa,Akta Dadah Berbahaya 1952,1
2019-02-01,Kedah,Kedah,Sivil,Keluarga Sivil,Cerai,36
2019-02-01,Kedah,Kedah,Sivil,Sivil Luar Bidang Kuasa,Akta Fitnah 1957,1
2019-02-01,Kedah,Kedah,Sivil,Sivil Luar Bidang Kuasa,Akta Kebankrapan 1967,1
2019-02-01,Kedah,Kedah,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),5
2019-02-01,Kedah,Kedah,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,8
2019-02-01,Kedah,Kedah,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tort,2
2019-02-01,Kedah,Kedah,Sivil,Sivil Pelbagai,Akta Sewa Beli,2
2019-02-01,Kedah,Kedah,Sivil,Sivil Pelbagai,Anggapan Kematian,2
2019-02-01,Kedah,Kedah,Sivil,Sivil Pelbagai,Harta Pusaka Kecil,1
2019-02-01,Kedah,Kedah,Sivil,Sivil Pelbagai,Kemalangan,1
2019-02-01,Kedah,Kedah,Sivil,Sivil Pelbagai,Pemberi Pinjaman Wang,1
2019-02-01,Kedah,Kedah,Sivil,Sivil Pelbagai,Tuntutan Pengguna,2
2019-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Nafkah,15
2019-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Permohonan Pengesahan Hibah,2
2019-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Gantirugi Pertunangan,1
2019-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Hadhanah,15
2019-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,10
2019-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Hak Jagaan Anak/Hak Lawatan,1
2019-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,1
2019-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Muta'ah,9
2019-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Perceraian,63
2019-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Wasiat,2
2019-02-01,Kedah,Langkawi,Jenayah,Jenayah Luar Bidang Kuasa,Akta Dadah Berbahaya 1952,1
2019-02-01,Kedah,Langkawi,Jenayah,Jenayah Luar Bidang Kuasa,Kanun Keseksaan 1997,1
2019-02-01,Kedah,Langkawi,Jenayah,Jenayah Luar Bidang Kuasa,Lain-Lain (Jenayah),1
2019-02-01,Kedah,Langkawi,Sivil,Keluarga Sivil,Cerai,2
2019-02-01,Kedah,Langkawi,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),1
2019-02-01,Kedah,Langkawi,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,1
2019-02-01,Kedah,Langkawi,Sivil,Sivil Pelbagai,Akta Sewa Beli,1
2019-02-01,Kedah,Langkawi,Sivil,Sivil Pelbagai,Anggapan Kematian,2
2019-02-01,Kedah,Langkawi,Syariah,Keluarga Syariah,Nafkah,4
2019-02-01,Kedah,Langkawi,Syariah,Keluarga Syariah,Permohonan Penguatkuasaan Perintah Nafkah,1
2019-02-01,Kedah,Langkawi,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,1
2019-02-01,Kedah,Langkawi,Syariah,Keluarga Syariah,Tuntutan Perceraian,12
2019-02-01,Kelantan,Gua Musang,Jenayah,Jenayah Luar Bidang Kuasa,Kanun Keseksaan 1997,1
2019-02-01,Kelantan,Gua Musang,Jenayah,Jenayah Luar Bidang Kuasa,Lain-Lain (Jenayah),2
2019-02-01,Kelantan,Gua Musang,Sivil,Keluarga Sivil,Cerai,1
2019-02-01,Kelantan,Gua Musang,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),4
2019-02-01,Kelantan,Gua Musang,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,1
2019-02-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Nafkah,2
2019-02-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Permohonan Penguatkuasaan Perintah Nafkah,1
2019-02-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,2
2019-02-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,1
2019-02-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Tuntutan Perceraian,8
2019-02-01,Kelantan,Kelantan,Jenayah,Jenayah Bidang Kuasa,Jenayah Kanak-Kanak,2
2019-02-01,Kelantan,Kelantan,Jenayah,Jenayah Bidang Kuasa,Mitigasi Pengakuan Salah,2
2019-02-01,Kelantan,Kelantan,Jenayah,Jenayah Luar Bidang Kuasa,Akta Dadah Berbahaya 1952,2
2019-02-01,Kelantan,Kelantan,Jenayah,Jenayah Luar Bidang Kuasa,Kanun Keseksaan 1997,4
2019-02-01,Kelantan,Kelantan,Jenayah,Jenayah Luar Bidang Kuasa,Lain-Lain (Jenayah),2
2019-02-01,Kelantan,Kelantan,Sivil,Keluarga Sivil,Cerai,4
2019-02-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Akta Kebankrapan 1967,2
2019-02-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Akta Kontrak 1950,3
2019-02-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),7
2019-02-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Pampasan Pekerja,1
2019-02-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Tatatertib,1
2019-02-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,1
2019-02-01,Kelantan,Kelantan,Sivil,Sivil Pelbagai,Anggapan Kematian,1
2019-02-01,Kelantan,Kelantan,Sivil,Sivil Pelbagai,Kemalangan,2
2019-02-01,Kelantan,Kelantan,Sivil,Sivil Pelbagai,Pemberi Pinjaman Wang,1
2019-02-01,Kelantan,Kelantan,Sivil,Sivil Pelbagai,Surat Mentadbir Harta Pusaka,1
2019-02-01,Kelantan,Kelantan,Sivil,Sivil Pelbagai,Tuntutan Pengguna,2
2019-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Nafkah,36
2019-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Tuntutan Hadhanah,16
2019-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,5
2019-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Hak Jagaan Anak/Hak Lawatan,1
2019-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,2
2019-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Tuntutan Muta'ah,5
2019-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Tuntutan Perceraian,79
2019-02-01,Kelantan,Kelantan,Syariah,Syariah Luar Bidang Kuasa,Permohonan Pengesahan/Perintah Nikah,1
2019-02-01,Kelantan,Kelantan,Syariah,Syariah Luar Bidang Kuasa,Permohonan Sijil Faraid/Akuan Pusaka,1
2019-02-01,Kelantan,Kelantan,Syariah,Syariah Luar Bidang Kuasa,Permohonan/Tuntutan Kebenaran Poligami,1
2019-02-01,Melaka,Melaka,Jenayah,Jenayah Luar Bidang Kuasa,Kanun Keseksaan 1997,1
2019-02-01,Melaka,Melaka,Sivil,Keluarga Sivil,Cerai,13
2019-02-01,Melaka,Melaka,Sivil,Keluarga Sivil,Kuatkuasa Perintah Aset Perkahwinan,1
2019-02-01,Melaka,Melaka,Sivil,Sivil Luar Bidang Kuasa,Akta Kebankrapan 1967,1
2019-02-01,Melaka,Melaka,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),3
2019-02-01,Melaka,Melaka,Sivil,Sivil Luar Bidang Kuasa,Pampasan Pekerja,4
2019-02-01,Melaka,Melaka,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,3
2019-02-01,Melaka,Melaka,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tort,1
2019-02-01,Melaka,Melaka,Sivil,Sivil Pelbagai,Pengangkatan,1
2019-02-01,Melaka,Melaka,Sivil,Sivil Pelbagai,Surat Mentadbir Harta Pusaka,1
2019-02-01,Melaka,Melaka,Syariah,Keluarga Syariah,Nafkah,5
2019-02-01,Melaka,Melaka,Syariah,Keluarga Syariah,Permohonan Pengesahan Hibah,1
2019-02-01,Melaka,Melaka,Syariah,Keluarga Syariah,Tuntutan Hadhanah,3
2019-02-01,Melaka,Melaka,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,5
2019-02-01,Melaka,Melaka,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Hak Jagaan Anak/Hak Lawatan,2
2019-02-01,Melaka,Melaka,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,2
2019-02-01,Melaka,Melaka,Syariah,Keluarga Syariah,Tuntutan Muta'ah,1
2019-02-01,Melaka,Melaka,Syariah,Keluarga Syariah,Tuntutan Perceraian,41
2019-02-01,Negeri Sembilan,Negeri Sembilan,Jenayah,Jenayah Bidang Kuasa,Mitigasi Pengakuan Salah,1
2019-02-01,Negeri Sembilan,Negeri Sembilan,Sivil,Keluarga Sivil,Cerai,19
2019-02-01,Negeri Sembilan,Negeri Sembilan,Sivil,Keluarga Sivil,Jagaan,1
2019-02-01,Negeri Sembilan,Negeri Sembilan,Sivil,Sivil Luar Bidang Kuasa,Akta Kebankrapan 1967,1
2019-02-01,Negeri Sembilan,Negeri Sembilan,Sivil,Sivil Luar Bidang Kuasa,Akta Kontrak 1950,5
2019-02-01,Negeri Sembilan,Negeri Sembilan,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),7
2019-02-01,Negeri Sembilan,Negeri Sembilan,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Buruh,1
2019-02-01,Negeri Sembilan,Negeri Sembilan,Sivil,Sivil Pelbagai,Anggapan Kematian,1
2019-02-01,Negeri Sembilan,Negeri Sembilan,Sivil,Sivil Pelbagai,Kemalangan,3
2019-02-01,Negeri Sembilan,Negeri Sembilan,Sivil,Sivil Pelbagai,Pemberi Pinjaman Wang,2
2019-02-01,Negeri Sembilan,Negeri Sembilan,Sivil,Sivil Pelbagai,Surat Mentadbir Harta Pusaka,4
2019-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,Keluarga Syariah,Nafkah,3
2019-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,Keluarga Syariah,Permohonan Pengesahan Hibah,1
2019-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,Keluarga Syariah,Tuntutan Hadhanah,2
2019-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,5
2019-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,1
2019-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,Keluarga Syariah,Tuntutan Muta'ah,3
2019-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,Keluarga Syariah,Tuntutan Perceraian,9
2019-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,Syariah Luar Bidang Kuasa,Lain-Lain (Mal),2
2019-02-01,Pahang,Pahang,Jenayah,Jenayah Luar Bidang Kuasa,Akta Dadah Berbahaya 1952,3
2019-02-01,Pahang,Pahang,Jenayah,Jenayah Luar Bidang Kuasa,Lain-Lain (Jenayah),1
2019-02-01,Pahang,Pahang,Sivil,Keluarga Sivil,Cerai,9
2019-02-01,Pahang,Pahang,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),7
2019-02-01,Pahang,Pahang,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Buruh,1
2019-02-01,Pahang,Pahang,Sivil,Sivil Pelbagai,Akta Sewa Beli,2
2019-02-01,Pahang,Pahang,Syariah,Keluarga Syariah,Nafkah,9
2019-02-01,Pahang,Pahang,Syariah,Keluarga Syariah,Permohonan Pengesahan Hibah,1
2019-02-01,Pahang,Pahang,Syariah,Keluarga Syariah,Tuntutan Hadhanah,9
2019-02-01,Pahang,Pahang,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,5
2019-02-01,Pahang,Pahang,Syariah,Keluarga Syariah,Tuntutan Muta'ah,4
2019-02-01,Pahang,Pahang,Syariah,Keluarga Syariah,Tuntutan Perceraian,33
2019-02-01,Pahang,Pahang,Syariah,Syariah Luar Bidang Kuasa,Lain-Lain (Mal),4
2019-02-01,Pahang,Raub,Sivil,Keluarga Sivil,Cerai,8
2019-02-01,Pahang,Raub,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),1
2019-02-01,Pahang,Raub,Sivil,Sivil Pelbagai,Anggapan Kematian,1
2019-02-01,Pahang,Raub,Sivil,Sivil Pelbagai,Pengangkatan,1
2019-02-01,Pahang,Raub,Sivil,Sivil Pelbagai,Tuntutan Pengguna,1
2019-02-01,Pahang,Raub,Syariah,Keluarga Syariah,Nafkah,1
