series,date,group,sales,volume
growth_mom,2025-03-01,466,-0.1,0.062
growth_mom,2025-04-01,466,-0.32,0.151
growth_mom,2025-05-01,466,-0.05,0.597
growth_mom,2025-06-01,466,0.848,2.362
growth_mom,2025-07-01,466,4.108,3.016
growth_mom,2025-08-01,466,0.225,0.492
growth_mom,2025-09-01,466,-0.185,-0.741
growth_mom,2025-10-01,466,0.273,0.245
growth_mom,2025-11-01,466,-0.401,0.107
growth_mom,2025-12-01,466,1.233,0.881
growth_mom,2026-01-01,466,-1.557,-1.623
growth_mom,2026-02-01,466,-0.32,0.25
growth_mom,2026-03-01,466,27.188,0.642
growth_mom,2026-04-01,466,14.752,2.125
growth_mom,2026-05-01,466,-6.255,-4.456
growth_mom,2026-06-01,466,-11.397,4.49
abs,2018-01-01,469,1363.609,115.723
abs,2018-02-01,469,1301.944,111.048
abs,2018-03-01,469,1307.049,116.808
abs,2018-04-01,469,1287.115,102.349
abs,2018-05-01,469,1396.53,118.424
abs,2018-06-01,469,1355.836,116.637
abs,2018-07-01,469,1366.878,122.19
abs,2018-08-01,469,1360.208,110.333
abs,2018-09-01,469,1449.708,121.257
abs,2018-10-01,469,1398.742,112.814
abs,2018-11-01,469,1409.897,117.141
abs,2018-12-01,469,1364.91,109.391
abs,2019-01-01,469,1439.379,125.443
abs,2019-02-01,469,1348.814,117.492
abs,2019-03-01,469,1374.744,124.713
abs,2019-04-01,469,1332.27,108.241
abs,2019-05-01,469,1414.328,122.106
abs,2019-06-01,469,1377.529,120.413
abs,2019-07-01,469,1410.618,127.106
abs,2019-08-01,469,1399.946,112.565
abs,2019-09-01,469,1475.802,122.639
abs,2019-10-01,469,1429.515,115.145
abs,2019-11-01,469,1455.789,121.429
abs,2019-12-01,469,1439.701,114.779
abs,2020-01-01,469,1488.563,129.404
abs,2020-02-01,469,1406.637,122.664
abs,2020-03-01,469,1387.117,125.711
abs,2020-04-01,469,730.406,58.935
abs,2020-05-01,469,1227.208,105.876
abs,2020-06-01,469,1331.242,115.069
abs,2020-07-01,469,1471.371,133.012
abs,2020-08-01,469,1496.131,120.504
abs,2020-09-01,469,1551.842,129.916
abs,2020-10-01,469,1520.01,121.644
abs,2020-11-01,469,1582.12,131.428
abs,2020-12-01,469,1568.72,127.173
abs,2021-01-01,469,1599.761,133.444
abs,2021-02-01,469,1496.316,127.492
abs,2021-03-01,469,1494.703,129.916
abs,2021-04-01,469,1505.599,130.058
abs,2021-05-01,469,1544.526,132.795
abs,2021-06-01,469,1474.381,127.701
abs,2021-07-01,469,1453.92,126.673
abs,2021-08-01,469,1500.655,124.207
abs,2021-09-01,469,1553.881,130.672
abs,2021-10-01,469,1558.024,129.52
abs,2021-11-01,469,1611.31,131.526
abs,2021-12-01,469,1614.649,131.163
abs,2022-01-01,469,1642.167,132.322
abs,2022-02-01,469,1547.19,126.381
abs,2022-03-01,469,1580.233,128.155
abs,2022-04-01,469,1600.878,129.681
abs,2022-05-01,469,1603.919,129.533
abs,2022-06-01,469,1616.75,130.273
abs,2022-07-01,469,1610.283,129.346
abs,2022-08-01,469,1648.93,130.658
abs,2022-09-01,469,1657.175,131.719
abs,2022-10-01,469,1650.546,131.096
abs,2022-11-01,469,1711.616,135.03
abs,2022-12-01,469,1709.905,134.098
abs,2023-01-01,469,1684.256,132.869
abs,2023-02-01,469,1642.15,129.819
abs,2023-03-01,469,1748.889,138.45
abs,2023-04-01,469,1736.647,137.494
abs,2023-05-01,469,1790.483,140.841
abs,2023-06-01,469,1801.226,141.312
abs,2023-07-01,469,1776.009,139.144
abs,2023-08-01,469,1752.921,137.638
abs,2023-09-01,469,1766.944,138.715
abs,2023-10-01,469,1743.974,136.96
abs,2023-11-01,469,1768.39,138.494
abs,2023-12-01,469,1745.4,135.553
abs,2024-01-01,469,1755.873,136.349
abs,2024-02-01,469,1731.291,134.702
abs,2024-03-01,469,1791.886,139.281
abs,2024-04-01,469,1818.764,141.163
abs,2024-05-01,469,1867.871,145.133
abs,2024-06-01,469,1912.7,148.434
abs,2024-07-01,469,1943.303,151.633
abs,2024-08-01,469,1894.72,147.973
abs,2024-09-01,469,1911.773,149.519
abs,2024-10-01,469,1871.626,147.124
abs,2024-11-01,469,1884.727,148.646
abs,2024-12-01,469,1896.035,149.456
abs,2025-01-01,469,1867.595,147.046
abs,2025-02-01,469,1871.33,147.654
abs,2025-03-01,469,1951.049,153.026
abs,2025-04-01,469,1940.123,151.87
abs,2025-05-01,469,2007.701,157.204
abs,2025-06-01,469,2084.279,163.027
abs,2025-07-01,469,2056.246,161.099
abs,2025-08-01,469,2011.206,157.809
abs,2025-09-01,469,2049.903,161.105
abs,2025-10-01,469,2053.349,161.656
abs,2025-11-01,469,1989.234,156.563
abs,2025-12-01,469,1994.596,156.878
abs,2026-01-01,469,1971.5,155.114
abs,2026-02-01,469,2014.042,158.48
abs,2026-03-01,469,2008.076,156.983
abs,2026-04-01,469,2067.078,160.672
abs,2026-05-01,469,2104.778,162.713
abs,2026-06-01,469,2209.14,169.851
growth_yoy,2019-01-01,469,5.557,8.399
growth_yoy,2019-02-01,469,3.6,5.803
growth_yoy,2019-03-01,469,5.179,6.767
growth_yoy,2019-04-01,469,3.508,5.756
growth_yoy,2019-05-01,469,1.274,3.109
growth_yoy,2019-06-01,469,1.6,3.237
growth_yoy,2019-07-01,469,3.2,4.023
growth_yoy,2019-08-01,469,2.921,2.023
growth_yoy,2019-09-01,469,1.8,1.14
growth_yoy,2019-10-01,469,2.2,2.066
growth_yoy,2019-11-01,469,3.255,3.66
growth_yoy,2019-12-01,469,5.48,4.926
growth_yoy,2020-01-01,469,3.417,3.158
growth_yoy,2020-02-01,469,4.287,4.402
growth_yoy,2020-03-01,469,0.9,0.8
growth_yoy,2020-04-01,469,-45.176,-45.552
growth_yoy,2020-05-01,469,-13.23,-13.291
growth_yoy,2020-06-01,469,-3.36,-4.438
growth_yoy,2020-07-01,469,4.307,4.646
growth_yoy,2020-08-01,469,6.871,7.053
growth_yoy,2020-09-01,469,5.152,5.933
growth_yoy,2020-10-01,469,6.331,5.644
growth_yoy,2020-11-01,469,8.678,8.234
growth_yoy,2020-12-01,469,8.962,10.798
growth_yoy,2021-01-01,469,7.47,3.122
growth_yoy,2021-02-01,469,6.375,3.936
growth_yoy,2021-03-01,469,7.756,3.345
growth_yoy,2021-04-01,469,106.132,120.68
growth_yoy,2021-05-01,469,25.857,25.424
growth_yoy,2021-06-01,469,10.752,10.978
growth_yoy,2021-07-01,469,-1.186,-4.766
growth_yoy,2021-08-01,469,0.302,3.073
growth_yoy,2021-09-01,469,0.131,0.582
growth_yoy,2021-10-01,469,2.501,6.475
growth_yoy,2021-11-01,469,1.845,0.075
growth_yoy,2021-12-01,469,2.928,3.137
growth_yoy,2022-01-01,469,2.651,-0.84
growth_yoy,2022-02-01,469,3.4,-0.871
growth_yoy,2022-03-01,469,5.722,-1.356
growth_yoy,2022-04-01,469,6.328,-0.29
growth_yoy,2022-05-01,469,3.845,-2.456
growth_yoy,2022-06-01,469,9.656,2.014
growth_yoy,2022-07-01,469,10.755,2.111
growth_yoy,2022-08-01,469,9.881,5.194
growth_yoy,2022-09-01,469,6.647,0.801
growth_yoy,2022-10-01,469,5.938,1.217
growth_yoy,2022-11-01,469,6.225,2.664
growth_yoy,2022-12-01,469,5.899,2.238
growth_yoy,2023-01-01,469,2.563,0.413
growth_yoy,2023-02-01,469,6.138,2.721
growth_yoy,2023-03-01,469,10.673,8.033
growth_yoy,2023-04-01,469,8.481,6.025
growth_yoy,2023-05-01,469,11.632,8.73
growth_yoy,2023-06-01,469,11.41,8.473
growth_yoy,2023-07-01,469,10.292,7.575
growth_yoy,2023-08-01,469,6.307,5.342
growth_yoy,2023-09-01,469,6.624,5.311
growth_yoy,2023-10-01,469,5.66,4.473
growth_yoy,2023-11-01,469,3.317,2.565
growth_yoy,2023-12-01,469,2.076,1.085
growth_yoy,2024-01-01,469,4.252,2.62
growth_yoy,2024-02-01,469,5.428,3.761
growth_yoy,2024-03-01,469,2.459,0.601
growth_yoy,2024-04-01,469,4.728,2.668
growth_yoy,2024-05-01,469,4.322,3.047
growth_yoy,2024-06-01,469,6.189,5.04
growth_yoy,2024-07-01,469,9.42,8.976
growth_yoy,2024-08-01,469,8.089,7.509
growth_yoy,2024-09-01,469,8.197,7.789
growth_yoy,2024-10-01,469,7.32,7.421
growth_yoy,2024-11-01,469,6.579,7.33
growth_yoy,2024-12-01,469,8.63,10.257
growth_yoy,2025-01-01,469,6.363,7.845
growth_yoy,2025-02-01,469,8.089,9.615
growth_yoy,2025-03-01,469,8.882,9.868
growth_yoy,2025-04-01,469,6.673,7.585
growth_yoy,2025-05-01,469,7.486,8.317
growth_yoy,2025-06-01,469,8.971,9.831
growth_yoy,2025-07-01,469,5.812,6.243
growth_yoy,2025-08-01,469,6.148,6.647
growth_yoy,2025-09-01,469,7.225,7.748
growth_yoy,2025-10-01,469,9.709,9.878
growth_yoy,2025-11-01,469,5.545,5.327
growth_yoy,2025-12-01,469,5.198,4.966
growth_yoy,2026-01-01,469,5.564,5.487
growth_yoy,2026-02-01,469,7.626,7.333
growth_yoy,2026-03-01,469,2.923,2.586
growth_yoy,2026-04-01,469,6.544,5.796
growth_yoy,2026-05-01,469,4.835,3.504
growth_yoy,2026-06-01,469,5.991,4.186
growth_mom,2018-02-01,469,-4.522,-4.04
growth_mom,2018-03-01,469,0.392,5.187
growth_mom,2018-04-01,469,-1.525,-12.379
growth_mom,2018-05-01,469,8.501,15.705
growth_mom,2018-06-01,469,-2.914,-1.509
growth_mom,2018-07-01,469,0.814,4.761
growth_mom,2018-08-01,469,-0.488,-9.704
growth_mom,2018-09-01,469,6.58,9.901
growth_mom,2018-10-01,469,-3.516,-6.963
growth_mom,2018-11-01,469,0.797,3.836
growth_mom,2018-12-01,469,-3.191,-6.616
growth_mom,2019-01-01,469,5.456,14.674
growth_mom,2019-02-01,469,-6.292,-6.338
growth_mom,2019-03-01,469,1.922,6.146
growth_mom,2019-04-01,469,-3.09,-13.208
growth_mom,2019-05-01,469,6.159,12.809
growth_mom,2019-06-01,469,-2.602,-1.386
growth_mom,2019-07-01,469,2.402,5.559
growth_mom,2019-08-01,469,-0.757,-11.44
growth_mom,2019-09-01,469,5.419,8.95
growth_mom,2019-10-01,469,-3.136,-6.111
growth_mom,2019-11-01,469,1.838,5.457
growth_mom,2019-12-01,469,-1.105,-5.476
growth_mom,2020-01-01,469,3.394,12.741
growth_mom,2020-02-01,469,-5.504,-5.208
growth_mom,2020-03-01,469,-1.388,2.484
growth_mom,2020-04-01,469,-47.344,-53.119
growth_mom,2020-05-01,469,68.017,79.649
growth_mom,2020-06-01,469,8.477,8.682
growth_mom,2020-07-01,469,10.526,15.594
growth_mom,2020-08-01,469,1.683,-9.404
growth_mom,2020-09-01,469,3.724,7.811
growth_mom,2020-10-01,469,-2.051,-6.368
growth_mom,2020-11-01,469,4.086,8.043
growth_mom,2020-12-01,469,-0.847,-3.237
growth_mom,2021-01-01,469,1.979,4.931
growth_mom,2021-02-01,469,-6.466,-4.46
growth_mom,2021-03-01,469,-0.108,1.901
growth_mom,2021-04-01,469,0.729,0.109
growth_mom,2021-05-01,469,2.585,2.104
growth_mom,2021-06-01,469,-4.542,-3.836
growth_mom,2021-07-01,469,-1.388,-0.805
growth_mom,2021-08-01,469,3.214,-1.946
growth_mom,2021-09-01,469,3.547,5.205
growth_mom,2021-10-01,469,0.267,-0.882
growth_mom,2021-11-01,469,3.42,1.549
growth_mom,2021-12-01,469,0.207,-0.276
growth_mom,2022-01-01,469,1.704,0.884
growth_mom,2022-02-01,469,-5.784,-4.49
growth_mom,2022-03-01,469,2.136,1.403
growth_mom,2022-04-01,469,1.306,1.191
growth_mom,2022-05-01,469,0.19,-0.114
growth_mom,2022-06-01,469,0.8,0.571
growth_mom,2022-07-01,469,-0.4,-0.711
growth_mom,2022-08-01,469,2.4,1.014
growth_mom,2022-09-01,469,0.5,0.812
growth_mom,2022-10-01,469,-0.4,-0.473
growth_mom,2022-11-01,469,3.7,3.001
growth_mom,2022-12-01,469,-0.1,-0.69
growth_mom,2023-01-01,469,-1.5,-0.917
growth_mom,2023-02-01,469,-2.5,-2.295
growth_mom,2023-03-01,469,6.5,6.648
growth_mom,2023-04-01,469,-0.7,-0.69
growth_mom,2023-05-01,469,3.1,2.434
growth_mom,2023-06-01,469,0.6,0.334
growth_mom,2023-07-01,469,-1.4,-1.534
growth_mom,2023-08-01,469,-1.3,-1.082
growth_mom,2023-09-01,469,0.8,0.782
growth_mom,2023-10-01,469,-1.3,-1.265
growth_mom,2023-11-01,469,1.4,1.12
growth_mom,2023-12-01,469,-1.3,-2.124
growth_mom,2024-01-01,469,0.6,0.588
growth_mom,2024-02-01,469,-1.4,-1.208
growth_mom,2024-03-01,469,3.5,3.4
growth_mom,2024-04-01,469,1.5,1.351
growth_mom,2024-05-01,469,2.7,2.813
growth_mom,2024-06-01,469,2.4,2.274
growth_mom,2024-07-01,469,1.6,2.155
growth_mom,2024-08-01,469,-2.5,-2.414
growth_mom,2024-09-01,469,0.9,1.045
growth_mom,2024-10-01,469,-2.1,-1.602
growth_mom,2024-11-01,469,0.7,1.035
growth_mom,2024-12-01,469,0.6,0.545
growth_mom,2025-01-01,469,-1.5,-1.613
growth_mom,2025-02-01,469,0.2,0.413
growth_mom,2025-03-01,469,4.26,3.638
growth_mom,2025-04-01,469,-0.56,-0.755
growth_mom,2025-05-01,469,3.483,3.512
growth_mom,2025-06-01,469,3.814,3.704
growth_mom,2025-07-01,469,-1.345,-1.182
growth_mom,2025-08-01,469,-2.19,-2.042
growth_mom,2025-09-01,469,1.924,2.088
growth_mom,2025-10-01,469,0.168,0.342
growth_mom,2025-11-01,469,-3.122,-3.15
growth_mom,2025-12-01,469,0.27,0.201
growth_mom,2026-01-01,469,-1.158,-1.125
growth_mom,2026-02-01,469,2.158,2.17
growth_mom,2026-03-01,469,-0.296,-0.945
growth_mom,2026-04-01,469,2.938,2.35
growth_mom,2026-05-01,469,1.824,1.27
growth_mom,2026-06-01,469,4.958,4.387
abs,2018-01-01,471,13259.987,123.038
abs,2018-02-01,471,13155.796,122.501
abs,2018-03-01,471,13909.745,123.69
abs,2018-04-01,471,13141.621,115.088
abs,2018-05-01,471,13874.785,122.921
abs,2018-06-01,471,14852.596,132.186
abs,2018-07-01,471,15165.969,134.026
abs,2018-08-01,471,14786.82,128.595
abs,2018-09-01,471,13820.03,119.368
abs,2018-10-01,471,14100.511,123.992
abs,2018-11-01,471,14561.958,130.036
abs,2018-12-01,471,15308.802,136.824
abs,2019-01-01,471,15097.821,136.213
abs,2019-02-01,471,14396.914,131.291
abs,2019-03-01,471,15008.615,129.254
abs,2019-04-01,471,14206.092,120.493
abs,2019-05-01,471,15120.611,136.028
abs,2019-06-01,471,16159.624,149.04
abs,2019-07-01,471,16394.412,148.422
abs,2019-08-01,471,15961.632,139.189
abs,2019-09-01,471,14980.913,128.024
abs,2019-10-01,471,15228.552,132.646
abs,2019-11-01,471,15776.426,140.457
abs,2019-12-01,471,16602.396,147.991
abs,2020-01-01,471,16320.793,147.018
abs,2020-02-01,471,15469.484,140.942
abs,2020-03-01,471,14963.083,128.426
abs,2020-04-01,471,12883.215,108.6
abs,2020-05-01,471,14635.38,130.968
abs,2020-06-01,471,15967.2,146.744
abs,2020-07-01,471,16771.484,150.771
abs,2020-08-01,471,16704.398,146.969
abs,2020-09-01,471,16119.744,137.479
abs,2020-10-01,471,15903.739,137.133
abs,2020-11-01,471,16132.753,142.383
abs,2020-12-01,471,16945.844,149.5
abs,2021-01-01,471,16556.09,147.595
abs,2021-02-01,471,15763.404,141.114
abs,2021-03-01,471,16057.12,141.198
abs,2021-04-01,471,15719.921,135.769
abs,2021-05-01,471,15216.883,134.776
abs,2021-06-01,471,14821.244,134.171
abs,2021-07-01,471,14966.254,134.936
abs,2021-08-01,471,15359.168,135.712
abs,2021-09-01,471,16168.103,138.218
abs,2021-10-01,471,17202.862,147.338
abs,2021-11-01,471,17736.151,153.057
abs,2021-12-01,471,17966.72,156.142
abs,2022-01-01,471,18236.221,158.22
abs,2022-02-01,471,18272.694,158.399
abs,2022-03-01,471,18656.42,161.03
abs,2022-04-01,471,19869.088,171.029
abs,2022-05-01,471,20743.327,178.095
abs,2022-06-01,471,20515.151,176.38
abs,2022-07-01,471,20822.878,179.004
abs,2022-08-01,471,21051.93,179.998
abs,2022-09-01,471,21325.605,181.756
abs,2022-10-01,471,21624.163,183.186
abs,2022-11-01,471,21970.15,185.21
abs,2022-12-01,471,22409.553,188.556
abs,2023-01-01,471,22723.287,191.281
abs,2023-02-01,471,22132.481,186.807
abs,2023-03-01,471,22353.806,189.514
abs,2023-04-01,471,23449.143,198.702
abs,2023-05-01,471,22487.728,189.316
abs,2023-06-01,471,22757.58,191.254
abs,2023-07-01,471,22689.308,189.874
abs,2023-08-01,471,22984.269,192.621
abs,2023-09-01,471,23214.111,193.916
abs,2023-10-01,471,22935.542,191.602
abs,2023-11-01,471,23394.253,194.94
abs,2023-12-01,471,23815.349,198.105
abs,2024-01-01,471,23219.966,192.727
abs,2024-02-01,471,23614.705,196.027
abs,2024-03-01,471,24228.687,201.481
abs,2024-04-01,471,24664.804,205.048
abs,2024-05-01,471,24886.787,206.366
abs,2024-06-01,471,24762.353,203.892
abs,2024-07-01,471,24430.538,201.519
abs,2024-08-01,471,24772.565,204.828
abs,2024-09-01,471,24648.702,203.488
abs,2024-10-01,471,24895.189,204.592
abs,2024-11-01,471,24671.133,201.649
abs,2024-12-01,471,25090.542,204.376
abs,2025-01-01,471,25466.9,207.324
abs,2025-02-01,471,24957.562,202.553
abs,2025-03-01,471,25806.119,209.744
abs,2025-04-01,471,25702.895,209.511
abs,2025-05-01,471,25892.583,211.087
abs,2025-06-01,471,26178.029,212.244
abs,2025-07-01,471,25777.724,209.416
abs,2025-08-01,471,26161.163,212.867
abs,2025-09-01,471,27089.659,219.967
abs,2025-10-01,471,27156.543,220.18
abs,2025-11-01,471,26819.29,216.584
abs,2025-12-01,471,27414.209,220.619
abs,2026-01-01,471,27476.088,220.197
abs,2026-02-01,471,27565.529,220.307
abs,2026-03-01,471,27904.532,223.507
abs,2026-04-01,471,27280.413,219.233
abs,2026-05-01,471,28023.948,224.959
abs,2026-06-01,471,28009.623,223.427
growth_yoy,2019-01-01,471,13.86,10.708
growth_yoy,2019-02-01,471,9.434,7.175
growth_yoy,2019-03-01,471,7.9,4.498
growth_yoy,2019-04-01,471,8.1,4.696
growth_yoy,2019-05-01,471,8.979,10.663
growth_yoy,2019-06-01,471,8.8,12.75
growth_yoy,2019-07-01,471,8.1,10.741
growth_yoy,2019-08-01,471,7.945,8.238
growth_yoy,2019-09-01,471,8.4,7.252
growth_yoy,2019-10-01,471,8.0,6.98
growth_yoy,2019-11-01,471,8.34,8.014
growth_yoy,2019-12-01,471,8.45,8.162
growth_yoy,2020-01-01,471,8.1,7.932
growth_yoy,2020-02-01,471,7.45,7.351
growth_yoy,2020-03-01,471,-0.303,-0.641
growth_yoy,2020-04-01,471,-9.312,-9.87
growth_yoy,2020-05-01,471,-3.209,-3.72
growth_yoy,2020-06-01,471,-1.191,-1.54
growth_yoy,2020-07-01,471,2.3,1.583
growth_yoy,2020-08-01,471,4.653,5.59
growth_yoy,2020-09-01,471,7.602,7.385
growth_yoy,2020-10-01,471,4.434,3.382
growth_yoy,2020-11-01,471,2.259,1.371
growth_yoy,2020-12-01,471,2.069,1.02
growth_yoy,2021-01-01,471,1.442,0.393
growth_yoy,2021-02-01,471,1.9,0.122
growth_yoy,2021-03-01,471,7.312,9.945
growth_yoy,2021-04-01,471,22.019,25.017
growth_yoy,2021-05-01,471,3.973,2.907
growth_yoy,2021-06-01,471,-7.177,-8.568
growth_yoy,2021-07-01,471,-10.764,-10.503
growth_yoy,2021-08-01,471,-8.053,-7.66
growth_yoy,2021-09-01,471,0.3,0.538
growth_yoy,2021-10-01,471,8.169,7.442
growth_yoy,2021-11-01,471,9.939,7.497
growth_yoy,2021-12-01,471,6.024,4.442
growth_yoy,2022-01-01,471,10.148,7.199
growth_yoy,2022-02-01,471,15.918,12.249
growth_yoy,2022-03-01,471,16.188,14.045
growth_yoy,2022-04-01,471,26.394,25.97
growth_yoy,2022-05-01,471,36.318,32.142
growth_yoy,2022-06-01,471,38.417,31.459
growth_yoy,2022-07-01,471,39.132,32.658
growth_yoy,2022-08-01,471,37.064,32.632
growth_yoy,2022-09-01,471,31.899,31.499
growth_yoy,2022-10-01,471,25.701,24.33
growth_yoy,2022-11-01,471,23.872,21.008
growth_yoy,2022-12-01,471,24.728,20.759
growth_yoy,2023-01-01,471,24.605,20.895
growth_yoy,2023-02-01,471,21.123,17.935
growth_yoy,2023-03-01,471,19.818,17.689
growth_yoy,2023-04-01,471,18.018,16.18
growth_yoy,2023-05-01,471,8.409,6.301
growth_yoy,2023-06-01,471,10.931,8.433
growth_yoy,2023-07-01,471,8.963,6.073
growth_yoy,2023-08-01,471,9.179,7.013
growth_yoy,2023-09-01,471,8.856,6.691
growth_yoy,2023-10-01,471,6.064,4.594
growth_yoy,2023-11-01,471,6.482,5.253
growth_yoy,2023-12-01,471,6.273,5.064
growth_yoy,2024-01-01,471,2.186,0.756
growth_yoy,2024-02-01,471,6.697,4.935
growth_yoy,2024-03-01,471,8.387,6.314
growth_yoy,2024-04-01,471,5.184,3.194
growth_yoy,2024-05-01,471,10.668,9.006
growth_yoy,2024-06-01,471,8.809,6.608
growth_yoy,2024-07-01,471,7.674,6.133
growth_yoy,2024-08-01,471,7.781,6.337
growth_yoy,2024-09-01,471,6.18,4.936
growth_yoy,2024-10-01,471,8.544,6.78
growth_yoy,2024-11-01,471,5.458,3.442
growth_yoy,2024-12-01,471,5.354,3.166
growth_yoy,2025-01-01,471,9.677,7.574
growth_yoy,2025-02-01,471,5.687,3.329
growth_yoy,2025-03-01,471,6.511,4.102
growth_yoy,2025-04-01,471,4.209,2.177
growth_yoy,2025-05-01,471,4.041,2.288
growth_yoy,2025-06-01,471,5.717,4.096
growth_yoy,2025-07-01,471,5.514,3.919
growth_yoy,2025-08-01,471,5.605,3.925
growth_yoy,2025-09-01,471,9.903,8.098
growth_yoy,2025-10-01,471,9.083,7.619
growth_yoy,2025-11-01,471,8.707,7.406
growth_yoy,2025-12-01,471,9.261,7.948
growth_yoy,2026-01-01,471,7.889,6.209
growth_yoy,2026-02-01,471,10.45,8.765
growth_yoy,2026-03-01,471,8.131,6.562
growth_yoy,2026-04-01,471,6.138,4.64
growth_yoy,2026-05-01,471,8.232,6.572
growth_yoy,2026-06-01,471,6.997,5.269
growth_mom,2018-02-01,471,-0.786,-0.436
growth_mom,2018-03-01,471,5.731,0.971
growth_mom,2018-04-01,471,-5.522,-6.955
growth_mom,2018-05-01,471,5.579,6.806
growth_mom,2018-06-01,471,7.047,7.538
growth_mom,2018-07-01,471,2.11,1.392
growth_mom,2018-08-01,471,-2.5,-4.052
growth_mom,2018-09-01,471,-6.538,-7.176
growth_mom,2018-10-01,471,2.03,3.874
growth_mom,2018-11-01,471,3.273,4.875
growth_mom,2018-12-01,471,5.129,5.22
growth_mom,2019-01-01,471,-1.378,-0.447
growth_mom,2019-02-01,471,-4.642,-3.614
growth_mom,2019-03-01,471,4.249,-1.551
growth_mom,2019-04-01,471,-5.347,-6.779
growth_mom,2019-05-01,471,6.438,12.893
growth_mom,2019-06-01,471,6.872,9.566
growth_mom,2019-07-01,471,1.453,-0.415
growth_mom,2019-08-01,471,-2.64,-6.221
growth_mom,2019-09-01,471,-6.144,-8.021
growth_mom,2019-10-01,471,1.653,3.61
growth_mom,2019-11-01,471,3.598,5.888
growth_mom,2019-12-01,471,5.235,5.364
growth_mom,2020-01-01,471,-1.696,-0.658
growth_mom,2020-02-01,471,-5.216,-4.133
growth_mom,2020-03-01,471,-3.274,-8.88
growth_mom,2020-04-01,471,-13.9,-15.437
growth_mom,2020-05-01,471,13.6,20.596
growth_mom,2020-06-01,471,9.1,12.046
growth_mom,2020-07-01,471,5.037,2.744
growth_mom,2020-08-01,471,-0.4,-2.521
growth_mom,2020-09-01,471,-3.5,-6.458
growth_mom,2020-10-01,471,-1.34,-0.252
growth_mom,2020-11-01,471,1.44,3.828
growth_mom,2020-12-01,471,5.04,4.999
growth_mom,2021-01-01,471,-2.3,-1.274
growth_mom,2021-02-01,471,-4.788,-4.391
growth_mom,2021-03-01,471,1.863,0.06
growth_mom,2021-04-01,471,-2.1,-3.845
growth_mom,2021-05-01,471,-3.2,-0.732
growth_mom,2021-06-01,471,-2.6,-0.448
growth_mom,2021-07-01,471,0.978,0.57
growth_mom,2021-08-01,471,2.625,0.575
growth_mom,2021-09-01,471,5.267,1.847
growth_mom,2021-10-01,471,6.4,6.598
growth_mom,2021-11-01,471,3.1,3.881
growth_mom,2021-12-01,471,1.3,2.015
growth_mom,2022-01-01,471,1.5,1.331
growth_mom,2022-02-01,471,0.2,0.113
growth_mom,2022-03-01,471,2.1,1.661
growth_mom,2022-04-01,471,6.5,6.209
growth_mom,2022-05-01,471,4.4,4.132
growth_mom,2022-06-01,471,-1.1,-0.963
growth_mom,2022-07-01,471,1.5,1.488
growth_mom,2022-08-01,471,1.1,0.555
growth_mom,2022-09-01,471,1.3,0.976
growth_mom,2022-10-01,471,1.4,0.787
growth_mom,2022-11-01,471,1.6,1.105
growth_mom,2022-12-01,471,2.0,1.806
growth_mom,2023-01-01,471,1.4,1.445
growth_mom,2023-02-01,471,-2.6,-2.339
growth_mom,2023-03-01,471,1.0,1.449
growth_mom,2023-04-01,471,4.9,4.848
growth_mom,2023-05-01,471,-4.1,-4.723
growth_mom,2023-06-01,471,1.2,1.023
growth_mom,2023-07-01,471,-0.3,-0.721
growth_mom,2023-08-01,471,1.3,1.447
growth_mom,2023-09-01,471,1.0,0.672
growth_mom,2023-10-01,471,-1.2,-1.193
growth_mom,2023-11-01,471,2.0,1.742
growth_mom,2023-12-01,471,1.8,1.624
growth_mom,2024-01-01,471,-2.5,-2.714
growth_mom,2024-02-01,471,1.7,1.712
growth_mom,2024-03-01,471,2.6,2.782
growth_mom,2024-04-01,471,1.8,1.771
growth_mom,2024-05-01,471,0.9,0.643
growth_mom,2024-06-01,471,-0.5,-1.199
growth_mom,2024-07-01,471,-1.34,-1.164
growth_mom,2024-08-01,471,1.4,1.642
growth_mom,2024-09-01,471,-0.5,-0.654
growth_mom,2024-10-01,471,1.0,0.543
growth_mom,2024-11-01,471,-0.9,-1.439
growth_mom,2024-12-01,471,1.7,1.352
growth_mom,2025-01-01,471,1.5,1.443
growth_mom,2025-02-01,471,-2.0,-2.301
growth_mom,2025-03-01,471,3.4,3.55
growth_mom,2025-04-01,471,-0.4,-0.111
growth_mom,2025-05-01,471,0.738,0.752
growth_mom,2025-06-01,471,1.102,0.548
growth_mom,2025-07-01,471,-1.529,-1.333
growth_mom,2025-08-01,471,1.487,1.648
growth_mom,2025-09-01,471,3.549,3.335
growth_mom,2025-10-01,471,0.247,0.097
growth_mom,2025-11-01,471,-1.242,-1.633
growth_mom,2025-12-01,471,2.218,1.863
growth_mom,2026-01-01,471,0.226,-0.192
growth_mom,2026-02-01,471,0.326,0.05
growth_mom,2026-03-01,471,1.23,1.452
growth_mom,2026-04-01,471,-2.237,-1.912
growth_mom,2026-05-01,471,2.726,2.612
growth_mom,2026-06-01,471,-0.051,-0.681
abs,2018-01-01,472,2313.27,127.06
abs,2018-02-01,472,2256.156,123.331
abs,2018-03-01,472,2333.399,125.683
abs,2018-04-01,472,2311.645,125.107
abs,2018-05-01,472,2370.145,125.033
abs,2018-06-01,472,2436.61,135.832
abs,2018-07-01,472,2432.99,131.548
abs,2018-08-01,472,2482.281,130.132
