date,state,sex,age,registrations
2021-03-15,Malaysia,female,18-24,8673
2021-03-15,Malaysia,female,25-29,6471
2021-03-15,Malaysia,female,30-34,5865
2021-03-15,Malaysia,female,35-39,5953
2021-03-15,Malaysia,female,40-44,5141
2021-03-15,Malaysia,female,45-49,4550
2021-03-15,Malaysia,female,50-54,4095
2021-03-15,Malaysia,female,55-59,3478
2021-03-15,Malaysia,female,60-64,2472
2021-03-15,Malaysia,female,65-69,1628
2021-03-15,Malaysia,female,70-74,795
2021-03-15,Malaysia,female,75-79,280
2021-03-15,Malaysia,female,80-84,125
2021-03-15,Malaysia,female,85+,40
2021-03-15,Malaysia,male,0-12,31
2021-03-15,Malaysia,male,12-17,706
2021-03-15,Malaysia,male,18-24,6883
2021-03-15,Malaysia,male,25-29,6369
2021-03-15,Malaysia,male,30-34,6229
2021-03-15,Malaysia,male,35-39,6276
2021-03-15,Malaysia,male,40-44,4912
2021-03-15,Malaysia,male,45-49,4137
2021-03-15,Malaysia,male,50-54,3815
2021-03-15,Malaysia,male,55-59,3256
2021-03-15,Malaysia,male,60-64,2470
2021-03-15,Malaysia,male,65-69,1645
2021-03-15,Malaysia,male,70-74,909
2021-03-15,Malaysia,male,75-79,330
2021-03-15,Malaysia,male,80-84,146
2021-03-15,Malaysia,male,85+,36
2021-03-16,Malaysia,female,0-12,39
2021-03-16,Malaysia,female,12-17,939
2021-03-16,Malaysia,female,18-24,9962
2021-03-16,Malaysia,female,25-29,7351
2021-03-16,Malaysia,female,30-34,6831
2021-03-16,Malaysia,female,35-39,6712
2021-03-16,Malaysia,female,40-44,5439
2021-03-16,Malaysia,female,45-49,4950
2021-03-16,Malaysia,female,50-54,4390
2021-03-16,Malaysia,female,55-59,3594
2021-03-16,Malaysia,female,60-64,2553
2021-03-16,Malaysia,female,65-69,1632
2021-03-16,Malaysia,female,70-74,832
2021-03-16,Malaysia,female,75-79,315
2021-03-16,Malaysia,female,80-84,137
2021-03-16,Malaysia,female,85+,42
2021-03-16,Malaysia,male,0-12,37
2021-03-16,Malaysia,male,12-17,813
2021-03-16,Malaysia,male,18-24,7732
2021-03-16,Malaysia,male,25-29,7056
2021-03-16,Malaysia,male,30-34,7018
2021-03-16,Malaysia,male,35-39,6489
2021-03-16,Malaysia,male,40-44,5240
2021-03-16,Malaysia,male,45-49,4384
2021-03-16,Malaysia,male,50-54,3868
2021-03-16,Malaysia,male,55-59,3361
2021-03-16,Malaysia,male,60-64,2508
2021-03-16,Malaysia,male,65-69,1678
2021-03-16,Malaysia,male,70-74,965
2021-03-16,Malaysia,male,75-79,397
2021-03-16,Malaysia,male,80-84,151
2021-03-16,Malaysia,male,85+,56
2021-03-17,Malaysia,female,0-12,52
2021-03-17,Malaysia,female,12-17,1812
2021-03-17,Malaysia,female,18-24,11773
2021-03-17,Malaysia,female,25-29,8565
2021-03-17,Malaysia,female,30-34,7841
2021-03-17,Malaysia,female,35-39,7700
2021-03-17,Malaysia,female,40-44,6371
2021-03-17,Malaysia,female,45-49,5234
2021-03-17,Malaysia,female,50-54,4411
2021-03-17,Malaysia,female,55-59,3676
2021-03-17,Malaysia,female,60-64,2594
2021-03-17,Malaysia,female,65-69,1631
2021-03-17,Malaysia,female,70-74,893
2021-03-17,Malaysia,female,75-79,292
2021-03-17,Malaysia,female,80-84,126
2021-03-17,Malaysia,female,85+,52
2021-03-17,Malaysia,male,0-12,38
2021-03-17,Malaysia,male,12-17,1332
2021-03-17,Malaysia,male,18-24,9286
2021-03-17,Malaysia,male,25-29,8675
2021-03-17,Malaysia,male,30-34,8376
2021-03-17,Malaysia,male,35-39,7896
2021-03-17,Malaysia,male,40-44,6167
2021-03-17,Malaysia,male,45-49,4953
2021-03-17,Malaysia,male,50-54,4141
2021-03-17,Malaysia,male,55-59,3617
2021-03-17,Malaysia,male,60-64,2578
2021-03-17,Malaysia,male,65-69,1699
2021-03-17,Malaysia,male,70-74,963
2021-03-17,Malaysia,male,75-79,386
2021-03-17,Malaysia,male,80-84,176
2021-03-17,Malaysia,male,85+,47
2021-03-18,Malaysia,female,0-12,36
2021-03-18,Malaysia,female,12-17,842
2021-03-18,Malaysia,female,18-24,7667
2021-03-18,Malaysia,female,25-29,5908
2021-03-18,Malaysia,female,30-34,5679
2021-03-18,Malaysia,female,35-39,5674
2021-03-18,Malaysia,female,40-44,4576
2021-03-18,Malaysia,female,45-49,3908
2021-03-18,Malaysia,female,50-54,3576
2021-03-18,Malaysia,female,55-59,2977
2021-03-18,Malaysia,female,60-64,2198
2021-03-18,Malaysia,female,65-69,1379
2021-03-18,Malaysia,female,70-74,733
2021-03-18,Malaysia,female,75-79,274
2021-03-18,Malaysia,female,80-84,118
2021-03-18,Malaysia,female,85+,36
2021-03-18,Malaysia,male,0-12,33
2021-03-18,Malaysia,male,12-17,627
2021-03-18,Malaysia,male,18-24,6001
2021-03-18,Malaysia,male,25-29,5669
2021-03-18,Malaysia,male,30-34,5608
2021-03-18,Malaysia,male,35-39,5360
2021-03-18,Malaysia,male,40-44,4233
2021-03-18,Malaysia,male,45-49,3540
2021-03-18,Malaysia,male,50-54,3094
2021-03-18,Malaysia,male,55-59,2850
2021-03-18,Malaysia,male,60-64,2167
2021-03-18,Malaysia,male,65-69,1416
2021-03-18,Malaysia,male,70-74,791
2021-03-18,Malaysia,male,75-79,309
2021-03-18,Malaysia,male,80-84,105
2021-03-18,Malaysia,male,85+,34
2021-03-19,Malaysia,female,0-12,208
2021-03-19,Malaysia,female,12-17,873
2021-03-19,Malaysia,female,18-24,6031
2021-03-19,Malaysia,female,25-29,4248
2021-03-19,Malaysia,female,30-34,3968
2021-03-19,Malaysia,female,35-39,3787
2021-03-19,Malaysia,female,40-44,3297
2021-03-19,Malaysia,female,45-49,3096
2021-03-19,Malaysia,female,50-54,2940
2021-03-19,Malaysia,female,55-59,2655
2021-03-19,Malaysia,female,60-64,2119
2021-03-19,Malaysia,female,65-69,1572
2021-03-19,Malaysia,female,70-74,944
2021-03-19,Malaysia,female,75-79,479
2021-03-19,Malaysia,female,80-84,266
2021-03-19,Malaysia,female,85+,141
2021-03-19,Malaysia,male,0-12,199
2021-03-19,Malaysia,male,12-17,677
2021-03-19,Malaysia,male,18-24,4848
2021-03-19,Malaysia,male,25-29,4125
2021-03-19,Malaysia,male,30-34,3803
2021-03-19,Malaysia,male,35-39,3513
2021-03-19,Malaysia,male,40-44,2918
2021-03-19,Malaysia,male,45-49,2532
2021-03-19,Malaysia,male,50-54,2435
2021-03-19,Malaysia,male,55-59,2299
2021-03-19,Malaysia,male,60-64,1932
2021-03-19,Malaysia,male,65-69,1433
2021-03-19,Malaysia,male,70-74,949
2021-03-19,Malaysia,male,75-79,436
2021-03-19,Malaysia,male,80-84,236
2021-03-19,Malaysia,male,85+,105
2021-03-20,Malaysia,female,0-12,974
2021-03-20,Malaysia,female,12-17,1439
2021-03-20,Malaysia,female,18-24,6108
2021-03-20,Malaysia,female,25-29,4008
2021-03-20,Malaysia,female,30-34,3915
2021-03-20,Malaysia,female,35-39,3916
2021-03-20,Malaysia,female,40-44,3540
2021-03-20,Malaysia,female,45-49,3487
2021-03-20,Malaysia,female,50-54,3552
2021-03-20,Malaysia,female,55-59,3851
2021-03-20,Malaysia,female,60-64,3782
2021-03-20,Malaysia,female,65-69,3403
2021-03-20,Malaysia,female,70-74,2584
2021-03-20,Malaysia,female,75-79,1567
2021-03-20,Malaysia,female,80-84,1105
2021-03-20,Malaysia,female,85+,662
2021-03-20,Malaysia,male,0-12,981
2021-03-20,Malaysia,male,12-17,1413
2021-03-20,Malaysia,male,18-24,5161
2021-03-20,Malaysia,male,25-29,3786
2021-03-20,Malaysia,male,30-34,3729
2021-03-20,Malaysia,male,35-39,3492
2021-03-20,Malaysia,male,40-44,2951
2021-03-20,Malaysia,male,45-49,2664
2021-03-20,Malaysia,male,50-54,2661
2021-03-20,Malaysia,male,55-59,2747
2021-03-20,Malaysia,male,60-64,2731
2021-03-20,Malaysia,male,65-69,2440
2021-03-20,Malaysia,male,70-74,1995
2021-03-20,Malaysia,male,75-79,1072
2021-03-20,Malaysia,male,80-84,761
2021-03-20,Malaysia,male,85+,350
2021-03-21,Malaysia,female,0-12,1615
2021-03-21,Malaysia,female,12-17,1987
2021-03-21,Malaysia,female,18-24,6697
2021-03-21,Malaysia,female,25-29,4776
2021-03-21,Malaysia,female,30-34,4714
2021-03-21,Malaysia,female,35-39,4682
2021-03-21,Malaysia,female,40-44,3998
2021-03-21,Malaysia,female,45-49,4079
2021-03-21,Malaysia,female,50-54,4306
2021-03-21,Malaysia,female,55-59,4504
2021-03-21,Malaysia,female,60-64,4478
2021-03-21,Malaysia,female,65-69,4147
2021-03-21,Malaysia,female,70-74,3099
2021-03-21,Malaysia,female,75-79,1741
2021-03-21,Malaysia,female,80-84,1205
2021-03-21,Malaysia,female,85+,676
2021-03-21,Malaysia,male,0-12,1654
2021-03-21,Malaysia,male,12-17,1856
2021-03-21,Malaysia,male,18-24,5837
2021-03-21,Malaysia,male,25-29,4473
2021-03-21,Malaysia,male,30-34,4596
2021-03-21,Malaysia,male,35-39,4332
2021-03-21,Malaysia,male,40-44,3625
2021-03-21,Malaysia,male,45-49,3153
2021-03-21,Malaysia,male,50-54,3159
2021-03-21,Malaysia,male,55-59,3391
2021-03-21,Malaysia,male,60-64,3206
2021-03-21,Malaysia,male,65-69,2894
2021-03-21,Malaysia,male,70-74,2372
2021-03-21,Malaysia,male,75-79,1319
2021-03-21,Malaysia,male,80-84,804
2021-03-21,Malaysia,male,85+,409
2021-03-22,Malaysia,female,0-12,1430
2021-03-22,Malaysia,female,12-17,1826
2021-03-22,Malaysia,female,18-24,7691
2021-03-22,Malaysia,female,25-29,5515
2021-03-22,Malaysia,female,30-34,5644
2021-03-22,Malaysia,female,35-39,5558
2021-03-22,Malaysia,female,40-44,4670
2021-03-22,Malaysia,female,45-49,4285
2021-03-22,Malaysia,female,50-54,4198
2021-03-22,Malaysia,female,55-59,4032
2021-03-22,Malaysia,female,60-64,3791
2021-03-22,Malaysia,female,65-69,3191
2021-03-22,Malaysia,female,70-74,2325
2021-03-22,Malaysia,female,75-79,1370
2021-03-22,Malaysia,female,80-84,900
2021-03-22,Malaysia,female,85+,514
2021-03-22,Malaysia,male,0-12,1535
2021-03-22,Malaysia,male,12-17,1776
2021-03-22,Malaysia,male,18-24,6688
2021-03-22,Malaysia,male,25-29,5670
2021-03-22,Malaysia,male,30-34,5655
2021-03-22,Malaysia,male,35-39,5509
2021-03-22,Malaysia,male,40-44,4327
2021-03-22,Malaysia,male,45-49,3733
2021-03-22,Malaysia,male,50-54,3583
2021-03-22,Malaysia,male,55-59,3345
2021-03-22,Malaysia,male,60-64,2835
2021-03-22,Malaysia,male,65-69,2494
2021-03-22,Malaysia,male,70-74,1755
2021-03-22,Malaysia,male,75-79,981
2021-03-22,Malaysia,male,80-84,630
2021-03-22,Malaysia,male,85+,272
2021-03-23,Malaysia,female,0-12,1149
2021-03-23,Malaysia,female,12-17,1629
2021-03-23,Malaysia,female,18-24,7513
2021-03-23,Malaysia,female,25-29,5394
2021-03-23,Malaysia,female,30-34,5330
2021-03-23,Malaysia,female,35-39,5443
2021-03-23,Malaysia,female,40-44,4602
2021-03-23,Malaysia,female,45-49,4164
2021-03-23,Malaysia,female,50-54,3953
2021-03-23,Malaysia,female,55-59,3798
2021-03-23,Malaysia,female,60-64,3378
2021-03-23,Malaysia,female,65-69,2791
2021-03-23,Malaysia,female,70-74,2010
2021-03-23,Malaysia,female,75-79,1103
2021-03-23,Malaysia,female,80-84,726
2021-03-23,Malaysia,female,85+,382
2021-03-23,Malaysia,male,0-12,1305
2021-03-23,Malaysia,male,12-17,1597
2021-03-23,Malaysia,male,18-24,6792
2021-03-23,Malaysia,male,25-29,5453
2021-03-23,Malaysia,male,30-34,5495
2021-03-23,Malaysia,male,35-39,5251
2021-03-23,Malaysia,male,40-44,4299
2021-03-23,Malaysia,male,45-49,3659
2021-03-23,Malaysia,male,50-54,3455
2021-03-23,Malaysia,male,55-59,3198
2021-03-23,Malaysia,male,60-64,2779
2021-03-23,Malaysia,male,65-69,2168
2021-03-23,Malaysia,male,70-74,1670
2021-03-23,Malaysia,male,75-79,810
2021-03-23,Malaysia,male,80-84,484
2021-03-23,Malaysia,male,85+,226
2021-03-24,Malaysia,female,0-12,1003
2021-03-24,Malaysia,female,12-17,1233
2021-03-24,Malaysia,female,18-24,6371
2021-03-24,Malaysia,female,25-29,4627
2021-03-24,Malaysia,female,30-34,4553
2021-03-24,Malaysia,female,35-39,4537
2021-03-24,Malaysia,female,40-44,3709
2021-03-24,Malaysia,female,45-49,3266
2021-03-24,Malaysia,female,50-54,3183
2021-03-24,Malaysia,female,55-59,3046
2021-03-24,Malaysia,female,60-64,2706
2021-03-24,Malaysia,female,65-69,2163
2021-03-24,Malaysia,female,70-74,1551
2021-03-24,Malaysia,female,75-79,833
2021-03-24,Malaysia,female,80-84,568
2021-03-24,Malaysia,female,85+,269
2021-03-24,Malaysia,male,0-12,1050
2021-03-24,Malaysia,male,12-17,1246
2021-03-24,Malaysia,male,18-24,5628
2021-03-24,Malaysia,male,25-29,4708
2021-03-24,Malaysia,male,30-34,4596
2021-03-24,Malaysia,male,35-39,4510
2021-03-24,Malaysia,male,40-44,3534
2021-03-24,Malaysia,male,45-49,3003
2021-03-24,Malaysia,male,50-54,2798
2021-03-24,Malaysia,male,55-59,2838
2021-03-24,Malaysia,male,60-64,2310
2021-03-24,Malaysia,male,65-69,1718
2021-03-24,Malaysia,male,70-74,1259
2021-03-24,Malaysia,male,75-79,683
2021-03-24,Malaysia,male,80-84,411
2021-03-24,Malaysia,male,85+,163
2021-03-25,Malaysia,female,0-12,821
2021-03-25,Malaysia,female,12-17,1198
2021-03-25,Malaysia,female,18-24,6133
2021-03-25,Malaysia,female,25-29,4265
2021-03-25,Malaysia,female,30-34,4054
2021-03-25,Malaysia,female,35-39,4198
2021-03-25,Malaysia,female,40-44,3491
2021-03-25,Malaysia,female,45-49,3250
2021-03-25,Malaysia,female,50-54,3092
2021-03-25,Malaysia,female,55-59,2903
2021-03-25,Malaysia,female,60-64,2473
2021-03-25,Malaysia,female,65-69,1973
2021-03-25,Malaysia,female,70-74,1458
2021-03-25,Malaysia,female,75-79,796
2021-03-25,Malaysia,female,80-84,524
2021-03-25,Malaysia,female,85+,263
2021-03-25,Malaysia,male,0-12,929
2021-03-25,Malaysia,male,12-17,1152
2021-03-25,Malaysia,male,18-24,5528
2021-03-25,Malaysia,male,25-29,4292
2021-03-25,Malaysia,male,30-34,4157
2021-03-25,Malaysia,male,35-39,3945
2021-03-25,Malaysia,male,40-44,3180
2021-03-25,Malaysia,male,45-49,2767
2021-03-25,Malaysia,male,50-54,2657
2021-03-25,Malaysia,male,55-59,2527
2021-03-25,Malaysia,male,60-64,2091
2021-03-25,Malaysia,male,65-69,1597
2021-03-25,Malaysia,male,70-74,1144
2021-03-25,Malaysia,male,75-79,657
2021-03-25,Malaysia,male,80-84,393
2021-03-25,Malaysia,male,85+,169
2021-03-26,Malaysia,female,0-12,586
2021-03-26,Malaysia,female,12-17,1097
2021-03-26,Malaysia,female,18-24,4897
2021-03-26,Malaysia,female,25-29,3538
2021-03-26,Malaysia,female,30-34,3406
2021-03-26,Malaysia,female,35-39,3471
2021-03-26,Malaysia,female,40-44,2994
2021-03-26,Malaysia,female,45-49,2799
2021-03-26,Malaysia,female,50-54,2709
2021-03-26,Malaysia,female,55-59,2635
2021-03-26,Malaysia,female,60-64,2217
2021-03-26,Malaysia,female,65-69,1733
2021-03-26,Malaysia,female,70-74,1247
2021-03-26,Malaysia,female,75-79,660
2021-03-26,Malaysia,female,80-84,449
2021-03-26,Malaysia,female,85+,226
2021-03-26,Malaysia,male,0-12,657
2021-03-26,Malaysia,male,12-17,1202
2021-03-26,Malaysia,male,18-24,4882
2021-03-26,Malaysia,male,25-29,3517
2021-03-26,Malaysia,male,30-34,3387
2021-03-26,Malaysia,male,35-39,3269
2021-03-26,Malaysia,male,40-44,2641
2021-03-26,Malaysia,male,45-49,2358
2021-03-26,Malaysia,male,50-54,2329
2021-03-26,Malaysia,male,55-59,2185
2021-03-26,Malaysia,male,60-64,1854
2021-03-26,Malaysia,male,65-69,1551
2021-03-26,Malaysia,male,70-74,1078
2021-03-26,Malaysia,male,75-79,606
2021-03-26,Malaysia,male,80-84,293
2021-03-26,Malaysia,male,85+,147
2021-03-27,Malaysia,female,0-12,479
2021-03-27,Malaysia,female,12-17,1003
2021-03-27,Malaysia,female,18-24,4458
2021-03-27,Malaysia,female,25-29,2802
2021-03-27,Malaysia,female,30-34,2751
2021-03-27,Malaysia,female,35-39,2867
2021-03-27,Malaysia,female,40-44,2684
2021-03-27,Malaysia,female,45-49,2589
2021-03-27,Malaysia,female,50-54,2631
2021-03-27,Malaysia,female,55-59,2681
2021-03-27,Malaysia,female,60-64,2360
2021-03-27,Malaysia,female,65-69,1983
2021-03-27,Malaysia,female,70-74,1361
2021-03-27,Malaysia,female,75-79,750
2021-03-27,Malaysia,female,80-84,425
2021-03-27,Malaysia,female,85+,219
2021-03-27,Malaysia,male,0-12,510
2021-03-27,Malaysia,male,12-17,1041
2021-03-27,Malaysia,male,18-24,3958
2021-03-27,Malaysia,male,25-29,2862
2021-03-27,Malaysia,male,30-34,2625
2021-03-27,Malaysia,male,35-39,2538
2021-03-27,Malaysia,male,40-44,2279
2021-03-27,Malaysia,male,45-49,2086
2021-03-27,Malaysia,male,50-54,2170
2021-03-27,Malaysia,male,55-59,2102
2021-03-27,Malaysia,male,60-64,1865
2021-03-27,Malaysia,male,65-69,1548
2021-03-27,Malaysia,male,70-74,1197
2021-03-27,Malaysia,male,75-79,609
2021-03-27,Malaysia,male,80-84,337
2021-03-27,Malaysia,male,85+,137
2021-03-28,Malaysia,female,0-12,530
2021-03-28,Malaysia,female,12-17,907
2021-03-28,Malaysia,female,18-24,5051
2021-03-28,Malaysia,female,25-29,3169
2021-03-28,Malaysia,female,30-34,2878
2021-03-28,Malaysia,female,35-39,2990
2021-03-28,Malaysia,female,40-44,2876
2021-03-28,Malaysia,female,45-49,2707
2021-03-28,Malaysia,female,50-54,2839
2021-03-28,Malaysia,female,55-59,2826
2021-03-28,Malaysia,female,60-64,2563
2021-03-28,Malaysia,female,65-69,2064
2021-03-28,Malaysia,female,70-74,1452
2021-03-28,Malaysia,female,75-79,770
2021-03-28,Malaysia,female,80-84,460
2021-03-28,Malaysia,female,85+,273
2021-03-28,Malaysia,male,0-12,599
2021-03-28,Malaysia,male,12-17,988
2021-03-28,Malaysia,male,18-24,4415
2021-03-28,Malaysia,male,25-29,3029
2021-03-28,Malaysia,male,30-34,2859
2021-03-28,Malaysia,male,35-39,2724
2021-03-28,Malaysia,male,40-44,2463
2021-03-28,Malaysia,male,45-49,2287
2021-03-28,Malaysia,male,50-54,2363
2021-03-28,Malaysia,male,55-59,2338
2021-03-28,Malaysia,male,60-64,2075
2021-03-28,Malaysia,male,65-69,1740
2021-03-28,Malaysia,male,70-74,1170
2021-03-28,Malaysia,male,75-79,671
2021-03-28,Malaysia,male,80-84,385
2021-03-28,Malaysia,male,85+,173
2021-03-29,Malaysia,female,0-12,729
2021-03-29,Malaysia,female,12-17,1200
2021-03-29,Malaysia,female,18-24,7073
2021-03-29,Malaysia,female,25-29,4636
2021-03-29,Malaysia,female,30-34,4541
2021-03-29,Malaysia,female,35-39,4373
2021-03-29,Malaysia,female,40-44,3704
2021-03-29,Malaysia,female,45-49,3343
2021-03-29,Malaysia,female,50-54,3196
2021-03-29,Malaysia,female,55-59,3078
2021-03-29,Malaysia,female,60-64,2739
2021-03-29,Malaysia,female,65-69,2058
2021-03-29,Malaysia,female,70-74,1480
2021-03-29,Malaysia,female,75-79,761
2021-03-29,Malaysia,female,80-84,508
2021-03-29,Malaysia,female,85+,273
2021-03-29,Malaysia,male,0-12,805
2021-03-29,Malaysia,male,12-17,1119
2021-03-29,Malaysia,male,18-24,5627
2021-03-29,Malaysia,male,25-29,4591
2021-03-29,Malaysia,male,30-34,4333
2021-03-29,Malaysia,male,35-39,4042
2021-03-29,Malaysia,male,40-44,3233
2021-03-29,Malaysia,male,45-49,2844
2021-03-29,Malaysia,male,50-54,2733
2021-03-29,Malaysia,male,55-59,2596
2021-03-29,Malaysia,male,60-64,2256
2021-03-29,Malaysia,male,65-69,1727
2021-03-29,Malaysia,male,70-74,1171
2021-03-29,Malaysia,male,75-79,599
2021-03-29,Malaysia,male,80-84,361
2021-03-29,Malaysia,male,85+,158
2021-03-30,Malaysia,female,0-12,589
2021-03-30,Malaysia,female,12-17,1085
2021-03-30,Malaysia,female,18-24,6187
2021-03-30,Malaysia,female,25-29,4580
2021-03-30,Malaysia,female,30-34,4322
2021-03-30,Malaysia,female,35-39,4367
2021-03-30,Malaysia,female,40-44,3741
2021-03-30,Malaysia,female,45-49,3250
2021-03-30,Malaysia,female,50-54,2950
2021-03-30,Malaysia,female,55-59,2836
2021-03-30,Malaysia,female,60-64,2495
2021-03-30,Malaysia,female,65-69,2040
2021-03-30,Malaysia,female,70-74,1355
2021-03-30,Malaysia,female,75-79,700
2021-03-30,Malaysia,female,80-84,463
2021-03-30,Malaysia,female,85+,269
2021-03-30,Malaysia,male,0-12,700
2021-03-30,Malaysia,male,12-17,1040
2021-03-30,Malaysia,male,18-24,5249
2021-03-30,Malaysia,male,25-29,4531
2021-03-30,Malaysia,male,30-34,4191
2021-03-30,Malaysia,male,35-39,4006
2021-03-30,Malaysia,male,40-44,3153
2021-03-30,Malaysia,male,45-49,2788
2021-03-30,Malaysia,male,50-54,2703
2021-03-30,Malaysia,male,55-59,2437
2021-03-30,Malaysia,male,60-64,2126
2021-03-30,Malaysia,male,65-69,1656
2021-03-30,Malaysia,male,70-74,1179
2021-03-30,Malaysia,male,75-79,574
2021-03-30,Malaysia,male,80-84,335
2021-03-30,Malaysia,male,85+,140
2021-03-31,Malaysia,female,0-12,586
2021-03-31,Malaysia,female,12-17,958
2021-03-31,Malaysia,female,18-24,5531
2021-03-31,Malaysia,female,25-29,4068
2021-03-31,Malaysia,female,30-34,3874
2021-03-31,Malaysia,female,35-39,3769
2021-03-31,Malaysia,female,40-44,3219
2021-03-31,Malaysia,female,45-49,2769
2021-03-31,Malaysia,female,50-54,2698
2021-03-31,Malaysia,female,55-59,2342
2021-03-31,Malaysia,female,60-64,2030
2021-03-31,Malaysia,female,65-69,1644
2021-03-31,Malaysia,female,70-74,1091
2021-03-31,Malaysia,female,75-79,596
2021-03-31,Malaysia,female,80-84,360
2021-03-31,Malaysia,female,85+,178
2021-03-31,Malaysia,male,0-12,600
2021-03-31,Malaysia,male,12-17,888
2021-03-31,Malaysia,male,18-24,5005
2021-03-31,Malaysia,male,25-29,4114
2021-03-31,Malaysia,male,30-34,3921
2021-03-31,Malaysia,male,35-39,3749
2021-03-31,Malaysia,male,40-44,2933
2021-03-31,Malaysia,male,45-49,2422
2021-03-31,Malaysia,male,50-54,2259
2021-03-31,Malaysia,male,55-59,2093
2021-03-31,Malaysia,male,60-64,1763
2021-03-31,Malaysia,male,65-69,1314
2021-03-31,Malaysia,male,70-74,885
2021-03-31,Malaysia,male,75-79,453
2021-03-31,Malaysia,male,80-84,288
2021-03-31,Malaysia,male,85+,115
2021-04-01,Malaysia,female,0-12,1095
2021-04-01,Malaysia,female,12-17,1577
2021-04-01,Malaysia,female,18-24,9793
2021-04-01,Malaysia,female,25-29,7962
2021-04-01,Malaysia,female,30-34,7231
2021-04-01,Malaysia,female,35-39,6412
2021-04-01,Malaysia,female,40-44,4948
2021-04-01,Malaysia,female,45-49,3984
2021-04-01,Malaysia,female,50-54,3596
2021-04-01,Malaysia,female,55-59,3066
2021-04-01,Malaysia,female,60-64,2548
2021-04-01,Malaysia,female,65-69,1949
2021-04-01,Malaysia,female,70-74,1267
2021-04-01,Malaysia,female,75-79,629
2021-04-01,Malaysia,female,80-84,371
2021-04-01,Malaysia,female,85+,179
2021-04-01,Malaysia,male,0-12,1075
2021-04-01,Malaysia,male,12-17,1514
2021-04-01,Malaysia,male,18-24,8988
2021-04-01,Malaysia,male,25-29,8006
2021-04-01,Malaysia,male,30-34,7277
2021-04-01,Malaysia,male,35-39,6101
2021-04-01,Malaysia,male,40-44,4630
2021-04-01,Malaysia,male,45-49,3684
2021-04-01,Malaysia,male,50-54,3184
2021-04-01,Malaysia,male,55-59,2876
2021-04-01,Malaysia,male,60-64,2193
2021-04-01,Malaysia,male,65-69,1618
2021-04-01,Malaysia,male,70-74,1077
2021-04-01,Malaysia,male,75-79,554
2021-04-01,Malaysia,male,80-84,299
2021-04-01,Malaysia,male,85+,118
2021-04-02,Malaysia,female,0-12,1281
2021-04-02,Malaysia,female,12-17,2051
2021-04-02,Malaysia,female,18-24,12671
2021-04-02,Malaysia,female,25-29,9922
2021-04-02,Malaysia,female,30-34,8522
2021-04-02,Malaysia,female,35-39,7491
2021-04-02,Malaysia,female,40-44,5863
2021-04-02,Malaysia,female,45-49,5042
2021-04-02,Malaysia,female,50-54,4466
2021-04-02,Malaysia,female,55-59,4043
2021-04-02,Malaysia,female,60-64,3380
