series,date,section,index,index_sa
growth_mom,2020-06-01,B,10.94,16.83
growth_mom,2020-07-01,B,8.304,8.878
growth_mom,2020-08-01,B,3.035,2.769
growth_mom,2020-09-01,B,-9.147,-14.97
growth_mom,2020-10-01,B,-3.072,0.0
growth_mom,2020-11-01,B,4.401,2.817
growth_mom,2020-12-01,B,12.985,11.473
growth_mom,2021-01-01,B,11.343,9.217
growth_mom,2021-02-01,B,12.869,17.018
growth_mom,2021-03-01,B,0.95,9.856
growth_mom,2021-04-01,B,1.176,-4.705
growth_mom,2021-05-01,B,2.093,2.181
growth_mom,2021-06-01,B,8.2,13.146
growth_mom,2021-07-01,B,3.895,0.695
growth_mom,2021-08-01,B,-0.811,0.296
growth_mom,2021-09-01,B,0.613,-7.276
growth_mom,2021-10-01,B,5.482,10.392
growth_mom,2021-11-01,B,-2.31,-6.34
growth_mom,2021-12-01,B,-4.236,-7.385
growth_mom,2022-01-01,B,3.086,4.43
growth_mom,2022-02-01,B,3.593,3.924
growth_mom,2022-03-01,B,5.01,14.388
growth_mom,2022-04-01,B,-6.606,-6.78
growth_mom,2022-05-01,B,4.028,5.837
growth_mom,2022-06-01,B,5.382,4.43
growth_mom,2022-07-01,B,-3.584,-3.896
growth_mom,2022-08-01,B,-3.717,-2.793
growth_mom,2022-09-01,B,-4.923,-9.175
growth_mom,2022-10-01,B,4.975,5.612
growth_mom,2022-11-01,B,0.484,-2.319
growth_mom,2022-12-01,B,-2.984,-5.045
growth_mom,2023-01-01,B,-2.778,0.104
growth_mom,2023-02-01,B,-0.918,-2.81
growth_mom,2023-03-01,B,-0.618,1.713
growth_mom,2023-04-01,B,0.518,3.895
growth_mom,2023-05-01,B,-2.474,-1.418
growth_mom,2023-06-01,B,-1.586,-4.728
growth_mom,2023-07-01,B,3.115,3.883
growth_mom,2023-08-01,B,3.854,5.296
growth_mom,2023-09-01,B,5.617,4.931
growth_mom,2023-10-01,B,-1.33,-3.102
growth_mom,2023-11-01,B,-4.716,-3.589
growth_mom,2023-12-01,B,-1.616,-0.905
growth_mom,2024-01-01,B,-0.719,-3.553
growth_mom,2024-02-01,B,5.688,3.474
growth_mom,2024-03-01,B,2.25,4.374
growth_mom,2024-04-01,B,2.105,5.848
growth_mom,2024-05-01,B,-5.53,-4.42
growth_mom,2024-06-01,B,-3.373,-6.744
growth_mom,2024-07-01,B,0.719,1.55
growth_mom,2024-08-01,B,-6.83,-5.493
growth_mom,2024-09-01,B,-3.392,-3.767
growth_mom,2024-10-01,B,-2.718,-4.81
growth_mom,2024-11-01,B,5.704,7.286
growth_mom,2024-12-01,B,-0.22,0.657
growth_mom,2025-01-01,B,5.298,5.658
growth_mom,2025-02-01,B,-3.249,-6.591
growth_mom,2025-03-01,B,-3.792,-4.079
growth_mom,2025-04-01,B,-1.239,1.034
