series,date,division,index
growth_yoy,2019-03-01,19,4.287
growth_yoy,2019-04-01,19,4.0
growth_yoy,2019-05-01,19,2.038
growth_yoy,2019-06-01,19,2.75
growth_yoy,2019-07-01,19,3.838
growth_yoy,2019-08-01,19,2.732
growth_yoy,2019-09-01,19,2.389
growth_yoy,2019-10-01,19,2.095
growth_yoy,2019-11-01,19,1.159
growth_yoy,2019-12-01,19,3.574
growth_yoy,2020-01-01,19,3.724
growth_yoy,2020-02-01,19,6.462
growth_yoy,2020-03-01,19,0.806
growth_yoy,2020-04-01,19,-36.327
growth_yoy,2020-05-01,19,-38.331
growth_yoy,2020-06-01,19,-12.086
growth_yoy,2020-07-01,19,-10.951
growth_yoy,2020-08-01,19,-8.467
growth_yoy,2020-09-01,19,-9.552
growth_yoy,2020-10-01,19,-11.133
growth_yoy,2020-11-01,19,-10.968
growth_yoy,2020-12-01,19,-3.774
growth_yoy,2021-01-01,19,-12.325
growth_yoy,2021-02-01,19,-3.424
growth_yoy,2021-03-01,19,-1.577
growth_yoy,2021-04-01,19,40.707
growth_yoy,2021-05-01,19,53.365
growth_yoy,2021-06-01,19,17.213
growth_yoy,2021-07-01,19,24.644
growth_yoy,2021-08-01,19,20.022
growth_yoy,2021-09-01,19,9.344
growth_yoy,2021-10-01,19,9.994
growth_yoy,2021-11-01,19,15.623
growth_yoy,2021-12-01,19,0.725
growth_yoy,2022-01-01,19,1.98
growth_yoy,2022-02-01,19,-1.406
growth_yoy,2022-03-01,19,12.274
growth_yoy,2022-04-01,19,-0.961
growth_yoy,2022-05-01,19,2.009
growth_yoy,2022-06-01,19,10.966
growth_yoy,2022-07-01,19,5.68
growth_yoy,2022-08-01,19,12.817
growth_yoy,2022-09-01,19,15.375
growth_yoy,2022-10-01,19,10.616
growth_yoy,2022-11-01,19,1.613
growth_yoy,2022-12-01,19,3.381
growth_yoy,2023-01-01,19,11.028
growth_yoy,2023-02-01,19,6.465
growth_yoy,2023-03-01,19,6.428
growth_yoy,2023-04-01,19,1.576
growth_yoy,2023-05-01,19,6.085
growth_yoy,2023-06-01,19,-10.769
growth_yoy,2023-07-01,19,-10.108
growth_yoy,2023-08-01,19,-7.529
growth_yoy,2023-09-01,19,-7.712
growth_yoy,2023-10-01,19,-4.029
growth_yoy,2023-11-01,19,-1.782
growth_yoy,2023-12-01,19,-4.627
growth_yoy,2024-01-01,19,-3.02
growth_yoy,2024-02-01,19,2.165
growth_yoy,2024-03-01,19,1.891
growth_yoy,2024-04-01,19,5.876
growth_yoy,2024-05-01,19,-5.524
growth_yoy,2024-06-01,19,12.498
growth_yoy,2024-07-01,19,11.676
growth_yoy,2024-08-01,19,-1.481
growth_yoy,2024-09-01,19,-2.842
growth_yoy,2024-10-01,19,-1.04
growth_yoy,2024-11-01,19,1.068
growth_yoy,2024-12-01,19,3.006
growth_yoy,2025-01-01,19,3.409
growth_yoy,2025-02-01,19,-0.775
growth_yoy,2025-03-01,19,-2.599
growth_yoy,2025-04-01,19,-3.913
growth_yoy,2025-05-01,19,-4.753
growth_yoy,2025-06-01,19,-1.975
growth_yoy,2025-07-01,19,-1.139
growth_yoy,2025-08-01,19,-0.468
growth_yoy,2025-09-01,19,-0.216
growth_yoy,2025-10-01,19,-2.341
growth_yoy,2025-11-01,19,-2.703
growth_yoy,2025-12-01,19,-0.774
growth_yoy,2026-01-01,19,-4.049
growth_yoy,2026-02-01,19,-3.382
growth_yoy,2026-03-01,19,2.409
growth_yoy,2026-04-01,19,4.243
growth_yoy,2026-05-01,19,7.773
growth_yoy,2026-06-01,19,2.885
growth_mom,2015-02-01,19,-6.936
growth_mom,2015-03-01,19,6.64
growth_mom,2015-04-01,19,-14.656
growth_mom,2015-05-01,19,10.269
growth_mom,2015-06-01,19,2.236
growth_mom,2015-07-01,19,-3.773
growth_mom,2015-08-01,19,-10.084
growth_mom,2015-09-01,19,6.776
growth_mom,2015-10-01,19,12.337
growth_mom,2015-11-01,19,-9.918
growth_mom,2015-12-01,19,10.79
growth_mom,2016-01-01,19,0.516
growth_mom,2016-02-01,19,-4.548
growth_mom,2016-03-01,19,7.017
growth_mom,2016-04-01,19,-12.306
growth_mom,2016-05-01,19,9.849
growth_mom,2016-06-01,19,2.573
growth_mom,2016-07-01,19,-5.124
growth_mom,2016-08-01,19,-11.38
growth_mom,2016-09-01,19,8.344
growth_mom,2016-10-01,19,10.695
growth_mom,2016-11-01,19,-7.129
growth_mom,2016-12-01,19,7.628
growth_mom,2017-01-01,19,0.028
growth_mom,2017-02-01,19,-4.132
growth_mom,2017-03-01,19,8.214
growth_mom,2017-04-01,19,-13.806
growth_mom,2017-05-01,19,10.611
growth_mom,2017-06-01,19,1.743
growth_mom,2017-07-01,19,-3.523
growth_mom,2017-08-01,19,-5.297
growth_mom,2017-09-01,19,3.259
growth_mom,2017-10-01,19,6.061
growth_mom,2017-11-01,19,0.924
growth_mom,2017-12-01,19,-0.0
growth_mom,2018-01-01,19,5.033
growth_mom,2018-02-01,19,-3.248
growth_mom,2018-03-01,19,-0.487
growth_mom,2018-04-01,19,-10.473
growth_mom,2018-05-01,19,10.729
growth_mom,2018-06-01,19,0.204
growth_mom,2018-07-01,19,-4.205
growth_mom,2018-08-01,19,-3.178
growth_mom,2018-09-01,19,3.436
growth_mom,2018-10-01,19,8.101
growth_mom,2018-11-01,19,1.095
growth_mom,2018-12-01,19,-3.461
growth_mom,2019-01-01,19,7.283
growth_mom,2019-02-01,19,-6.627
growth_mom,2019-03-01,19,3.544
growth_mom,2019-04-01,19,-10.719
growth_mom,2019-05-01,19,8.639
growth_mom,2019-06-01,19,0.903
growth_mom,2019-07-01,19,-3.19
growth_mom,2019-08-01,19,-4.21
growth_mom,2019-09-01,19,3.091
growth_mom,2019-10-01,19,7.791
growth_mom,2019-11-01,19,0.168
growth_mom,2019-12-01,19,-1.157
growth_mom,2020-01-01,19,7.439
growth_mom,2020-02-01,19,-4.162
growth_mom,2020-03-01,19,-1.957
growth_mom,2020-04-01,19,-43.607
growth_mom,2020-05-01,19,5.22
growth_mom,2020-06-01,19,43.844
growth_mom,2020-07-01,19,-1.94
growth_mom,2020-08-01,19,-1.537
growth_mom,2020-09-01,19,1.869
growth_mom,2020-10-01,19,5.906
growth_mom,2020-11-01,19,0.355
growth_mom,2020-12-01,19,6.83
growth_mom,2021-01-01,19,-2.109
growth_mom,2021-02-01,19,5.568
growth_mom,2021-03-01,19,-0.082
growth_mom,2021-04-01,19,-19.379
growth_mom,2021-05-01,19,14.686
growth_mom,2021-06-01,19,9.937
growth_mom,2021-07-01,19,4.277
growth_mom,2021-08-01,19,-5.189
growth_mom,2021-09-01,19,-7.194
growth_mom,2021-10-01,19,6.535
growth_mom,2021-11-01,19,5.49
growth_mom,2021-12-01,19,-6.935
growth_mom,2022-01-01,19,-0.889
growth_mom,2022-02-01,19,2.063
growth_mom,2022-03-01,19,13.782
growth_mom,2022-04-01,19,-28.883
growth_mom,2022-05-01,19,18.125
growth_mom,2022-06-01,19,19.59
growth_mom,2022-07-01,19,-0.69
growth_mom,2022-08-01,19,1.214
growth_mom,2022-09-01,19,-5.09
growth_mom,2022-10-01,19,2.141
growth_mom,2022-11-01,19,-3.095
growth_mom,2022-12-01,19,-5.316
growth_mom,2023-01-01,19,6.442
growth_mom,2023-02-01,19,-2.132
growth_mom,2023-03-01,19,13.742
growth_mom,2023-04-01,19,-32.125
growth_mom,2023-05-01,19,23.369
growth_mom,2023-06-01,19,0.59
growth_mom,2023-07-01,19,0.045
growth_mom,2023-08-01,19,4.118
growth_mom,2023-09-01,19,-5.278
growth_mom,2023-10-01,19,6.217
growth_mom,2023-11-01,19,-0.826
growth_mom,2023-12-01,19,-8.059
growth_mom,2024-01-01,19,8.236
growth_mom,2024-02-01,19,3.102
growth_mom,2024-03-01,19,13.437
growth_mom,2024-04-01,19,-29.471
growth_mom,2024-05-01,19,10.086
growth_mom,2024-06-01,19,19.778
growth_mom,2024-07-01,19,-0.686
growth_mom,2024-08-01,19,-8.148
growth_mom,2024-09-01,19,-6.587
growth_mom,2024-10-01,19,8.187
growth_mom,2024-11-01,19,1.286
growth_mom,2024-12-01,19,-6.297
growth_mom,2025-01-01,19,8.66
growth_mom,2025-02-01,19,-1.07
growth_mom,2025-03-01,19,11.352
growth_mom,2025-04-01,19,-30.422
growth_mom,2025-05-01,19,9.124
growth_mom,2025-06-01,19,23.272
growth_mom,2025-07-01,19,0.161
growth_mom,2025-08-01,19,-7.525
growth_mom,2025-09-01,19,-6.35
growth_mom,2025-10-01,19,5.883
growth_mom,2025-11-01,19,0.911
growth_mom,2025-12-01,19,-4.439
growth_mom,2026-01-01,19,5.073
growth_mom,2026-02-01,19,-0.382
growth_mom,2026-03-01,19,18.026
growth_mom,2026-04-01,19,-29.176
growth_mom,2026-05-01,19,12.819
growth_mom,2026-06-01,19,17.682
abs,2015-01-01,20,96.922
abs,2015-02-01,20,93.28
abs,2015-03-01,20,101.995
abs,2015-04-01,20,99.261
abs,2015-05-01,20,100.736
abs,2015-06-01,20,102.614
abs,2015-07-01,20,101.771
abs,2015-08-01,20,101.551
abs,2015-09-01,20,101.074
abs,2015-10-01,20,109.299
abs,2015-11-01,20,93.733
abs,2015-12-01,20,97.763
abs,2016-01-01,20,99.804
abs,2016-02-01,20,96.698
abs,2016-03-01,20,106.503
abs,2016-04-01,20,103.491
abs,2016-05-01,20,107.465
abs,2016-06-01,20,108.338
abs,2016-07-01,20,106.615
abs,2016-08-01,20,110.893
abs,2016-09-01,20,108.717
abs,2016-10-01,20,117.299
abs,2016-11-01,20,102.662
abs,2016-12-01,20,103.7
abs,2017-01-01,20,102.272
abs,2017-02-01,20,101.299
abs,2017-03-01,20,110.788
abs,2017-04-01,20,107.981
abs,2017-05-01,20,111.298
abs,2017-06-01,20,112.624
abs,2017-07-01,20,110.011
abs,2017-08-01,20,114.769
abs,2017-09-01,20,114.571
abs,2017-10-01,20,119.523
abs,2017-11-01,20,110.437
abs,2017-12-01,20,111.489
abs,2018-01-01,20,109.738
abs,2018-02-01,20,110.148
abs,2018-03-01,20,115.022
abs,2018-04-01,20,114.513
abs,2018-05-01,20,117.379
abs,2018-06-01,20,118.104
abs,2018-07-01,20,118.639
abs,2018-08-01,20,117.675
abs,2018-09-01,20,117.933
abs,2018-10-01,20,120.697
abs,2018-11-01,20,110.826
abs,2018-12-01,20,114.733
abs,2019-01-01,20,112.626
abs,2019-02-01,20,110.666
abs,2019-03-01,20,116.99
abs,2019-04-01,20,115.648
abs,2019-05-01,20,120.401
abs,2019-06-01,20,121.02
abs,2019-07-01,20,120.915
abs,2019-08-01,20,120.319
abs,2019-09-01,20,119.879
abs,2019-10-01,20,121.211
abs,2019-11-01,20,113.745
abs,2019-12-01,20,117.019
abs,2020-01-01,20,114.948
abs,2020-02-01,20,116.138
abs,2020-03-01,20,115.451
abs,2020-04-01,20,87.089
abs,2020-05-01,20,91.613
abs,2020-06-01,20,111.663
abs,2020-07-01,20,110.896
abs,2020-08-01,20,110.1
abs,2020-09-01,20,113.107
abs,2020-10-01,20,112.234
abs,2020-11-01,20,108.153
abs,2020-12-01,20,118.972
abs,2021-01-01,20,115.217
abs,2021-02-01,20,120.274
abs,2021-03-01,20,126.533
abs,2021-04-01,20,106.222
abs,2021-05-01,20,103.604
abs,2021-06-01,20,128.746
abs,2021-07-01,20,115.059
abs,2021-08-01,20,122.343
abs,2021-09-01,20,121.079
abs,2021-10-01,20,124.888
abs,2021-11-01,20,118.881
abs,2021-12-01,20,131.267
abs,2022-01-01,20,123.378
abs,2022-02-01,20,125.772
abs,2022-03-01,20,127.922
abs,2022-04-01,20,116.786
abs,2022-05-01,20,112.059
abs,2022-06-01,20,131.581
abs,2022-07-01,20,119.631
abs,2022-08-01,20,128.014
abs,2022-09-01,20,126.199
abs,2022-10-01,20,125.129
abs,2022-11-01,20,124.656
abs,2022-12-01,20,131.799
abs,2023-01-01,20,124.568
abs,2023-02-01,20,129.248
abs,2023-03-01,20,133.695
abs,2023-04-01,20,118.179
abs,2023-05-01,20,118.852
abs,2023-06-01,20,140.758
abs,2023-07-01,20,128.365
abs,2023-08-01,20,137.874
abs,2023-09-01,20,133.588
abs,2023-10-01,20,132.937
abs,2023-11-01,20,127.836
abs,2023-12-01,20,130.299
abs,2024-01-01,20,132.129
abs,2024-02-01,20,125.638
abs,2024-03-01,20,128.409
abs,2024-04-01,20,124.072
abs,2024-05-01,20,122.015
abs,2024-06-01,20,143.77
abs,2024-07-01,20,136.486
abs,2024-08-01,20,142.327
abs,2024-09-01,20,137.274
abs,2024-10-01,20,133.406
abs,2024-11-01,20,129.908
abs,2024-12-01,20,134.586
abs,2025-01-01,20,135.685
abs,2025-02-01,20,132.856
abs,2025-03-01,20,134.662
abs,2025-04-01,20,129.859
abs,2025-05-01,20,120.733
abs,2025-06-01,20,142.094
abs,2025-07-01,20,136.091
abs,2025-08-01,20,138.505
abs,2025-09-01,20,134.96
abs,2025-10-01,20,135.411
abs,2025-11-01,20,128.958
abs,2025-12-01,20,138.064
abs,2026-01-01,20,135.39
abs,2026-02-01,20,132.679
abs,2026-03-01,20,133.257
abs,2026-04-01,20,133.615
abs,2026-05-01,20,122.319
abs,2026-06-01,20,145.832
growth_yoy,2016-01-01,20,2.974
growth_yoy,2016-02-01,20,3.664
growth_yoy,2016-03-01,20,4.42
growth_yoy,2016-04-01,20,4.261
growth_yoy,2016-05-01,20,6.68
growth_yoy,2016-06-01,20,5.578
growth_yoy,2016-07-01,20,4.76
growth_yoy,2016-08-01,20,9.199
growth_yoy,2016-09-01,20,7.562
growth_yoy,2016-10-01,20,7.32
growth_yoy,2016-11-01,20,9.525
growth_yoy,2016-12-01,20,6.072
growth_yoy,2017-01-01,20,2.473
growth_yoy,2017-02-01,20,4.759
growth_yoy,2017-03-01,20,4.023
growth_yoy,2017-04-01,20,4.339
growth_yoy,2017-05-01,20,3.567
growth_yoy,2017-06-01,20,3.956
growth_yoy,2017-07-01,20,3.185
growth_yoy,2017-08-01,20,3.496
growth_yoy,2017-09-01,20,5.384
growth_yoy,2017-10-01,20,1.896
growth_yoy,2017-11-01,20,7.573
growth_yoy,2017-12-01,20,7.512
growth_yoy,2018-01-01,20,7.3
growth_yoy,2018-02-01,20,8.735
growth_yoy,2018-03-01,20,3.822
growth_yoy,2018-04-01,20,6.049
growth_yoy,2018-05-01,20,5.464
growth_yoy,2018-06-01,20,4.866
growth_yoy,2018-07-01,20,7.843
growth_yoy,2018-08-01,20,2.531
growth_yoy,2018-09-01,20,2.935
growth_yoy,2018-10-01,20,0.982
growth_yoy,2018-11-01,20,0.352
growth_yoy,2018-12-01,20,2.909
growth_yoy,2019-01-01,20,2.632
growth_yoy,2019-02-01,20,0.47
growth_yoy,2019-03-01,20,1.711
growth_yoy,2019-04-01,20,0.991
growth_yoy,2019-05-01,20,2.574
growth_yoy,2019-06-01,20,2.469
growth_yoy,2019-07-01,20,1.919
growth_yoy,2019-08-01,20,2.247
growth_yoy,2019-09-01,20,1.65
growth_yoy,2019-10-01,20,0.426
growth_yoy,2019-11-01,20,2.634
growth_yoy,2019-12-01,20,1.992
growth_yoy,2020-01-01,20,2.061
growth_yoy,2020-02-01,20,4.945
growth_yoy,2020-03-01,20,-1.315
growth_yoy,2020-04-01,20,-24.695
growth_yoy,2020-05-01,20,-23.91
growth_yoy,2020-06-01,20,-7.732
growth_yoy,2020-07-01,20,-8.286
growth_yoy,2020-08-01,20,-8.494
growth_yoy,2020-09-01,20,-5.649
growth_yoy,2020-10-01,20,-7.406
growth_yoy,2020-11-01,20,-4.916
growth_yoy,2020-12-01,20,1.669
growth_yoy,2021-01-01,20,0.234
growth_yoy,2021-02-01,20,3.562
growth_yoy,2021-03-01,20,9.598
growth_yoy,2021-04-01,20,21.97
growth_yoy,2021-05-01,20,13.09
growth_yoy,2021-06-01,20,15.298
growth_yoy,2021-07-01,20,3.754
growth_yoy,2021-08-01,20,11.12
growth_yoy,2021-09-01,20,7.048
growth_yoy,2021-10-01,20,11.274
growth_yoy,2021-11-01,20,9.919
growth_yoy,2021-12-01,20,10.334
growth_yoy,2022-01-01,20,7.083
growth_yoy,2022-02-01,20,4.571
growth_yoy,2022-03-01,20,1.098
growth_yoy,2022-04-01,20,9.944
growth_yoy,2022-05-01,20,8.161
growth_yoy,2022-06-01,20,2.202
growth_yoy,2022-07-01,20,3.974
growth_yoy,2022-08-01,20,4.635
growth_yoy,2022-09-01,20,4.229
growth_yoy,2022-10-01,20,0.193
growth_yoy,2022-11-01,20,4.858
growth_yoy,2022-12-01,20,0.406
growth_yoy,2023-01-01,20,0.965
growth_yoy,2023-02-01,20,2.764
growth_yoy,2023-03-01,20,4.513
growth_yoy,2023-04-01,20,1.193
growth_yoy,2023-05-01,20,6.061
growth_yoy,2023-06-01,20,6.974
growth_yoy,2023-07-01,20,7.301
growth_yoy,2023-08-01,20,7.702
growth_yoy,2023-09-01,20,5.855
growth_yoy,2023-10-01,20,6.24
growth_yoy,2023-11-01,20,2.551
growth_yoy,2023-12-01,20,-1.138
growth_yoy,2024-01-01,20,6.07
growth_yoy,2024-02-01,20,-2.793
growth_yoy,2024-03-01,20,-3.954
growth_yoy,2024-04-01,20,4.987
growth_yoy,2024-05-01,20,2.661
growth_yoy,2024-06-01,20,2.14
growth_yoy,2024-07-01,20,6.326
growth_yoy,2024-08-01,20,3.23
growth_yoy,2024-09-01,20,2.759
growth_yoy,2024-10-01,20,0.353
growth_yoy,2024-11-01,20,1.62
growth_yoy,2024-12-01,20,3.29
growth_yoy,2025-01-01,20,2.692
growth_yoy,2025-02-01,20,5.745
growth_yoy,2025-03-01,20,4.87
growth_yoy,2025-04-01,20,4.664
growth_yoy,2025-05-01,20,-1.051
growth_yoy,2025-06-01,20,-1.166
growth_yoy,2025-07-01,20,-0.289
growth_yoy,2025-08-01,20,-2.685
growth_yoy,2025-09-01,20,-1.686
growth_yoy,2025-10-01,20,1.503
growth_yoy,2025-11-01,20,-0.731
growth_yoy,2025-12-01,20,2.584
growth_yoy,2026-01-01,20,-0.218
growth_yoy,2026-02-01,20,-0.133
growth_yoy,2026-03-01,20,-1.043
growth_yoy,2026-04-01,20,2.893
growth_yoy,2026-05-01,20,1.314
growth_yoy,2026-06-01,20,2.63
growth_mom,2015-02-01,20,-3.758
growth_mom,2015-03-01,20,9.343
growth_mom,2015-04-01,20,-2.68
growth_mom,2015-05-01,20,1.486
growth_mom,2015-06-01,20,1.864
growth_mom,2015-07-01,20,-0.822
growth_mom,2015-08-01,20,-0.215
growth_mom,2015-09-01,20,-0.47
growth_mom,2015-10-01,20,8.138
growth_mom,2015-11-01,20,-14.242
growth_mom,2015-12-01,20,4.3
growth_mom,2016-01-01,20,2.087
growth_mom,2016-02-01,20,-3.112
growth_mom,2016-03-01,20,10.14
growth_mom,2016-04-01,20,-2.828
growth_mom,2016-05-01,20,3.84
growth_mom,2016-06-01,20,0.813
growth_mom,2016-07-01,20,-1.591
growth_mom,2016-08-01,20,4.012
growth_mom,2016-09-01,20,-1.962
growth_mom,2016-10-01,20,7.894
growth_mom,2016-11-01,20,-12.479
growth_mom,2016-12-01,20,1.011
growth_mom,2017-01-01,20,-1.376
growth_mom,2017-02-01,20,-0.951
growth_mom,2017-03-01,20,9.367
growth_mom,2017-04-01,20,-2.534
growth_mom,2017-05-01,20,3.071
growth_mom,2017-06-01,20,1.191
growth_mom,2017-07-01,20,-2.32
growth_mom,2017-08-01,20,4.325
growth_mom,2017-09-01,20,-0.173
growth_mom,2017-10-01,20,4.323
growth_mom,2017-11-01,20,-7.602
growth_mom,2017-12-01,20,0.953
growth_mom,2018-01-01,20,-1.571
growth_mom,2018-02-01,20,0.374
growth_mom,2018-03-01,20,4.425
growth_mom,2018-04-01,20,-0.442
growth_mom,2018-05-01,20,2.503
growth_mom,2018-06-01,20,0.617
growth_mom,2018-07-01,20,0.453
growth_mom,2018-08-01,20,-0.813
growth_mom,2018-09-01,20,0.219
growth_mom,2018-10-01,20,2.344
growth_mom,2018-11-01,20,-8.179
growth_mom,2018-12-01,20,3.526
growth_mom,2019-01-01,20,-1.836
growth_mom,2019-02-01,20,-1.741
growth_mom,2019-03-01,20,5.715
growth_mom,2019-04-01,20,-1.147
growth_mom,2019-05-01,20,4.109
growth_mom,2019-06-01,20,0.514
growth_mom,2019-07-01,20,-0.087
growth_mom,2019-08-01,20,-0.493
growth_mom,2019-09-01,20,-0.366
growth_mom,2019-10-01,20,1.111
growth_mom,2019-11-01,20,-6.16
growth_mom,2019-12-01,20,2.878
growth_mom,2020-01-01,20,-1.77
growth_mom,2020-02-01,20,1.035
growth_mom,2020-03-01,20,-0.591
growth_mom,2020-04-01,20,-24.566
growth_mom,2020-05-01,20,5.194
growth_mom,2020-06-01,20,21.887
growth_mom,2020-07-01,20,-0.687
growth_mom,2020-08-01,20,-0.719
growth_mom,2020-09-01,20,2.732
growth_mom,2020-10-01,20,-0.772
growth_mom,2020-11-01,20,-3.637
growth_mom,2020-12-01,20,10.004
growth_mom,2021-01-01,20,-3.156
growth_mom,2021-02-01,20,4.389
growth_mom,2021-03-01,20,5.204
growth_mom,2021-04-01,20,-16.052
growth_mom,2021-05-01,20,-2.465
growth_mom,2021-06-01,20,24.267
growth_mom,2021-07-01,20,-10.631
growth_mom,2021-08-01,20,6.331
growth_mom,2021-09-01,20,-1.033
growth_mom,2021-10-01,20,3.146
growth_mom,2021-11-01,20,-4.81
growth_mom,2021-12-01,20,10.419
growth_mom,2022-01-01,20,-6.01
growth_mom,2022-02-01,20,1.94
growth_mom,2022-03-01,20,1.709
growth_mom,2022-04-01,20,-8.706
growth_mom,2022-05-01,20,-4.047
growth_mom,2022-06-01,20,17.421
growth_mom,2022-07-01,20,-9.082
growth_mom,2022-08-01,20,7.007
growth_mom,2022-09-01,20,-1.417
growth_mom,2022-10-01,20,-0.848
growth_mom,2022-11-01,20,-0.378
growth_mom,2022-12-01,20,5.73
growth_mom,2023-01-01,20,-5.486
growth_mom,2023-02-01,20,3.757
growth_mom,2023-03-01,20,3.441
growth_mom,2023-04-01,20,-11.606
growth_mom,2023-05-01,20,0.569
growth_mom,2023-06-01,20,18.432
growth_mom,2023-07-01,20,-8.804
growth_mom,2023-08-01,20,7.407
growth_mom,2023-09-01,20,-3.108
growth_mom,2023-10-01,20,-0.488
growth_mom,2023-11-01,20,-3.837
growth_mom,2023-12-01,20,1.927
growth_mom,2024-01-01,20,1.404
growth_mom,2024-02-01,20,-4.913
growth_mom,2024-03-01,20,2.205
growth_mom,2024-04-01,20,-3.377
growth_mom,2024-05-01,20,-1.658
growth_mom,2024-06-01,20,17.83
growth_mom,2024-07-01,20,-5.066
growth_mom,2024-08-01,20,4.279
growth_mom,2024-09-01,20,-3.55
growth_mom,2024-10-01,20,-2.818
growth_mom,2024-11-01,20,-2.622
growth_mom,2024-12-01,20,3.602
growth_mom,2025-01-01,20,0.817
growth_mom,2025-02-01,20,-2.085
growth_mom,2025-03-01,20,1.36
growth_mom,2025-04-01,20,-3.567
growth_mom,2025-05-01,20,-7.028
growth_mom,2025-06-01,20,17.693
growth_mom,2025-07-01,20,-4.224
growth_mom,2025-08-01,20,1.773
growth_mom,2025-09-01,20,-2.559
growth_mom,2025-10-01,20,0.334
growth_mom,2025-11-01,20,-4.765
growth_mom,2025-12-01,20,7.061
growth_mom,2026-01-01,20,-1.937
growth_mom,2026-02-01,20,-2.002
growth_mom,2026-03-01,20,0.436
growth_mom,2026-04-01,20,0.268
growth_mom,2026-05-01,20,-8.454
growth_mom,2026-06-01,20,19.223
abs,2015-01-01,221,96.692
abs,2015-02-01,221,87.557
abs,2015-03-01,221,100.687
abs,2015-04-01,221,98.626
abs,2015-05-01,221,97.081
abs,2015-06-01,221,94.037
abs,2015-07-01,221,101.788
abs,2015-08-01,221,103.574
abs,2015-09-01,221,104.436
abs,2015-10-01,221,106.446
abs,2015-11-01,221,104.551
abs,2015-12-01,221,104.526
abs,2016-01-01,221,102.631
abs,2016-02-01,221,91.933
abs,2016-03-01,221,107.982
abs,2016-04-01,221,106.878
abs,2016-05-01,221,98.901
abs,2016-06-01,221,99.014
abs,2016-07-01,221,105.337
abs,2016-08-01,221,105.244
abs,2016-09-01,221,106.626
abs,2016-10-01,221,104.235
abs,2016-11-01,221,105.403
abs,2016-12-01,221,109.694
abs,2017-01-01,221,108.124
abs,2017-02-01,221,102.23
abs,2017-03-01,221,113.344
abs,2017-04-01,221,114.557
abs,2017-05-01,221,108.921
abs,2017-06-01,221,104.384
abs,2017-07-01,221,111.533
abs,2017-08-01,221,111.999
abs,2017-09-01,221,111.146
abs,2017-10-01,221,114.319
abs,2017-11-01,221,109.305
abs,2017-12-01,221,113.236
abs,2018-01-01,221,112.141
abs,2018-02-01,221,104.166
abs,2018-03-01,221,114.459
abs,2018-04-01,221,114.333
abs,2018-05-01,221,116.165
abs,2018-06-01,221,111.699
abs,2018-07-01,221,118.271
abs,2018-08-01,221,119.793
abs,2018-09-01,221,118.167
abs,2018-10-01,221,122.854
abs,2018-11-01,221,114.036
abs,2018-12-01,221,125.327
abs,2019-01-01,221,118.012
abs,2019-02-01,221,112.568
abs,2019-03-01,221,121.952
abs,2019-04-01,221,121.442
abs,2019-05-01,221,126.387
abs,2019-06-01,221,120.453
abs,2019-07-01,221,127.786
abs,2019-08-01,221,128.887
abs,2019-09-01,221,124.218
abs,2019-10-01,221,128.695
abs,2019-11-01,221,119.837
abs,2019-12-01,221,135.984
abs,2020-01-01,221,130.941
abs,2020-02-01,221,128.753
abs,2020-03-01,221,165.023
abs,2020-04-01,221,166.715
abs,2020-05-01,221,170.994
abs,2020-06-01,221,199.384
abs,2020-07-01,221,206.992
abs,2020-08-01,221,200.273
abs,2020-09-01,221,206.251
abs,2020-10-01,221,218.804
abs,2020-11-01,221,199.671
abs,2020-12-01,221,219.593
abs,2021-01-01,221,229.268
abs,2021-02-01,221,213.873
abs,2021-03-01,221,277.673
abs,2021-04-01,221,269.369
abs,2021-05-01,221,250.892
abs,2021-06-01,221,267.031
abs,2021-07-01,221,237.294
abs,2021-08-01,221,217.493
abs,2021-09-01,221,197.371
abs,2021-10-01,221,196.69
abs,2021-11-01,221,177.827
abs,2021-12-01,221,191.215
abs,2022-01-01,221,184.014
abs,2022-02-01,221,169.848
abs,2022-03-01,221,209.117
abs,2022-04-01,221,217.585
abs,2022-05-01,221,193.247
abs,2022-06-01,221,203.201
abs,2022-07-01,221,195.885
abs,2022-08-01,221,194.525
abs,2022-09-01,221,180.463
abs,2022-10-01,221,180.203
abs,2022-11-01,221,161.824
abs,2022-12-01,221,175.734
abs,2023-01-01,221,167.803
abs,2023-02-01,221,159.125
abs,2023-03-01,221,196.402
abs,2023-04-01,221,181.772
abs,2023-05-01,221,174.56
abs,2023-06-01,221,182.744
abs,2023-07-01,221,178.316
abs,2023-08-01,221,180.417
abs,2023-09-01,221,175.553
abs,2023-10-01,221,177.615
abs,2023-11-01,221,161.029
abs,2023-12-01,221,168.79
abs,2024-01-01,221,182.094
abs,2024-02-01,221,169.23
abs,2024-03-01,221,201.585
abs,2024-04-01,221,195.788
abs,2024-05-01,221,185.332
abs,2024-06-01,221,193.449
abs,2024-07-01,221,197.114
abs,2024-08-01,221,200.511
abs,2024-09-01,221,190.678
abs,2024-10-01,221,196.967
abs,2024-11-01,221,176.794
abs,2024-12-01,221,188.822
abs,2025-01-01,221,197.79
abs,2025-02-01,221,176.525
abs,2025-03-01,221,209.983
abs,2025-04-01,221,201.56
abs,2025-05-01,221,183.335
abs,2025-06-01,221,188.966
abs,2025-07-01,221,195.558
abs,2025-08-01,221,197.544
abs,2025-09-01,221,188.923
abs,2025-10-01,221,193.933
abs,2025-11-01,221,173.85
