date,time,origin,destination,ridership
2020-11-06,11:00,Sungai Buloh,Taiping,2
2020-11-06,11:00,Tanjong Malim,Alor Setar,5
2020-11-06,11:00,Tanjong Malim,Arau,12
2020-11-06,11:00,Tanjong Malim,Batu Gajah,2
2020-11-06,11:00,Tanjong Malim,Gurun,1
2020-11-06,11:00,Tanjong Malim,Ipoh,9
2020-11-06,11:00,Tanjong Malim,Kuala Kangsar,2
2020-11-06,11:00,Tanjong Malim,Parit Buntar,4
2020-11-06,11:00,Tanjong Malim,Sungai Petani,9
2020-11-06,11:00,Tanjong Malim,Taiping,4
2020-11-06,12:00,Batu Gajah,Alor Setar,3
2020-11-06,12:00,Batu Gajah,Arau,7
2020-11-06,12:00,Batu Gajah,Ipoh,1
2020-11-06,12:00,Batu Gajah,Parit Buntar,4
2020-11-06,12:00,Batu Gajah,Sungai Petani,3
2020-11-06,12:00,Batu Gajah,Tasek Gelugor,1
2020-11-06,12:00,Kampar,Arau,6
2020-11-06,12:00,Kampar,Ipoh,1
2020-11-06,12:00,Kampar,Parit Buntar,3
2020-11-06,12:00,Kampar,Taiping,1
2020-11-06,12:00,Tapah Road,Alor Setar,7
2020-11-06,12:00,Tapah Road,Anak Bukit,1
2020-11-06,12:00,Tapah Road,Arau,3
2020-11-06,12:00,Tapah Road,Ipoh,1
2020-11-06,12:00,Tapah Road,Parit Buntar,2
2020-11-06,12:00,Tapah Road,Sungai Petani,1
2020-11-06,12:00,Tapah Road,Taiping,1
2020-11-06,13:00,Ipoh,Alor Setar,15
2020-11-06,13:00,Ipoh,Anak Bukit,4
2020-11-06,13:00,Ipoh,Arau,15
2020-11-06,13:00,Ipoh,Gurun,5
2020-11-06,13:00,Ipoh,Kuala Kangsar,2
2020-11-06,13:00,Ipoh,Padang Besar,3
2020-11-06,13:00,Ipoh,Padang Rengas,2
2020-11-06,13:00,Ipoh,Parit Buntar,5
2020-11-06,13:00,Ipoh,Sungai Petani,18
2020-11-06,13:00,Ipoh,Taiping,2
2020-11-06,13:00,KL Sentral,Batu Gajah,5
2020-11-06,13:00,KL Sentral,Bukit Mertajam,29
2020-11-06,13:00,KL Sentral,Butterworth,43
2020-11-06,13:00,KL Sentral,Ipoh,31
2020-11-06,13:00,KL Sentral,Kampar,6
2020-11-06,13:00,KL Sentral,Kuala Kangsar,4
2020-11-06,13:00,KL Sentral,Taiping,18
2020-11-06,13:00,Kuala Kangsar,Alor Setar,7
2020-11-06,13:00,Kuala Kangsar,Anak Bukit,4
2020-11-06,13:00,Kuala Kangsar,Arau,5
2020-11-06,13:00,Kuala Kangsar,Parit Buntar,1
2020-11-06,13:00,Kuala Kangsar,Sungai Petani,4
2020-11-06,13:00,Kuala Kangsar,Tasek Gelugor,1
2020-11-06,13:00,Kuala Lumpur,Batu Gajah,1
2020-11-06,13:00,Kuala Lumpur,Bukit Mertajam,1
2020-11-06,13:00,Kuala Lumpur,Butterworth,5
2020-11-06,13:00,Kuala Lumpur,Ipoh,1
2020-11-06,13:00,Kuala Lumpur,Taiping,1
2020-11-06,13:00,Padang Rengas,Sungai Petani,1
2020-11-06,14:00,Parit Buntar,Anak Bukit,1
2020-11-06,14:00,Parit Buntar,Arau,3
2020-11-06,14:00,Parit Buntar,Padang Besar,1
2020-11-06,14:00,Parit Buntar,Sungai Petani,2
2020-11-06,14:00,Taiping,Alor Setar,11
2020-11-06,14:00,Taiping,Anak Bukit,2
2020-11-06,14:00,Taiping,Arau,5
2020-11-06,14:00,Taiping,Sungai Petani,4
2020-11-06,14:00,Tasek Gelugor,Alor Setar,3
2020-11-06,14:00,Tasek Gelugor,Anak Bukit,1
2020-11-06,15:00,Batu Gajah,Bukit Mertajam,2
2020-11-06,15:00,Batu Gajah,Butterworth,2
2020-11-06,15:00,Ipoh,Bukit Mertajam,11
2020-11-06,15:00,Ipoh,Butterworth,10
2020-11-06,15:00,Ipoh,Kuala Kangsar,2
2020-11-06,15:00,Ipoh,Taiping,4
2020-11-06,15:00,Kampar,Batu Gajah,2
2020-11-06,15:00,Kampar,Butterworth,2
2020-11-06,15:00,Kampar,Ipoh,1
2020-11-06,15:00,Kampar,Kuala Kangsar,1
2020-11-06,15:00,Padang Besar,Batu Gajah,1
2020-11-06,15:00,Padang Besar,Ipoh,4
2020-11-06,15:00,Padang Besar,KL Sentral,5
2020-11-06,15:00,Padang Besar,Parit Buntar,2
2020-11-06,15:00,Sungai Petani,Alor Setar,4
2020-11-06,15:00,Sungai Petani,Anak Bukit,1
2020-11-06,15:00,Sungai Petani,Arau,2
2020-11-06,16:00,Alor Setar,Bandar Tasek Selatan,1
2020-11-06,16:00,Alor Setar,Ipoh,6
2020-11-06,16:00,Alor Setar,KL Sentral,14
2020-11-06,16:00,Alor Setar,Kampar,1
2020-11-06,16:00,Alor Setar,Kuala Kangsar,3
2020-11-06,16:00,Alor Setar,Parit Buntar,2
2020-11-06,16:00,Alor Setar,Rawang,2
2020-11-06,16:00,Alor Setar,Sungai Buloh,2
2020-11-06,16:00,Alor Setar,Sungai Petani,5
2020-11-06,16:00,Alor Setar,Taiping,4
2020-11-06,16:00,Alor Setar,Tanjong Malim,3
2020-11-06,16:00,Anak Bukit,Gemas,1
2020-11-06,16:00,Anak Bukit,Ipoh,3
2020-11-06,16:00,Anak Bukit,KL Sentral,5
2020-11-06,16:00,Anak Bukit,Kampar,1
2020-11-06,16:00,Anak Bukit,Kuala Kangsar,1
2020-11-06,16:00,Anak Bukit,Sungai Siput,1
2020-11-06,16:00,Anak Bukit,Taiping,1
2020-11-06,16:00,Anak Bukit,Tanjong Malim,3
2020-11-06,16:00,Arau,Bandar Tasek Selatan,1
2020-11-06,16:00,Arau,Batu Gajah,7
2020-11-06,16:00,Arau,Gemas,2
2020-11-06,16:00,Arau,Gurun,1
2020-11-06,16:00,Arau,Ipoh,12
2020-11-06,16:00,Arau,KL Sentral,11
2020-11-06,16:00,Arau,Kajang,3
2020-11-06,16:00,Arau,Kampar,1
2020-11-06,16:00,Arau,Kuala Kangsar,3
2020-11-06,16:00,Arau,Padang Rengas,1
2020-11-06,16:00,Arau,Parit Buntar,5
2020-11-06,16:00,Arau,Pulau Sebang (Tampin),1
2020-11-06,16:00,Arau,Rawang,2
2020-11-06,16:00,Arau,Seremban,4
2020-11-06,16:00,Arau,Sungai Buloh,1
2020-11-06,16:00,Arau,Sungai Petani,4
2020-11-06,16:00,Arau,Taiping,15
2020-11-06,16:00,Arau,Tanjong Malim,3
2020-11-06,16:00,Arau,Tapah Road,1
2020-11-06,16:00,Gurun,Batu Gajah,1
2020-11-06,16:00,Gurun,Gemas,2
2020-11-06,16:00,Gurun,Ipoh,2
2020-11-06,16:00,Gurun,KL Sentral,1
2020-11-06,16:00,Gurun,Kampar,3
2020-11-06,16:00,Gurun,Seremban,1
2020-11-06,16:00,Gurun,Sungai Buloh,2
2020-11-06,16:00,Gurun,Taiping,2
2020-11-06,16:00,Gurun,Tanjong Malim,1
2020-11-06,16:00,Kuala Kangsar,Butterworth,1
2020-11-06,16:00,Taiping,Butterworth,3
2020-11-06,17:00,KL Sentral,Bukit Mertajam,1
2020-11-06,17:00,Parit Buntar,Bandar Tasek Selatan,1
2020-11-06,17:00,Parit Buntar,Batu Gajah,3
2020-11-06,17:00,Parit Buntar,Ipoh,14
2020-11-06,17:00,Parit Buntar,KL Sentral,8
2020-11-06,17:00,Parit Buntar,Kampar,2
2020-11-06,17:00,Parit Buntar,Kuala Kangsar,2
2020-11-06,17:00,Parit Buntar,Kuala Lumpur,4
2020-11-06,17:00,Parit Buntar,Seremban,1
2020-11-06,17:00,Parit Buntar,Tanjong Malim,4
2020-11-06,17:00,Sungai Petani,Bandar Tasek Selatan,3
2020-11-06,17:00,Sungai Petani,Batu Gajah,4
2020-11-06,17:00,Sungai Petani,Gemas,6
2020-11-06,17:00,Sungai Petani,Ipoh,9
2020-11-06,17:00,Sungai Petani,KL Sentral,25
2020-11-06,17:00,Sungai Petani,Kampar,1
2020-11-06,17:00,Sungai Petani,Parit Buntar,2
2020-11-06,17:00,Sungai Petani,Pulau Sebang (Tampin),6
2020-11-06,17:00,Sungai Petani,Rawang,2
2020-11-06,17:00,Sungai Petani,Seremban,1
2020-11-06,17:00,Sungai Petani,Sungai Buloh,1
2020-11-06,17:00,Sungai Petani,Sungai Siput,1
2020-11-06,17:00,Sungai Petani,Taiping,1
2020-11-06,17:00,Sungai Petani,Tanjong Malim,4
2020-11-06,17:00,Sungai Petani,Tapah Road,2
2020-11-06,17:00,Tasek Gelugor,Gemas,5
2020-11-06,17:00,Tasek Gelugor,KL Sentral,2
2020-11-06,17:00,Tasek Gelugor,Parit Buntar,1
2020-11-06,17:00,Tasek Gelugor,Pulau Sebang (Tampin),3
2020-11-06,17:00,Tasek Gelugor,Seremban,1
2020-11-06,17:00,Tasek Gelugor,Sungai Siput,1
2020-11-06,18:00,Kuala Kangsar,Batu Gajah,1
2020-11-06,18:00,Kuala Kangsar,Gemas,1
2020-11-06,18:00,Kuala Kangsar,KL Sentral,5
2020-11-06,18:00,Kuala Kangsar,Kajang,1
2020-11-06,18:00,Kuala Kangsar,Pulau Sebang (Tampin),1
2020-11-06,18:00,Kuala Kangsar,Sungai Buloh,1
2020-11-06,18:00,Kuala Kangsar,Tanjong Malim,2
2020-11-06,18:00,Kuala Kangsar,Tapah Road,3
2020-11-06,18:00,Padang Rengas,Ipoh,1
2020-11-06,18:00,Sungai Siput,KL Sentral,1
2020-11-06,18:00,Taiping,Batang Melaka,1
2020-11-06,18:00,Taiping,Gemas,2
2020-11-06,18:00,Taiping,Ipoh,3
2020-11-06,18:00,Taiping,KL Sentral,3
2020-11-06,18:00,Taiping,Kampar,2
2020-11-06,18:00,Taiping,Kuala Kangsar,1
2020-11-06,18:00,Taiping,Pulau Sebang (Tampin),5
2020-11-06,18:00,Taiping,Sungai Buloh,1
2020-11-06,18:00,Taiping,Sungai Siput,1
2020-11-06,18:00,Taiping,Tanjong Malim,1
2020-11-06,18:00,Taiping,Tapah Road,1
2020-11-06,19:00,Batu Gajah,Bandar Tasek Selatan,2
2020-11-06,19:00,Batu Gajah,Gemas,1
2020-11-06,19:00,Batu Gajah,KL Sentral,3
2020-11-06,19:00,Batu Gajah,Kuala Lumpur,1
2020-11-06,19:00,Batu Gajah,Pulau Sebang (Tampin),1
2020-11-06,19:00,Batu Gajah,Rawang,1
2020-11-06,19:00,Batu Gajah,Seremban,2
2020-11-06,19:00,Batu Gajah,Sungai Buloh,1
2020-11-06,19:00,Batu Gajah,Tapah Road,1
2020-11-06,19:00,Ipoh,Gemas,4
2020-11-06,19:00,Ipoh,KL Sentral,24
2020-11-06,19:00,Ipoh,Kajang,1
2020-11-06,19:00,Ipoh,Kampar,1
2020-11-06,19:00,Ipoh,Kuala Lumpur,1
2020-11-06,19:00,Ipoh,Pulau Sebang (Tampin),4
2020-11-06,19:00,Ipoh,Rawang,5
2020-11-06,19:00,Ipoh,Seremban,5
2020-11-06,19:00,Ipoh,Sungai Buloh,4
2020-11-06,19:00,Ipoh,Tanjong Malim,6
2020-11-06,19:00,Ipoh,Tapah Road,1
2020-11-06,19:00,KL Sentral,Batu Gajah,26
2020-11-06,19:00,KL Sentral,Ipoh,110
2020-11-06,19:00,KL Sentral,Kampar,17
2020-11-06,19:00,KL Sentral,Slim River,9
2020-11-06,19:00,KL Sentral,Sungkai,6
2020-11-06,19:00,KL Sentral,Tanjong Malim,3
2020-11-06,19:00,KL Sentral,Tapah Road,6
2020-11-06,19:00,Kampar,KL Sentral,2
2020-11-06,19:00,Kampar,Pulau Sebang (Tampin),4
2020-11-06,19:00,Kampar,Rawang,1
2020-11-06,19:00,Kampar,Seremban,2
2020-11-06,19:00,Kepong Sentral,Batu Gajah,1
2020-11-06,19:00,Kepong Sentral,Ipoh,5
2020-11-06,19:00,Kepong Sentral,Tapah Road,2
2020-11-06,19:00,Kuala Lumpur,Batu Gajah,4
2020-11-06,19:00,Kuala Lumpur,Ipoh,12
2020-11-06,19:00,Kuala Lumpur,Tapah Road,1
2020-11-06,19:00,Rawang,Batu Gajah,1
2020-11-06,19:00,Rawang,Ipoh,5
2020-11-06,19:00,Rawang,Kampar,1
2020-11-06,19:00,Sungai Buloh,Batu Gajah,2
2020-11-06,19:00,Sungai Buloh,Ipoh,4
2020-11-06,19:00,Sungai Buloh,Sungkai,1
2020-11-06,19:00,Sungai Buloh,Tapah Road,1
2020-11-06,19:00,Tapah Road,Bandar Tasek Selatan,1
2020-11-06,19:00,Tapah Road,KL Sentral,3
2020-11-06,19:00,Tapah Road,Sungai Buloh,2
2020-11-06,20:00,Rawang,Gemas,3
2020-11-06,20:00,Slim River,Ipoh,2
2020-11-06,20:00,Tanjong Malim,Batu Gajah,2
2020-11-06,20:00,Tanjong Malim,Gemas,1
2020-11-06,20:00,Tanjong Malim,Ipoh,6
2020-11-06,20:00,Tanjong Malim,KL Sentral,1
2020-11-06,20:00,Tanjong Malim,Pulau Sebang (Tampin),2
2020-11-06,20:00,Tapah Road,Ipoh,1
2020-11-06,21:00,Bandar Tasek Selatan,Gemas,4
2020-11-06,21:00,KL Sentral,Batang Melaka,1
2020-11-06,21:00,KL Sentral,Gemas,3
2020-11-06,21:00,KL Sentral,Pulau Sebang (Tampin),3
2020-11-06,21:00,Kuala Lumpur,Pulau Sebang (Tampin),1
2020-11-06,21:00,Sungai Buloh,Gemas,1
2020-11-06,22:00,Kajang,Seremban,1
2020-11-06,22:00,Seremban,Gemas,5
2020-11-06,23:00,Pulau Sebang (Tampin),Gemas,6
2020-11-07,05:00,Batu Gajah,Kepong Sentral,2
2020-11-07,05:00,Ipoh,KL Sentral,13
2020-11-07,05:00,Ipoh,Kepong Sentral,2
2020-11-07,05:00,Ipoh,Rawang,2
2020-11-07,05:00,Kampar,KL Sentral,3
2020-11-07,05:00,Kampar,Kepong Sentral,1
2020-11-07,05:00,Sungkai,KL Sentral,4
2020-11-07,05:00,Tapah Road,KL Sentral,1
2020-11-07,05:00,Tapah Road,Kepong Sentral,1
2020-11-07,06:00,Bukit Mertajam,Batu Gajah,1
2020-11-07,06:00,Bukit Mertajam,Ipoh,1
2020-11-07,06:00,Bukit Mertajam,KL Sentral,22
2020-11-07,06:00,Bukit Mertajam,Kampar,3
2020-11-07,06:00,Butterworth,Ipoh,2
2020-11-07,06:00,Butterworth,KL Sentral,17
2020-11-07,06:00,Butterworth,Kuala Lumpur,4
2020-11-07,06:00,Slim River,Kepong Sentral,1
2020-11-07,06:00,Slim River,Kuala Lumpur,1
2020-11-07,07:00,Kuala Kangsar,KL Sentral,2
2020-11-07,07:00,Taiping,Ipoh,8
2020-11-07,07:00,Taiping,KL Sentral,8
2020-11-07,08:00,Batang Melaka,Arau,1
2020-11-07,08:00,Batang Melaka,Batu Gajah,2
2020-11-07,08:00,Batang Melaka,Ipoh,1
2020-11-07,08:00,Batang Melaka,Kajang,1
2020-11-07,08:00,Batang Melaka,Sungai Petani,1
2020-11-07,08:00,Batang Melaka,Taiping,2
2020-11-07,08:00,Batu Gajah,KL Sentral,5
2020-11-07,08:00,Gemas,Alor Setar,1
2020-11-07,08:00,Gemas,Anak Bukit,2
2020-11-07,08:00,Gemas,Arau,2
2020-11-07,08:00,Gemas,Bandar Tasek Selatan,1
2020-11-07,08:00,Gemas,Batu Gajah,1
2020-11-07,08:00,Gemas,Ipoh,3
2020-11-07,08:00,Gemas,KL Sentral,7
2020-11-07,08:00,Gemas,Kajang,1
2020-11-07,08:00,Gemas,Kampar,2
2020-11-07,08:00,Gemas,Parit Buntar,1
2020-11-07,08:00,Gemas,Pulau Sebang (Tampin),1
2020-11-07,08:00,Gemas,Sungai Buloh,1
2020-11-07,08:00,Gemas,Sungai Petani,1
2020-11-07,08:00,Gemas,Taiping,1
2020-11-07,08:00,Gemas,Tanjong Malim,1
2020-11-07,08:00,Ipoh,KL Sentral,30
2020-11-07,08:00,Ipoh,Kampar,1
2020-11-07,08:00,Ipoh,Kuala Lumpur,2
2020-11-07,08:00,Kampar,KL Sentral,3
2020-11-07,08:00,Pulau Sebang (Tampin),Alor Setar,2
2020-11-07,08:00,Pulau Sebang (Tampin),Anak Bukit,2
2020-11-07,08:00,Pulau Sebang (Tampin),Batu Gajah,4
2020-11-07,08:00,Pulau Sebang (Tampin),Ipoh,7
2020-11-07,08:00,Pulau Sebang (Tampin),KL Sentral,2
2020-11-07,08:00,Pulau Sebang (Tampin),Kampar,1
2020-11-07,08:00,Pulau Sebang (Tampin),Kuala Kangsar,3
2020-11-07,08:00,Pulau Sebang (Tampin),Sungai Petani,2
2020-11-07,08:00,Pulau Sebang (Tampin),Taiping,1
2020-11-07,08:00,Pulau Sebang (Tampin),Tapah Road,1
2020-11-07,08:00,Pulau Sebang (Tampin),Tasek Gelugor,2
2020-11-07,09:00,Kajang,Batu Gajah,1
2020-11-07,09:00,Kajang,Kampar,1
2020-11-07,09:00,Kajang,Taiping,1
2020-11-07,09:00,Kajang,Tasek Gelugor,1
2020-11-07,09:00,Seremban,Anak Bukit,2
2020-11-07,09:00,Seremban,Arau,2
2020-11-07,09:00,Seremban,Batu Gajah,2
2020-11-07,09:00,Seremban,Ipoh,1
2020-11-07,09:00,Seremban,Sungai Petani,4
2020-11-07,09:00,Seremban,Tasek Gelugor,3
2020-11-07,10:00,Bandar Tasek Selatan,Arau,1
2020-11-07,10:00,Bandar Tasek Selatan,Padang Besar,1
2020-11-07,10:00,Bandar Tasek Selatan,Parit Buntar,2
2020-11-07,10:00,Bandar Tasek Selatan,Sungai Petani,2
2020-11-07,10:00,KL Sentral,Alor Setar,19
2020-11-07,10:00,KL Sentral,Anak Bukit,6
2020-11-07,10:00,KL Sentral,Arau,13
2020-11-07,10:00,KL Sentral,Batu Gajah,7
2020-11-07,10:00,KL Sentral,Gurun,6
2020-11-07,10:00,KL Sentral,Ipoh,29
2020-11-07,10:00,KL Sentral,Kampar,2
2020-11-07,10:00,KL Sentral,Parit Buntar,2
2020-11-07,10:00,KL Sentral,Sungai Buloh,1
2020-11-07,10:00,KL Sentral,Sungai Petani,22
2020-11-07,10:00,KL Sentral,Taiping,10
2020-11-07,10:00,KL Sentral,Tanjong Malim,6
2020-11-07,10:00,KL Sentral,Tapah Road,2
2020-11-07,10:00,KL Sentral,Tasek Gelugor,7
2020-11-07,10:00,Kuala Lumpur,Anak Bukit,1
2020-11-07,10:00,Kuala Lumpur,Kuala Kangsar,1
2020-11-07,10:00,Kuala Lumpur,Taiping,1
2020-11-07,10:00,Kuala Lumpur,Tasek Gelugor,1
2020-11-07,11:00,KL Sentral,Ipoh,1
2020-11-07,11:00,Rawang,Alor Setar,1
2020-11-07,11:00,Rawang,Anak Bukit,1
2020-11-07,11:00,Rawang,Gurun,2
2020-11-07,11:00,Rawang,Ipoh,4
2020-11-07,11:00,Rawang,Kuala Kangsar,1
2020-11-07,11:00,Rawang,Taiping,1
2020-11-07,11:00,Rawang,Tapah Road,4
2020-11-07,11:00,Sungai Buloh,Alor Setar,3
2020-11-07,11:00,Sungai Buloh,Anak Bukit,2
2020-11-07,11:00,Sungai Buloh,Arau,1
2020-11-07,11:00,Sungai Buloh,Batu Gajah,2
2020-11-07,11:00,Sungai Buloh,Gurun,2
2020-11-07,11:00,Sungai Buloh,Ipoh,2
2020-11-07,11:00,Sungai Buloh,Kuala Kangsar,1
2020-11-07,11:00,Sungai Buloh,Parit Buntar,1
2020-11-07,11:00,Sungai Buloh,Sungai Petani,2
2020-11-07,11:00,Sungai Buloh,Taiping,2
2020-11-07,11:00,Tanjong Malim,Alor Setar,2
2020-11-07,11:00,Tanjong Malim,Anak Bukit,1
2020-11-07,11:00,Tanjong Malim,Arau,5
2020-11-07,11:00,Tanjong Malim,Batu Gajah,6
2020-11-07,11:00,Tanjong Malim,Ipoh,7
2020-11-07,11:00,Tanjong Malim,Kuala Kangsar,1
2020-11-07,11:00,Tanjong Malim,Parit Buntar,4
2020-11-07,11:00,Tanjong Malim,Sungai Petani,5
2020-11-07,11:00,Tanjong Malim,Taiping,5
2020-11-07,11:00,Tanjong Malim,Tasek Gelugor,5
2020-11-07,12:00,Batu Gajah,Arau,5
2020-11-07,12:00,Batu Gajah,Gurun,1
2020-11-07,12:00,Batu Gajah,Parit Buntar,1
2020-11-07,12:00,Batu Gajah,Sungai Petani,3
2020-11-07,12:00,Batu Gajah,Taiping,1
2020-11-07,12:00,Batu Gajah,Tasek Gelugor,1
2020-11-07,12:00,Kampar,Alor Setar,2
2020-11-07,12:00,Kampar,Arau,4
2020-11-07,12:00,Kampar,Ipoh,1
2020-11-07,12:00,Kampar,KL Sentral,1
2020-11-07,12:00,Kampar,Parit Buntar,1
2020-11-07,12:00,Kampar,Sungai Petani,11
2020-11-07,12:00,Kampar,Taiping,3
2020-11-07,12:00,Tapah Road,Alor Setar,2
2020-11-07,12:00,Tapah Road,Arau,1
2020-11-07,12:00,Tapah Road,Ipoh,2
2020-11-07,12:00,Tapah Road,Kuala Kangsar,1
2020-11-07,12:00,Tapah Road,Parit Buntar,1
2020-11-07,12:00,Tapah Road,Taiping,6
2020-11-07,13:00,Ipoh,Alor Setar,10
2020-11-07,13:00,Ipoh,Anak Bukit,3
2020-11-07,13:00,Ipoh,Arau,14
2020-11-07,13:00,Ipoh,Gurun,2
2020-11-07,13:00,Ipoh,Padang Besar,2
2020-11-07,13:00,Ipoh,Parit Buntar,2
2020-11-07,13:00,Ipoh,Sungai Petani,9
2020-11-07,13:00,Ipoh,Taiping,1
2020-11-07,13:00,Ipoh,Tasek Gelugor,1
2020-11-07,13:00,KL Sentral,Batu Gajah,1
2020-11-07,13:00,KL Sentral,Bukit Mertajam,19
2020-11-07,13:00,KL Sentral,Butterworth,26
2020-11-07,13:00,KL Sentral,Ipoh,39
2020-11-07,13:00,KL Sentral,Kampar,7
2020-11-07,13:00,KL Sentral,Kuala Kangsar,4
2020-11-07,13:00,KL Sentral,Taiping,17
2020-11-07,13:00,Kuala Kangsar,Alor Setar,7
2020-11-07,13:00,Kuala Kangsar,Anak Bukit,3
2020-11-07,13:00,Kuala Kangsar,Arau,7
2020-11-07,13:00,Kuala Kangsar,Gurun,1
2020-11-07,13:00,Kuala Kangsar,Sungai Petani,5
2020-11-07,13:00,Kuala Kangsar,Tasek Gelugor,1
2020-11-07,13:00,Kuala Lumpur,Batu Gajah,1
2020-11-07,13:00,Kuala Lumpur,Butterworth,4
2020-11-07,13:00,Kuala Lumpur,Ipoh,1
2020-11-07,13:00,Kuala Lumpur,Kampar,1
2020-11-07,14:00,Parit Buntar,Alor Setar,1
2020-11-07,14:00,Parit Buntar,Arau,2
2020-11-07,14:00,Parit Buntar,Sungai Petani,2
2020-11-07,14:00,Parit Buntar,Tasek Gelugor,1
2020-11-07,14:00,Taiping,Alor Setar,5
2020-11-07,14:00,Taiping,Anak Bukit,1
2020-11-07,14:00,Taiping,Arau,3
2020-11-07,14:00,Taiping,Sungai Petani,3
2020-11-07,14:00,Tasek Gelugor,Alor Setar,2
2020-11-07,14:00,Tasek Gelugor,Sungai Petani,1
2020-11-07,15:00,Batu Gajah,Bukit Mertajam,1
2020-11-07,15:00,Batu Gajah,Butterworth,2
2020-11-07,15:00,Ipoh,Bukit Mertajam,9
2020-11-07,15:00,Ipoh,Butterworth,5
2020-11-07,15:00,Ipoh,Kuala Kangsar,1
2020-11-07,15:00,Ipoh,Taiping,2
2020-11-07,15:00,Kampar,Bukit Mertajam,2
2020-11-07,15:00,Kampar,Butterworth,1
2020-11-07,15:00,Kampar,Ipoh,1
2020-11-07,15:00,Kampar,Taiping,1
2020-11-07,15:00,Padang Besar,Arau,1
2020-11-07,15:00,Padang Besar,Batu Gajah,1
2020-11-07,15:00,Padang Besar,KL Sentral,4
2020-11-07,15:00,Padang Besar,Pulau Sebang (Tampin),4
2020-11-07,15:00,Padang Besar,Sungai Petani,2
2020-11-07,15:00,Sungai Petani,Alor Setar,1
2020-11-07,15:00,Sungai Petani,Arau,1
2020-11-07,16:00,Alor Setar,Bandar Tasek Selatan,3
2020-11-07,16:00,Alor Setar,Batang Melaka,1
2020-11-07,16:00,Alor Setar,Gemas,3
2020-11-07,16:00,Alor Setar,Ipoh,5
2020-11-07,16:00,Alor Setar,KL Sentral,7
2020-11-07,16:00,Alor Setar,Kajang,2
2020-11-07,16:00,Alor Setar,Kuala Kangsar,1
2020-11-07,16:00,Alor Setar,Sungai Buloh,1
2020-11-07,16:00,Alor Setar,Sungai Siput,2
2020-11-07,16:00,Alor Setar,Taiping,1
2020-11-07,16:00,Alor Setar,Tanjong Malim,1
2020-11-07,16:00,Alor Setar,Tapah Road,3
2020-11-07,16:00,Alor Setar,Tasek Gelugor,2
2020-11-07,16:00,Anak Bukit,Batu Gajah,1
2020-11-07,16:00,Anak Bukit,Gemas,1
2020-11-07,16:00,Anak Bukit,Ipoh,4
2020-11-07,16:00,Anak Bukit,KL Sentral,1
2020-11-07,16:00,Anak Bukit,Kajang,1
2020-11-07,16:00,Anak Bukit,Pulau Sebang (Tampin),1
2020-11-07,16:00,Anak Bukit,Seremban,1
2020-11-07,16:00,Anak Bukit,Sungai Petani,1
2020-11-07,16:00,Anak Bukit,Sungai Siput,1
2020-11-07,16:00,Anak Bukit,Taiping,6
2020-11-07,16:00,Arau,Batu Gajah,10
2020-11-07,16:00,Arau,Gemas,6
2020-11-07,16:00,Arau,Ipoh,20
2020-11-07,16:00,Arau,KL Sentral,11
2020-11-07,16:00,Arau,Kajang,4
2020-11-07,16:00,Arau,Kuala Kangsar,4
2020-11-07,16:00,Arau,Pulau Sebang (Tampin),4
2020-11-07,16:00,Arau,Seremban,2
2020-11-07,16:00,Arau,Sungai Petani,7
2020-11-07,16:00,Arau,Taiping,1
2020-11-07,16:00,Arau,Tanjong Malim,3
2020-11-07,16:00,Arau,Tapah Road,4
2020-11-07,16:00,Arau,Tasek Gelugor,2
2020-11-07,16:00,Butterworth,KL Sentral,9
2020-11-07,16:00,Gurun,Ipoh,5
2020-11-07,16:00,Gurun,KL Sentral,3
2020-11-07,16:00,Gurun,Kampar,1
2020-11-07,16:00,Gurun,Kuala Lumpur,1
2020-11-07,16:00,Gurun,Seremban,2
2020-11-07,16:00,Gurun,Tasek Gelugor,1
2020-11-07,16:00,Kuala Kangsar,Butterworth,2
2020-11-07,16:00,Taiping,Bukit Mertajam,1
2020-11-07,16:00,Taiping,Butterworth,3
2020-11-07,17:00,Parit Buntar,Ipoh,1
2020-11-07,17:00,Parit Buntar,KL Sentral,10
2020-11-07,17:00,Parit Buntar,Seremban,1
2020-11-07,17:00,Parit Buntar,Tanjong Malim,2
2020-11-07,17:00,Sungai Petani,Bandar Tasek Selatan,5
2020-11-07,17:00,Sungai Petani,Batu Gajah,6
2020-11-07,17:00,Sungai Petani,Gemas,3
2020-11-07,17:00,Sungai Petani,Ipoh,14
2020-11-07,17:00,Sungai Petani,KL Sentral,31
2020-11-07,17:00,Sungai Petani,Kajang,4
2020-11-07,17:00,Sungai Petani,Kampar,2
2020-11-07,17:00,Sungai Petani,Kuala Kangsar,3
2020-11-07,17:00,Sungai Petani,Pulau Sebang (Tampin),2
2020-11-07,17:00,Sungai Petani,Rawang,1
2020-11-07,17:00,Sungai Petani,Seremban,8
2020-11-07,17:00,Sungai Petani,Sungai Buloh,6
2020-11-07,17:00,Sungai Petani,Sungai Siput,2
2020-11-07,17:00,Sungai Petani,Taiping,1
2020-11-07,17:00,Sungai Petani,Tanjong Malim,3
2020-11-07,17:00,Sungai Petani,Tapah Road,3
2020-11-07,17:00,Tasek Gelugor,Bandar Tasek Selatan,1
2020-11-07,17:00,Tasek Gelugor,Batu Gajah,4
2020-11-07,17:00,Tasek Gelugor,Gemas,1
2020-11-07,17:00,Tasek Gelugor,Ipoh,5
