series,date,domain,registrations
new_net,2022-02-01,.my,110
new_net,2022-03-01,.my,-722
new_net,2022-04-01,.my,-200
new_net,2022-05-01,.my,104
new_net,2022-06-01,.my,897
new_net,2022-07-01,.my,-568
new_net,2022-08-01,.my,-1186
new_net,2022-09-01,.my,-1241
new_net,2022-10-01,.my,50
new_net,2022-11-01,.my,193
new_net,2022-12-01,.my,86
new_net,2023-01-01,.my,-825
new_net,2023-02-01,.my,-44
new_net,2023-03-01,.my,462
new_net,2023-04-01,.my,500
new_net,2023-05-01,.my,-96
new_net,2023-06-01,.my,-321
new_net,2023-07-01,.my,-2671
new_net,2023-08-01,.my,92
new_net,2023-09-01,.my,179
new_net,2023-10-01,.my,-243
new_net,2023-11-01,.my,13
new_net,2023-12-01,.my,-45
new_net,2024-01-01,.my,-31
new_net,2024-02-01,.my,-202
new_net,2024-03-01,.my,-288
new_net,2024-04-01,.my,-108
new_net,2024-05-01,.my,-1205
new_net,2024-06-01,.my,655
new_net,2024-07-01,.my,242
new_net,2024-08-01,.my,1990
new_net,2024-09-01,.my,3412
new_net,2024-10-01,.my,3412
new_net,2024-11-01,.my,9968
new_net,2024-12-01,.my,13237
new_net,2025-01-01,.my,10511
cumulative,2007-08-01,.com.my,48554
cumulative,2007-09-01,.com.my,49418
cumulative,2007-10-01,.com.my,50980
cumulative,2007-11-01,.com.my,51985
cumulative,2007-12-01,.com.my,52623
cumulative,2008-01-01,.com.my,53155
cumulative,2008-02-01,.com.my,53451
cumulative,2008-03-01,.com.my,54007
cumulative,2008-04-01,.com.my,54682
cumulative,2008-05-01,.com.my,55549
cumulative,2008-06-01,.com.my,56218
cumulative,2008-07-01,.com.my,56622
cumulative,2008-08-01,.com.my,57108
cumulative,2008-09-01,.com.my,57858
cumulative,2008-10-01,.com.my,58250
cumulative,2008-11-01,.com.my,58761
cumulative,2008-12-01,.com.my,59566
cumulative,2009-01-01,.com.my,59086
cumulative,2009-02-01,.com.my,58139
cumulative,2009-03-01,.com.my,58850
cumulative,2009-04-01,.com.my,59847
cumulative,2009-05-01,.com.my,60225
cumulative,2009-06-01,.com.my,60971
cumulative,2009-07-01,.com.my,61811
cumulative,2009-08-01,.com.my,62686
cumulative,2009-09-01,.com.my,63582
cumulative,2009-10-01,.com.my,64125
cumulative,2009-11-01,.com.my,64841
cumulative,2009-12-01,.com.my,65685
cumulative,2010-01-01,.com.my,66229
cumulative,2010-02-01,.com.my,67136
cumulative,2010-03-01,.com.my,68872
cumulative,2010-04-01,.com.my,70668
cumulative,2010-05-01,.com.my,71601
cumulative,2010-06-01,.com.my,73946
cumulative,2010-07-01,.com.my,74257
cumulative,2010-08-01,.com.my,75999
cumulative,2010-09-01,.com.my,77055
cumulative,2010-10-01,.com.my,78547
cumulative,2010-11-01,.com.my,80977
cumulative,2010-12-01,.com.my,81852
cumulative,2011-01-01,.com.my,83892
cumulative,2011-02-01,.com.my,84854
cumulative,2011-03-01,.com.my,86174
cumulative,2011-04-01,.com.my,87677
cumulative,2011-05-01,.com.my,88390
cumulative,2011-06-01,.com.my,89341
cumulative,2011-07-01,.com.my,90258
cumulative,2011-08-01,.com.my,92045
cumulative,2011-09-01,.com.my,93557
cumulative,2011-10-01,.com.my,94020
cumulative,2011-11-01,.com.my,95334
cumulative,2011-12-01,.com.my,97921
cumulative,2012-01-01,.com.my,98863
cumulative,2012-02-01,.com.my,99611
cumulative,2012-03-01,.com.my,101204
cumulative,2012-04-01,.com.my,102631
cumulative,2012-05-01,.com.my,103868
cumulative,2012-06-01,.com.my,105633
cumulative,2012-07-01,.com.my,106925
cumulative,2012-08-01,.com.my,107887
cumulative,2012-09-01,.com.my,108867
cumulative,2012-10-01,.com.my,109943
cumulative,2012-11-01,.com.my,110784
cumulative,2012-12-01,.com.my,111536
cumulative,2013-01-01,.com.my,111252
cumulative,2013-02-01,.com.my,111752
cumulative,2013-03-01,.com.my,114101
cumulative,2013-04-01,.com.my,116156
cumulative,2013-05-01,.com.my,115356
cumulative,2013-06-01,.com.my,116428
cumulative,2013-07-01,.com.my,119659
cumulative,2013-08-01,.com.my,120682
cumulative,2013-09-01,.com.my,119190
cumulative,2013-10-01,.com.my,120508
cumulative,2013-11-01,.com.my,123657
cumulative,2013-12-01,.com.my,130018
cumulative,2014-01-01,.com.my,134235
cumulative,2014-02-01,.com.my,136509
cumulative,2014-03-01,.com.my,137435
cumulative,2014-04-01,.com.my,137481
cumulative,2014-05-01,.com.my,137297
cumulative,2014-06-01,.com.my,137687
cumulative,2014-07-01,.com.my,137610
cumulative,2014-08-01,.com.my,137420
cumulative,2014-09-01,.com.my,135901
cumulative,2014-10-01,.com.my,135502
cumulative,2014-11-01,.com.my,136038
cumulative,2014-12-01,.com.my,134767
cumulative,2015-01-01,.com.my,131464
cumulative,2015-02-01,.com.my,130116
cumulative,2015-03-01,.com.my,131072
cumulative,2015-04-01,.com.my,131434
cumulative,2015-05-01,.com.my,133687
cumulative,2015-06-01,.com.my,134472
cumulative,2015-07-01,.com.my,133302
cumulative,2015-08-01,.com.my,131841
cumulative,2015-09-01,.com.my,130524
cumulative,2015-10-01,.com.my,129747
cumulative,2015-11-01,.com.my,127520
cumulative,2015-12-01,.com.my,126462
cumulative,2016-01-01,.com.my,125229
cumulative,2016-02-01,.com.my,124380
cumulative,2016-03-01,.com.my,123854
cumulative,2016-04-01,.com.my,124461
cumulative,2016-05-01,.com.my,124678
cumulative,2016-06-01,.com.my,124721
cumulative,2016-07-01,.com.my,124864
cumulative,2016-08-01,.com.my,125035
cumulative,2016-09-01,.com.my,125193
cumulative,2016-10-01,.com.my,126196
cumulative,2016-11-01,.com.my,127125
cumulative,2016-12-01,.com.my,128411
cumulative,2017-01-01,.com.my,129638
cumulative,2017-02-01,.com.my,130893
cumulative,2017-03-01,.com.my,131830
cumulative,2017-04-01,.com.my,131837
cumulative,2017-05-01,.com.my,131967
cumulative,2017-06-01,.com.my,132173
cumulative,2017-07-01,.com.my,132246
cumulative,2017-08-01,.com.my,132413
cumulative,2017-09-01,.com.my,132722
cumulative,2017-10-01,.com.my,133177
cumulative,2017-11-01,.com.my,134255
cumulative,2017-12-01,.com.my,132856
cumulative,2018-01-01,.com.my,133164
cumulative,2018-02-01,.com.my,133351
cumulative,2018-03-01,.com.my,133726
cumulative,2018-04-01,.com.my,134110
cumulative,2018-05-01,.com.my,134915
cumulative,2018-06-01,.com.my,136173
cumulative,2018-07-01,.com.my,136959
cumulative,2018-08-01,.com.my,137404
cumulative,2018-09-01,.com.my,137752
cumulative,2018-10-01,.com.my,138583
cumulative,2018-11-01,.com.my,139341
cumulative,2018-12-01,.com.my,139682
cumulative,2019-01-01,.com.my,140172
cumulative,2019-02-01,.com.my,139089
cumulative,2019-03-01,.com.my,140259
cumulative,2019-04-01,.com.my,141632
cumulative,2019-05-01,.com.my,142743
cumulative,2019-06-01,.com.my,143901
cumulative,2019-07-01,.com.my,144447
cumulative,2019-08-01,.com.my,143206
cumulative,2019-09-01,.com.my,142999
cumulative,2019-10-01,.com.my,142620
cumulative,2019-11-01,.com.my,141123
cumulative,2019-12-01,.com.my,139664
cumulative,2020-01-01,.com.my,140780
cumulative,2020-02-01,.com.my,139993
cumulative,2020-03-01,.com.my,138508
cumulative,2020-04-01,.com.my,139182
cumulative,2020-05-01,.com.my,138136
cumulative,2020-06-01,.com.my,143001
cumulative,2020-07-01,.com.my,146788
cumulative,2020-08-01,.com.my,147671
cumulative,2020-09-01,.com.my,148763
cumulative,2020-10-01,.com.my,149396
cumulative,2020-11-01,.com.my,149451
cumulative,2020-12-01,.com.my,149591
cumulative,2021-01-01,.com.my,149370
cumulative,2021-02-01,.com.my,148982
cumulative,2021-03-01,.com.my,148933
cumulative,2021-04-01,.com.my,148962
cumulative,2021-05-01,.com.my,148929
cumulative,2021-06-01,.com.my,148786
cumulative,2021-07-01,.com.my,148568
cumulative,2021-08-01,.com.my,148359
cumulative,2021-09-01,.com.my,149412
cumulative,2021-10-01,.com.my,149193
cumulative,2021-11-01,.com.my,148941
cumulative,2021-12-01,.com.my,148843
cumulative,2022-01-01,.com.my,148244
cumulative,2022-02-01,.com.my,148082
cumulative,2022-03-01,.com.my,148243
cumulative,2022-04-01,.com.my,147947
cumulative,2022-05-01,.com.my,148023
cumulative,2022-06-01,.com.my,149338
cumulative,2022-07-01,.com.my,149457
cumulative,2022-08-01,.com.my,147973
cumulative,2022-09-01,.com.my,146926
cumulative,2022-10-01,.com.my,147076
cumulative,2022-11-01,.com.my,147260
cumulative,2022-12-01,.com.my,147198
cumulative,2023-01-01,.com.my,146006
cumulative,2023-02-01,.com.my,145759
cumulative,2023-03-01,.com.my,146564
cumulative,2023-04-01,.com.my,147339
cumulative,2023-05-01,.com.my,147474
cumulative,2023-06-01,.com.my,147200
cumulative,2023-07-01,.com.my,147222
cumulative,2023-08-01,.com.my,147351
cumulative,2023-09-01,.com.my,147360
cumulative,2023-10-01,.com.my,147126
cumulative,2023-11-01,.com.my,147235
cumulative,2023-12-01,.com.my,147182
cumulative,2024-01-01,.com.my,147164
cumulative,2024-02-01,.com.my,147003
cumulative,2024-03-01,.com.my,146834
cumulative,2024-04-01,.com.my,146833
cumulative,2024-05-01,.com.my,146267
cumulative,2024-06-01,.com.my,146359
cumulative,2024-07-01,.com.my,146443
cumulative,2024-08-01,.com.my,146517
cumulative,2024-09-01,.com.my,146900
cumulative,2024-10-01,.com.my,146532
cumulative,2024-11-01,.com.my,146699
cumulative,2024-12-01,.com.my,145688
cumulative,2025-01-01,.com.my,145607
new_net,2007-09-01,.com.my,864
new_net,2007-10-01,.com.my,1562
new_net,2007-11-01,.com.my,1005
new_net,2007-12-01,.com.my,638
new_net,2008-01-01,.com.my,532
new_net,2008-02-01,.com.my,296
new_net,2008-03-01,.com.my,556
new_net,2008-04-01,.com.my,675
new_net,2008-05-01,.com.my,867
new_net,2008-06-01,.com.my,669
new_net,2008-07-01,.com.my,404
new_net,2008-08-01,.com.my,486
new_net,2008-09-01,.com.my,750
new_net,2008-10-01,.com.my,392
new_net,2008-11-01,.com.my,511
new_net,2008-12-01,.com.my,805
new_net,2009-01-01,.com.my,-480
new_net,2009-02-01,.com.my,-947
new_net,2009-03-01,.com.my,711
new_net,2009-04-01,.com.my,997
new_net,2009-05-01,.com.my,378
new_net,2009-06-01,.com.my,746
new_net,2009-07-01,.com.my,840
new_net,2009-08-01,.com.my,875
new_net,2009-09-01,.com.my,896
new_net,2009-10-01,.com.my,543
new_net,2009-11-01,.com.my,716
new_net,2009-12-01,.com.my,844
new_net,2010-01-01,.com.my,544
new_net,2010-02-01,.com.my,907
new_net,2010-03-01,.com.my,1736
new_net,2010-04-01,.com.my,1796
new_net,2010-05-01,.com.my,933
new_net,2010-06-01,.com.my,2345
new_net,2010-07-01,.com.my,311
new_net,2010-08-01,.com.my,1742
new_net,2010-09-01,.com.my,1056
new_net,2010-10-01,.com.my,1492
new_net,2010-11-01,.com.my,2430
new_net,2010-12-01,.com.my,875
new_net,2011-01-01,.com.my,2040
new_net,2011-02-01,.com.my,962
new_net,2011-03-01,.com.my,1320
new_net,2011-04-01,.com.my,1503
new_net,2011-05-01,.com.my,713
new_net,2011-06-01,.com.my,951
new_net,2011-07-01,.com.my,917
new_net,2011-08-01,.com.my,1787
new_net,2011-09-01,.com.my,1512
new_net,2011-10-01,.com.my,463
new_net,2011-11-01,.com.my,1314
new_net,2011-12-01,.com.my,2587
new_net,2012-01-01,.com.my,942
new_net,2012-02-01,.com.my,748
new_net,2012-03-01,.com.my,1593
new_net,2012-04-01,.com.my,1427
new_net,2012-05-01,.com.my,1237
new_net,2012-06-01,.com.my,1765
new_net,2012-07-01,.com.my,1292
new_net,2012-08-01,.com.my,962
new_net,2012-09-01,.com.my,980
new_net,2012-10-01,.com.my,1076
new_net,2012-11-01,.com.my,841
new_net,2012-12-01,.com.my,752
new_net,2013-01-01,.com.my,-284
new_net,2013-02-01,.com.my,500
new_net,2013-03-01,.com.my,2349
new_net,2013-04-01,.com.my,2055
new_net,2013-05-01,.com.my,-800
new_net,2013-06-01,.com.my,1072
new_net,2013-07-01,.com.my,3231
new_net,2013-08-01,.com.my,1023
new_net,2013-09-01,.com.my,-1492
new_net,2013-10-01,.com.my,1318
new_net,2013-11-01,.com.my,3149
new_net,2013-12-01,.com.my,6361
new_net,2014-01-01,.com.my,4217
new_net,2014-02-01,.com.my,2274
new_net,2014-03-01,.com.my,926
new_net,2014-04-01,.com.my,46
new_net,2014-05-01,.com.my,-184
new_net,2014-06-01,.com.my,390
new_net,2014-07-01,.com.my,-77
new_net,2014-08-01,.com.my,-190
new_net,2014-09-01,.com.my,-1519
new_net,2014-10-01,.com.my,-399
new_net,2014-11-01,.com.my,536
new_net,2014-12-01,.com.my,-1271
new_net,2015-01-01,.com.my,-3303
new_net,2015-02-01,.com.my,-1348
new_net,2015-03-01,.com.my,956
new_net,2015-04-01,.com.my,362
new_net,2015-05-01,.com.my,2253
new_net,2015-06-01,.com.my,785
new_net,2015-07-01,.com.my,-1170
new_net,2015-08-01,.com.my,-1461
new_net,2015-09-01,.com.my,-1317
new_net,2015-10-01,.com.my,-777
new_net,2015-11-01,.com.my,-2227
new_net,2015-12-01,.com.my,-1058
new_net,2016-01-01,.com.my,-1233
new_net,2016-02-01,.com.my,-849
new_net,2016-03-01,.com.my,-526
new_net,2016-04-01,.com.my,607
new_net,2016-05-01,.com.my,217
new_net,2016-06-01,.com.my,43
new_net,2016-07-01,.com.my,143
new_net,2016-08-01,.com.my,171
new_net,2016-09-01,.com.my,158
new_net,2016-10-01,.com.my,1003
new_net,2016-11-01,.com.my,929
new_net,2016-12-01,.com.my,1286
new_net,2017-01-01,.com.my,1227
new_net,2017-02-01,.com.my,1255
new_net,2017-03-01,.com.my,937
new_net,2017-04-01,.com.my,7
new_net,2017-05-01,.com.my,130
new_net,2017-06-01,.com.my,206
new_net,2017-07-01,.com.my,73
new_net,2017-08-01,.com.my,167
new_net,2017-09-01,.com.my,309
new_net,2017-10-01,.com.my,455
new_net,2017-11-01,.com.my,1078
new_net,2017-12-01,.com.my,-1399
new_net,2018-01-01,.com.my,308
new_net,2018-02-01,.com.my,187
new_net,2018-03-01,.com.my,375
new_net,2018-04-01,.com.my,384
new_net,2018-05-01,.com.my,805
new_net,2018-06-01,.com.my,1258
new_net,2018-07-01,.com.my,786
new_net,2018-08-01,.com.my,445
new_net,2018-09-01,.com.my,348
new_net,2018-10-01,.com.my,831
new_net,2018-11-01,.com.my,758
new_net,2018-12-01,.com.my,341
new_net,2019-01-01,.com.my,490
new_net,2019-02-01,.com.my,-1083
new_net,2019-03-01,.com.my,1170
new_net,2019-04-01,.com.my,1373
new_net,2019-05-01,.com.my,1111
new_net,2019-06-01,.com.my,1158
new_net,2019-07-01,.com.my,546
new_net,2019-08-01,.com.my,-1241
new_net,2019-09-01,.com.my,-207
new_net,2019-10-01,.com.my,-379
new_net,2019-11-01,.com.my,-1497
new_net,2019-12-01,.com.my,-1459
new_net,2020-01-01,.com.my,1116
new_net,2020-02-01,.com.my,-787
new_net,2020-03-01,.com.my,-1485
new_net,2020-04-01,.com.my,674
new_net,2020-05-01,.com.my,-1046
new_net,2020-06-01,.com.my,4865
new_net,2020-07-01,.com.my,3787
new_net,2020-08-01,.com.my,883
new_net,2020-09-01,.com.my,1092
new_net,2020-10-01,.com.my,633
new_net,2020-11-01,.com.my,55
new_net,2020-12-01,.com.my,140
new_net,2021-01-01,.com.my,-221
new_net,2021-02-01,.com.my,-388
new_net,2021-03-01,.com.my,-49
new_net,2021-04-01,.com.my,29
new_net,2021-05-01,.com.my,-33
new_net,2021-06-01,.com.my,-143
new_net,2021-07-01,.com.my,-218
new_net,2021-08-01,.com.my,-209
new_net,2021-09-01,.com.my,1053
new_net,2021-10-01,.com.my,-219
new_net,2021-11-01,.com.my,-252
new_net,2021-12-01,.com.my,-98
new_net,2022-01-01,.com.my,-599
new_net,2022-02-01,.com.my,-162
new_net,2022-03-01,.com.my,161
new_net,2022-04-01,.com.my,-296
new_net,2022-05-01,.com.my,76
new_net,2022-06-01,.com.my,1315
new_net,2022-07-01,.com.my,119
new_net,2022-08-01,.com.my,-1484
new_net,2022-09-01,.com.my,-1047
new_net,2022-10-01,.com.my,150
new_net,2022-11-01,.com.my,184
new_net,2022-12-01,.com.my,-62
new_net,2023-01-01,.com.my,-1192
new_net,2023-02-01,.com.my,-247
new_net,2023-03-01,.com.my,805
new_net,2023-04-01,.com.my,775
new_net,2023-05-01,.com.my,135
new_net,2023-06-01,.com.my,-274
new_net,2023-07-01,.com.my,22
new_net,2023-08-01,.com.my,129
new_net,2023-09-01,.com.my,9
new_net,2023-10-01,.com.my,-234
new_net,2023-11-01,.com.my,109
new_net,2023-12-01,.com.my,-53
new_net,2024-01-01,.com.my,-18
new_net,2024-02-01,.com.my,-161
new_net,2024-03-01,.com.my,-169
new_net,2024-04-01,.com.my,-1
new_net,2024-05-01,.com.my,-566
new_net,2024-06-01,.com.my,92
new_net,2024-07-01,.com.my,84
new_net,2024-08-01,.com.my,74
new_net,2024-09-01,.com.my,383
new_net,2024-10-01,.com.my,-368
new_net,2024-11-01,.com.my,167
new_net,2024-12-01,.com.my,-1011
new_net,2025-01-01,.com.my,-81
cumulative,2007-08-01,.biz.my,0
cumulative,2007-09-01,.biz.my,0
cumulative,2007-10-01,.biz.my,0
cumulative,2007-11-01,.biz.my,0
cumulative,2007-12-01,.biz.my,0
cumulative,2008-01-01,.biz.my,0
cumulative,2008-02-01,.biz.my,0
cumulative,2008-03-01,.biz.my,0
cumulative,2008-04-01,.biz.my,0
cumulative,2008-05-01,.biz.my,0
cumulative,2008-06-01,.biz.my,0
cumulative,2008-07-01,.biz.my,0
cumulative,2008-08-01,.biz.my,0
cumulative,2008-09-01,.biz.my,0
cumulative,2008-10-01,.biz.my,0
cumulative,2008-11-01,.biz.my,0
cumulative,2008-12-01,.biz.my,0
cumulative,2009-01-01,.biz.my,0
cumulative,2009-02-01,.biz.my,0
cumulative,2009-03-01,.biz.my,0
cumulative,2009-04-01,.biz.my,0
cumulative,2009-05-01,.biz.my,0
cumulative,2009-06-01,.biz.my,0
cumulative,2009-07-01,.biz.my,0
cumulative,2009-08-01,.biz.my,0
cumulative,2009-09-01,.biz.my,0
cumulative,2009-10-01,.biz.my,0
cumulative,2009-11-01,.biz.my,0
cumulative,2009-12-01,.biz.my,0
cumulative,2010-01-01,.biz.my,0
cumulative,2010-02-01,.biz.my,0
cumulative,2010-03-01,.biz.my,0
cumulative,2010-04-01,.biz.my,0
cumulative,2010-05-01,.biz.my,0
cumulative,2010-06-01,.biz.my,0
cumulative,2010-07-01,.biz.my,0
cumulative,2010-08-01,.biz.my,0
cumulative,2010-09-01,.biz.my,0
cumulative,2010-10-01,.biz.my,0
cumulative,2010-11-01,.biz.my,0
cumulative,2010-12-01,.biz.my,0
cumulative,2011-01-01,.biz.my,0
cumulative,2011-02-01,.biz.my,0
cumulative,2011-03-01,.biz.my,0
cumulative,2011-04-01,.biz.my,0
cumulative,2011-05-01,.biz.my,0
cumulative,2011-06-01,.biz.my,0
cumulative,2011-07-01,.biz.my,0
cumulative,2011-08-01,.biz.my,0
cumulative,2011-09-01,.biz.my,0
cumulative,2011-10-01,.biz.my,0
cumulative,2011-11-01,.biz.my,0
cumulative,2011-12-01,.biz.my,0
cumulative,2012-01-01,.biz.my,0
cumulative,2012-02-01,.biz.my,0
cumulative,2012-03-01,.biz.my,0
cumulative,2012-04-01,.biz.my,0
cumulative,2012-05-01,.biz.my,0
cumulative,2012-06-01,.biz.my,0
cumulative,2012-07-01,.biz.my,0
cumulative,2012-08-01,.biz.my,0
cumulative,2012-09-01,.biz.my,0
cumulative,2012-10-01,.biz.my,0
cumulative,2012-11-01,.biz.my,0
cumulative,2012-12-01,.biz.my,0
cumulative,2013-01-01,.biz.my,0
cumulative,2013-02-01,.biz.my,0
cumulative,2013-03-01,.biz.my,0
cumulative,2013-04-01,.biz.my,0
cumulative,2013-05-01,.biz.my,0
cumulative,2013-06-01,.biz.my,0
cumulative,2013-07-01,.biz.my,0
cumulative,2013-08-01,.biz.my,0
cumulative,2013-09-01,.biz.my,0
cumulative,2013-10-01,.biz.my,0
cumulative,2013-11-01,.biz.my,0
cumulative,2013-12-01,.biz.my,0
cumulative,2014-01-01,.biz.my,0
cumulative,2014-02-01,.biz.my,0
cumulative,2014-03-01,.biz.my,0
cumulative,2014-04-01,.biz.my,0
cumulative,2014-05-01,.biz.my,0
cumulative,2014-06-01,.biz.my,0
cumulative,2014-07-01,.biz.my,0
cumulative,2014-08-01,.biz.my,0
cumulative,2014-09-01,.biz.my,0
cumulative,2014-10-01,.biz.my,0
cumulative,2014-11-01,.biz.my,0
cumulative,2014-12-01,.biz.my,0
cumulative,2015-01-01,.biz.my,0
cumulative,2015-02-01,.biz.my,0
cumulative,2015-03-01,.biz.my,0
cumulative,2015-04-01,.biz.my,0
cumulative,2015-05-01,.biz.my,0
cumulative,2015-06-01,.biz.my,0
cumulative,2015-07-01,.biz.my,0
cumulative,2015-08-01,.biz.my,0
cumulative,2015-09-01,.biz.my,0
cumulative,2015-10-01,.biz.my,0
cumulative,2015-11-01,.biz.my,0
cumulative,2015-12-01,.biz.my,0
cumulative,2016-01-01,.biz.my,0
cumulative,2016-02-01,.biz.my,0
cumulative,2016-03-01,.biz.my,0
cumulative,2016-04-01,.biz.my,0
cumulative,2016-05-01,.biz.my,0
cumulative,2016-06-01,.biz.my,0
cumulative,2016-07-01,.biz.my,0
cumulative,2016-08-01,.biz.my,0
cumulative,2016-09-01,.biz.my,0
cumulative,2016-10-01,.biz.my,0
cumulative,2016-11-01,.biz.my,0
cumulative,2016-12-01,.biz.my,0
cumulative,2017-01-01,.biz.my,0
cumulative,2017-02-01,.biz.my,0
cumulative,2017-03-01,.biz.my,0
cumulative,2017-04-01,.biz.my,0
cumulative,2017-05-01,.biz.my,0
cumulative,2017-06-01,.biz.my,0
cumulative,2017-07-01,.biz.my,0
cumulative,2017-08-01,.biz.my,0
cumulative,2017-09-01,.biz.my,0
cumulative,2017-10-01,.biz.my,0
cumulative,2017-11-01,.biz.my,0
cumulative,2017-12-01,.biz.my,0
cumulative,2018-01-01,.biz.my,0
cumulative,2018-02-01,.biz.my,0
cumulative,2018-03-01,.biz.my,0
cumulative,2018-04-01,.biz.my,0
cumulative,2018-05-01,.biz.my,0
cumulative,2018-06-01,.biz.my,0
cumulative,2018-07-01,.biz.my,0
cumulative,2018-08-01,.biz.my,0
cumulative,2018-09-01,.biz.my,0
cumulative,2018-10-01,.biz.my,0
cumulative,2018-11-01,.biz.my,0
cumulative,2018-12-01,.biz.my,0
cumulative,2019-01-01,.biz.my,0
cumulative,2019-02-01,.biz.my,0
cumulative,2019-03-01,.biz.my,0
cumulative,2019-04-01,.biz.my,0
cumulative,2019-05-01,.biz.my,0
cumulative,2019-06-01,.biz.my,0
cumulative,2019-07-01,.biz.my,0
cumulative,2019-08-01,.biz.my,0
cumulative,2019-09-01,.biz.my,0
cumulative,2019-10-01,.biz.my,0
cumulative,2019-11-01,.biz.my,0
cumulative,2019-12-01,.biz.my,0
cumulative,2020-01-01,.biz.my,0
cumulative,2020-02-01,.biz.my,0
cumulative,2020-03-01,.biz.my,0
cumulative,2020-04-01,.biz.my,0
cumulative,2020-05-01,.biz.my,0
cumulative,2020-06-01,.biz.my,0
cumulative,2020-07-01,.biz.my,0
cumulative,2020-08-01,.biz.my,0
cumulative,2020-09-01,.biz.my,278
cumulative,2020-10-01,.biz.my,312
cumulative,2020-11-01,.biz.my,320
cumulative,2020-12-01,.biz.my,1190
cumulative,2021-01-01,.biz.my,2338
cumulative,2021-02-01,.biz.my,3377
cumulative,2021-03-01,.biz.my,3638
cumulative,2021-04-01,.biz.my,3716
cumulative,2021-05-01,.biz.my,3772
cumulative,2021-06-01,.biz.my,4253
cumulative,2021-07-01,.biz.my,4559
cumulative,2021-08-01,.biz.my,4672
cumulative,2021-09-01,.biz.my,4769
cumulative,2021-10-01,.biz.my,4906
cumulative,2021-11-01,.biz.my,5185
cumulative,2021-12-01,.biz.my,5456
cumulative,2022-01-01,.biz.my,5556
cumulative,2022-02-01,.biz.my,5688
cumulative,2022-03-01,.biz.my,5858
cumulative,2022-04-01,.biz.my,5955
cumulative,2022-05-01,.biz.my,5990
cumulative,2022-06-01,.biz.my,6133
cumulative,2022-07-01,.biz.my,6233
cumulative,2022-08-01,.biz.my,6473
cumulative,2022-09-01,.biz.my,6394
cumulative,2022-10-01,.biz.my,6570
cumulative,2022-11-01,.biz.my,6728
cumulative,2022-12-01,.biz.my,7025
cumulative,2023-01-01,.biz.my,6969
cumulative,2023-02-01,.biz.my,7001
cumulative,2023-03-01,.biz.my,7113
cumulative,2023-04-01,.biz.my,7134
cumulative,2023-05-01,.biz.my,7090
cumulative,2023-06-01,.biz.my,7195
cumulative,2023-07-01,.biz.my,7232
cumulative,2023-08-01,.biz.my,7328
cumulative,2023-09-01,.biz.my,7359
cumulative,2023-10-01,.biz.my,7384
cumulative,2023-11-01,.biz.my,7398
cumulative,2023-12-01,.biz.my,7416
cumulative,2024-01-01,.biz.my,7420
cumulative,2024-02-01,.biz.my,7420
cumulative,2024-03-01,.biz.my,7417
cumulative,2024-04-01,.biz.my,7420
cumulative,2024-05-01,.biz.my,7425
cumulative,2024-06-01,.biz.my,7430
cumulative,2024-07-01,.biz.my,7419
cumulative,2024-08-01,.biz.my,7360
cumulative,2024-09-01,.biz.my,7269
cumulative,2024-10-01,.biz.my,7170
cumulative,2024-11-01,.biz.my,7136
cumulative,2024-12-01,.biz.my,7115
cumulative,2025-01-01,.biz.my,7102
new_net,2007-09-01,.biz.my,0
new_net,2007-10-01,.biz.my,0
new_net,2007-11-01,.biz.my,0
new_net,2007-12-01,.biz.my,0
new_net,2008-01-01,.biz.my,0
new_net,2008-02-01,.biz.my,0
new_net,2008-03-01,.biz.my,0
new_net,2008-04-01,.biz.my,0
new_net,2008-05-01,.biz.my,0
new_net,2008-06-01,.biz.my,0
new_net,2008-07-01,.biz.my,0
new_net,2008-08-01,.biz.my,0
new_net,2008-09-01,.biz.my,0
new_net,2008-10-01,.biz.my,0
new_net,2008-11-01,.biz.my,0
new_net,2008-12-01,.biz.my,0
new_net,2009-01-01,.biz.my,0
new_net,2009-02-01,.biz.my,0
new_net,2009-03-01,.biz.my,0
new_net,2009-04-01,.biz.my,0
new_net,2009-05-01,.biz.my,0
new_net,2009-06-01,.biz.my,0
new_net,2009-07-01,.biz.my,0
new_net,2009-08-01,.biz.my,0
new_net,2009-09-01,.biz.my,0
new_net,2009-10-01,.biz.my,0
new_net,2009-11-01,.biz.my,0
new_net,2009-12-01,.biz.my,0
new_net,2010-01-01,.biz.my,0
new_net,2010-02-01,.biz.my,0
new_net,2010-03-01,.biz.my,0
new_net,2010-04-01,.biz.my,0
new_net,2010-05-01,.biz.my,0
new_net,2010-06-01,.biz.my,0
new_net,2010-07-01,.biz.my,0
new_net,2010-08-01,.biz.my,0
new_net,2010-09-01,.biz.my,0
new_net,2010-10-01,.biz.my,0
new_net,2010-11-01,.biz.my,0
new_net,2010-12-01,.biz.my,0
new_net,2011-01-01,.biz.my,0
new_net,2011-02-01,.biz.my,0
new_net,2011-03-01,.biz.my,0
new_net,2011-04-01,.biz.my,0
new_net,2011-05-01,.biz.my,0
new_net,2011-06-01,.biz.my,0
new_net,2011-07-01,.biz.my,0
new_net,2011-08-01,.biz.my,0
new_net,2011-09-01,.biz.my,0
new_net,2011-10-01,.biz.my,0
new_net,2011-11-01,.biz.my,0
new_net,2011-12-01,.biz.my,0
new_net,2012-01-01,.biz.my,0
new_net,2012-02-01,.biz.my,0
